Name;YT Scope Project;;;;;;;;;;;;;;;;;;;;;;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown110Bar060326\Down110Bar65Signal060326.csv;;;;;;;;;;;;;;;;;;;;;;
Starttime of export;1,34173E+17;fredag 6. mars 2026;08:09:24.915;;;;;;;;;;;;;;;;;;;;
Endtime of export;1,34173E+17;fredag 6. mars 2026;08:09:33.735;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered;;;;;;;;;;
5,098;0;0;0,094992627;0,092796743;-0,373280943;106,2166204;63,14033109;0,109866634;2,442104784;0,09765923;1,757399747;109,4882046;110,329153;;;;;;;;;;
5,099;0;0;0,094992627;0,092796743;-0,383104126;107,53502;63,2777976;0,109866634;2,434878911;0,09765923;1,752258165;109,439375;110,3305971;;;;;;;;;;
5,1;0;0;0,094992627;0,092796743;-0,36345776;108,80459;63,41897379;0,109866634;2,427675438;0,09765923;1,747132521;109,3905454;110,3318836;;;;;;;;;;
5,101;0;0;0,094992627;0,092796743;-0,383104126;110,07416;63,56369497;0,09765923;2,420494296;0,09765923;1,742022768;109,4149602;110,3330129;;;;;;;;;;
5,102;0;0;0,094992627;0,092796743;-0,383104126;111,3315226;63,71195015;0,09765923;2,413297121;0,073244423;1,736928854;109,439375;110,3342153;;;;;;;;;;
5,103;0;0;0,094959083;0,092765424;-0,392927308;111,3315226;63,8636901;0,09765923;2,406122257;0,073244423;1,731774142;109,439375;110,3354905;;;;;;;;;;
5,104;0;0;0,094959083;0,092765424;-0,383104126;112,5644704;64,01495964;0,09765923;2,398969635;0,073244423;1,72663541;109,4149602;110,3367618;;;;;;;;;;
5,105;0;0;0,094959083;0,092765424;-0,36345776;113,7485885;64,16962801;0,09765923;2,391839186;0,073244423;1,721512608;109,4027528;110,3379526;;;;;;;;;;
5,106;0;0;0,094892;0,092702787;-0,412573674;114,9327067;64,32753149;0,109866634;2,384730841;0,09765923;1,716405687;109,4271676;110,3391014;;;;;;;;;;
5,107;0;0;0,094892;0,092702787;-0,373280943;116,1168249;64,48866004;0,09765923;2,377682827;0,09765923;1,711391186;109,4149602;110,3403232;;;;;;;;;;
5,108;0;0;0,09485846;0,092671469;-0,36345776;116,1168249;64,65300367;0,09765923;2,370618368;0,09765923;1,706392231;109,4149602;110,3415029;;;;;;;;;;
5,109;0;0;0,09482492;0,09264015;-0,373280943;117,2765282;64,81683784;0,09765923;2,363575808;0,09765923;1,701408772;109,3295083;110,342679;;;;;;;;;;
5,11;0;0;0,09482492;0,09264015;-0,353634578;118,3996094;64,98380211;0,09765923;2,35655508;0,09765923;1,696440761;109,3417158;110,3435833;;;;;;;;;;
5,111;0;0;0,094791382;0,092608832;-0,383104126;119,4860683;65,1537719;0,09765923;2,349556116;0,09765923;1,691488152;109,3417158;110,3445232;;;;;;;;;;
5,112;0;0;0,094791382;0,092608832;-0,36345776;120,5481124;65,326623;0,09765923;2,342578849;0,09765923;1,686550896;109,3050935;110,3454601;;;;;;;;;;
5,113;0;0;0,094791382;0,092608832;-0,353634578;120,5481124;65,5022699;0,09765923;2,335623212;0,09765923;1,681628945;109,3050935;110,3462793;;;;;;;;;;
5,114;0;0;0,094791382;0,092608832;-0,373280943;121,5735343;65,67737229;0,09765923;2,328689137;0,09765923;1,676722252;109,2562639;110,3470959;;;;;;;;;;
5,115;0;0;0,094757845;0,092577513;-0,333988212;122,6233711;65,85514862;0,09765923;2,321776557;0,09765923;1,67183077;109,2928861;110,3477568;;;;;;;;;;
5,116;0;0;0,094757845;0,092577513;-0,373280943;123,587756;66,03566717;0,146488845;2,314885407;0,09765923;1,666954452;109,2928861;110,3485305;;;;;;;;;;
5,117;0;0;0,094757845;0,092577513;-0,353634578;124,5155187;66,21865139;0,183111057;2,308168798;0,09765923;1,66209325;109,2440565;110,3493019;;;;;;;;;;
5,118;0;0;0,09472431;0,092546195;-0,333988212;124,5155187;66,40397876;0,183111057;2,301587894;0,09765923;1,657247118;109,2440565;110,3499176;;;;;;;;;;
5,119;0;0;0,09472431;0,092546195;-0,373280943;125,4554888;66,5887316;0,219733268;2,295027391;0,109866634;1,652416009;109,2806787;110,3505315;;;;;;;;;;
5,12;0;0;0,094657241;0,092483558;-0,304518664;126,3344218;66,7758604;0,280770287;2,288602109;0,109866634;1,647638171;109,3295083;110,3512583;;;;;;;;;;
5,121;0;0;0,094657241;0,092483558;-0,353634578;127,1889401;66,96516632;0,329599902;2,282388219;0,122074038;1,642875144;109,3050935;110,3521361;;;;;;;;;;
5,122;0;0;0,094657241;0,092483558;-0,333988212;128,0068361;67,15656601;0,341807306;2,27634677;0,122074038;1,638165178;109,2562639;110,3529346;;;;;;;;;;
5,123;0;0;0,094657241;0,092483558;-0,343811395;128,0068361;67,3499381;0,341807306;2,270362345;0,122074038;1,633469812;109,2562639;110,3535774;;;;;;;;;;
5,124;0;0;0,094623708;0,092452239;-0,383104126;128,78811;67,54271074;0,341807306;2,264396471;0,122074038;1,628789002;109,2928861;110,3542182;;;;;;;;;;
5,125;0;0;0,094623708;0,092452239;-0,343811395;129,5327616;67,73733663;0,341807306;2,258449092;0,122074038;1,624122702;109,3050935;110,3549719;;;;;;;;;;
5,126;0;0;0,094623708;0,092452239;-0,373280943;130,3018281;67,93369516;0,341807306;2,252520149;0,122074038;1,619470868;109,2806787;110,3557615;;;;;;;;;;
5,127;0;0;0,094623708;0,092452239;-0,36345776;131,0098575;68,13185754;0,341807306;2,246609586;0,109866634;1,614833455;109,2806787;110,3564722;;;;;;;;;;
5,128;0;0;0,094623708;0,092452239;-0,36345776;131,0098575;68,33162671;0,341807306;2,240717346;0,109866634;1,610172122;109,2806787;110,3571806;;;;;;;;;;
5,129;0;0;0,094623708;0,092452239;-0,383104126;131,6812647;68,53077659;0,366222114;2,234843372;0,122074038;1,60552524;109,3417158;110,3578868;;;;;;;;;;
5,13;0;0;0,094623708;0,092452239;-0,36345776;132,3160497;68,73141531;0,366222114;2,229064196;0,122074038;1,600931058;109,3295083;110,3587823;;;;;;;;;;
5,131;0;0;0,094623708;0,092452239;-0,353634578;132,9142125;68,93342337;0,366222114;2,223302936;0,122074038;1,596351118;109,2928861;110,3596368;;;;;;;;;;
5,132;0;0;0,094623708;0,092452239;-0,36345776;133,5001679;69,13668164;0,378429518;2,217559535;0,122074038;1,591785376;109,3661306;110,3603737;;;;;;;;;;
5,133;0;0;0,094590177;0,092420921;-0,353634578;133,5001679;69,34114795;0,378429518;2,211872234;0,122074038;1,587233788;109,3661306;110,3613381;;;;;;;;;;
5,134;0;0;0,094590177;0,092420921;-0,383104126;134,049501;69,54498042;0,378429518;2,206202564;0,122074038;1,582696309;109,378338;110,3622995;;;;;;;;;;
5,135;0;0;0,094590177;0,092420921;-0,353634578;134,562212;69,74990427;0,378429518;2,200550469;0,122074038;1,578172897;109,3295083;110,3632962;;;;;;;;;;
5,136;0;0;0,094556646;0,092389602;-0,353634578;135,0749229;69,95580122;0,317392499;2,194915896;0,122074038;1,573663507;109,3050935;110,3641367;;;;;;;;;;
5,137;0;0;0,094556646;0,092389602;-0,353634578;135,5510117;70,16266827;0,292977691;2,189107317;0,122074038;1,569168097;109,3417158;110,3648979;;;;;;;;;;
5,138;0;0;0,094556646;0,092389602;-0,353634578;135,5510117;70,37038752;0,292977691;2,183240155;0,122074038;1,564686622;109,3417158;110,3657717;;;;;;;;;;
5,139;0;0;0,094556646;0,092389602;-0,383104126;135,953856;70,57746285;0,244148076;2,177391182;0,122074038;1,56021904;109,3050935;110,3666428;;;;;;;;;;
5,14;0;0;0,094556646;0,092389602;-0,36345776;136,3567003;70,78515996;0,219733268;2,171407162;0,122074038;1,555765307;109,2440565;110,3673962;;;;;;;;;;
5,141;0;0;0,094556646;0,092389602;-0,373280943;136,710715;70,99347693;0,207525864;2,165365103;0,109866634;1,551325381;109,2440565;110,3679559;;;;;;;;;;
5,142;0;0;0,094556646;0,092389602;-0,392927308;137,0525224;71,20225867;0,207525864;2,15930348;0,109866634;1,546860924;109,2928861;110,3685139;;;;;;;;;;
5,143;0;0;0,094556646;0,092389602;-0,373280943;137,0525224;71,41146543;0,207525864;2,153260647;0,109866634;1,542410306;109,2928861;110,3692233;;;;;;;;;;
5,144;0;0;0,094523116;0,092358284;-0,402750491;137,3210852;71,62002365;0,207525864;2,147236548;0,109866634;1,537973486;109,2318491;110,3699305;;;;;;;;;;
5,145;0;0;0,094523116;0,092358284;-0,373280943;137,6018555;71,82877782;0,207525864;2,141231123;0,109866634;1,53355042;109,2074343;110,370444;;;;;;;;;;
5,146;0;0;0,094523116;0,092358284;-0,383104126;137,8215888;72,03776563;0,207525864;2,135244316;0,09765923;1,529141065;109,2440565;110,3708793;;;;;;;;;;
5,147;0;0;0,094523116;0,092358284;-0,392927308;138,0169073;72,24679488;0,207525864;2,129276067;0,109866634;1,524707085;109,2318491;110,3714282;;;;;;;;;;
5,148;0;0;0,094556646;0,092389602;-0,373280943;138,0169073;72,45578885;0,207525864;2,12332632;0,109866634;1,520325145;109,2318491;110,3719371;;;;;;;;;;
5,149;0;0;0,094556646;0,092389602;-0,353634578;138,1756035;72,66413494;0,207525864;2,117395017;0,109866634;1,515956788;109,1586047;110,3724444;;;;;;;;;;
5,15;0;0;0,094556646;0,092389602;-0,383104126;138,3220923;72,87233299;0,207525864;2,111482101;0,09765923;1,511601974;109,1586047;110,3727204;;;;;;;;;;
5,151;0;0;0,094556646;0,092389602;-0,353634578;138,4563738;73,08034516;0,219733268;2,105587515;0,109866634;1,507222365;109,1708121;110,3729955;;;;;;;;;;
5,152;0;0;0,094556646;0,092389602;-0,383104126;138,554033;73,28813374;0,207525864;2,099749497;0,09765923;1,502894627;109,1097751;110,373308;;;;;;;;;;
5,153;0;0;0,094556646;0,092389602;-0,353634578;138,554033;73,49558453;0,207525864;2,093891282;0,09765923;1,498542011;109,1097751;110,3734281;;;;;;;;;;
5,154;0;0;0,094556646;0,092389602;-0,373280943;138,61507;73,70239222;0,207525864;2,088051228;0,09765923;1,494202887;109,0609455;110,3735479;;;;;;;;;;
5,155;0;0;0,094556646;0,092389602;-0,353634578;138,6516923;73,90875027;0,231940672;2,082229278;0,09765923;1,489877216;109,0853603;110,3735141;;;;;;;;;;
5,156;0;0;0,094590177;0,092420921;-0,333988212;138,6638997;74,11458351;0,231940672;2,076501965;0,09765923;1,485564953;109,0609455;110,3735569;;;;;;;;;;
5,157;0;0;0,094590177;0,092420921;-0,36345776;138,6883145;74,31981695;0,231940672;2,070792406;0,09765923;1,481266059;108,9754936;110,3735231;;;;;;;;;;
5,158;0;0;0,094590177;0,092420921;-0,333988212;138,6883145;74,52449076;0,231940672;2,065100548;0,09765923;1,476980491;108,9754936;110,3732213;;;;;;;;;;
5,159;0;0;0,094590177;0,092420921;-0,36345776;138,6638997;74,72853008;0,231940672;2,059426334;0,09765923;1,472708209;108,987701;110,3729204;;;;;;;;;;
5,16;0;0;0,094590177;0,092420921;-0,333988212;138,6394848;74,93186029;0,219733268;2,05376971;0,09765923;1,46844917;109,0121158;110,3726588;;;;;;;;;;
5,161;0;0;0,094590177;0,092420921;-0,324165029;138,5906552;75,13448359;0,183111057;2,048092327;0,09765923;1,464203335;108,9632862;110,3724746;;;;;;;;;;
5,162;0;0;0,094590177;0,092420921;-0,343811395;138,5174108;75,33632558;0,183111057;2,042317661;0,09765923;1,459970661;108,8900418;110,3721377;;;;;;;;;;
5,163;0;0;0,094590177;0,092420921;-0,333988212;138,5174108;75,53731208;0,183111057;2,036560895;0,09765923;1,455751109;108,8900418;110,3715722;;;;;;;;;;
5,164;0;0;0,094590177;0,092420921;-0,36345776;138,3953368;75,73767553;0,158696249;2,030821976;0,09765923;1,451544638;108,9388714;110,3710083;;;;;;;;;;
5,165;0;0;0,094590177;0,092420921;-0,353634578;138,2244331;75,93703491;0,183111057;2,025024258;0,09765923;1,447351206;108,9388714;110,3705995;;;;;;;;;;
5,166;0;0;0,094590177;0,092420921;-0,353634578;138,0291147;76,13524015;0,158696249;2,019321102;0,09765923;1,443170775;108,8900418;110,3701918;;;;;;;;;;
5,167;0;0;0,094590177;0,092420921;-0,373280943;137,797174;76,33221824;0,158696249;2,013559037;0,09765923;1,439003302;108,8900418;110,3696323;;;;;;;;;;
5,168;0;0;0,094590177;0,092420921;-0,373280943;137,797174;76,5278581;0,158696249;2,007814834;0,09765923;1,434848749;108,8900418;110,3690745;;;;;;;;;;
5,169;0;0;0,094590177;0,092420921;-0,392927308;137,5041963;76,72289147;0,158696249;2,002088438;0,073244423;1,430707075;108,9510788;110,3685184;;;;;;;;;;
5,17;0;0;0,094590177;0,092420921;-0,373280943;137,1868038;76,91640117;0,158696249;1,996379794;0,073244423;1,426501651;108,926664;110,3681556;;;;;;;;;;
5,171;0;0;0,094590177;0,092420921;-0,353634578;136,8327891;77,10831533;0,158696249;1,990688847;0,073244423;1,422309263;108,8778344;110,3677172;;;;;;;;;;
5,172;0;0;0,094590177;0,092420921;-0,36345776;136,4421522;77,29852401;0,158696249;1,985015542;0,09765923;1,418129872;108,9022492;110,3671271;;;;;;;;;;
5,173;0;0;0,094590177;0,092420921;-0,353634578;136,4421522;77,48691762;0,158696249;1,979359823;0,09765923;1,414040027;108,9022492;110,3666153;;;;;;;;;;
5,174;0;0;0,094590177;0,092420921;-0,373280943;136,014893;77,67472721;0,158696249;1,973721638;0,09765923;1,40996286;108,9388714;110,3661052;;;;;;;;;;
5,175;0;0;0,094590177;0,092420921;-0,373280943;135,5388043;77,86061427;0,146488845;1,968100931;0,09765923;1,405898332;108,865627;110,3657115;;;;;;;;;;
5,176;0;0;0,094590177;0,092420921;-0,353634578;135,0016785;78,0444316;0,146488845;1,962459354;0,09765923;1,401846404;108,8778344;110,3650893;;;;;;;;;;
5,177;0;0;0,094590177;0,092420921;-0,373280943;134,4523453;78,22599412;0,146488845;1,956835265;0,09765923;1,397807037;108,926664;110,3645072;;;;;;;;;;
5,178;0;0;0,094590177;0,092420921;-0,36345776;134,4523453;78,40527055;0,146488845;1,951228612;0,09765923;1,393780192;108,926664;110,3640802;;;;;;;;;;
5,179;0;0;0,094623708;0,092452239;-0,36345776;133,8175604;78,58399122;0,134281442;1,945639338;0,09765923;1,389765831;108,8900418;110,3636545;;;;;;;;;;
5,18;0;0;0,094623708;0,092452239;-0,383104126;133,1461531;78,76016653;0,134281442;1,940029097;0,09765923;1,385763914;108,8167974;110,3631152;;;;;;;;;;
5,181;0;0;0,094623708;0,092452239;-0,343811395;132,4747459;78,9336895;0,122074038;1,934436248;0,109866634;1,381774403;108,8534196;110,3623479;;;;;;;;;;
5,182;0;0;0,094623708;0,092452239;-0,383104126;131,7300943;79,10456834;0,122074038;1,928822442;0,09765923;1,377835554;108,8900418;110,3616978;;;;;;;;;;
5,183;0;0;0,094623708;0,092452239;-0,373280943;131,7300943;79,27258148;0,122074038;1,923226039;0,09765923;1,37387062;108,8900418;110,3611646;;;;;;;;;;
5,184;0;0;0,094623708;0,092452239;-0,373280943;130,9976501;79,44007379;0,134281442;1,917646984;0,09765923;1,369917979;108,8167974;110,360633;;;;;;;;;;
5,185;0;0;0,094657241;0,092483558;-0,383104126;130,2041688;79,60474919;0,122074038;1,912123519;0,09765923;1,36597759;108,7801752;110,3598734;;;;;;;;;;
5,186;0;0;0,09472431;0,092546195;-0,36345776;129,4106876;79,76642494;0,134281442;1,906578883;0,09765923;1,362049416;108,7679678;110,3590012;;;;;;;;;;
5,187;0;0;0,09472431;0,092546195;-0,392927308;128,6049989;79,92511035;0,134281442;1,901089729;0,09765923;1,35813342;108,7679678;110,3580934;;;;;;;;;;
5,188;0;0;0,09472431;0,092546195;-0,383104126;128,6049989;80,08077639;0,134281442;1,895617592;0,09765923;1,354229564;108,7679678;110,3571884;;;;;;;;;;
5,189;0;0;0,09472431;0,092546195;-0,383104126;127,7626881;80,23595987;0,134281442;1,890162418;0,109866634;1,350337809;108,7069308;110,3562862;;;;;;;;;;
5,19;0;0;0,094757845;0,092577513;-0,383104126;126,883755;80,38801994;0,134281442;1,884724155;0,109866634;1,346496413;108,7557604;110,3551954;;;;;;;;;;
5,191;0;0;0,094757845;0,092577513;-0,373280943;125,9559923;80,53685142;0,122074038;1,879302751;0,109866634;1,342666926;108,7679678;110,3542611;;;;;;;;;;
5,192;0;0;0,094757845;0,092577513;-0,383104126;125,0282296;80,68231113;0,122074038;1,873859859;0,109866634;1,33884931;108,7557604;110,353368;;;;;;;;;;
5,193;0;0;0,094791382;0,092608832;-0,36345776;125,0282296;80,82440952;0,122074038;1,86843384;0,109866634;1,335043529;108,7557604;110,3524394;;;;;;;;;;
5,194;0;0;0,094791382;0,092608832;-0,353634578;124,0272225;80,96606741;0,122074038;1,863024641;0,109866634;1,331249546;108,7191382;110,3515136;;;;;;;;;;
5,195;0;0;0,094791382;0,092608832;-0,373280943;123,0262154;81,104146;0,122074038;1,857632211;0,109866634;1,327467324;108,7801752;110,3504759;;;;;;;;;;
5,196;0;0;0,09482492;0,09264015;-0,353634578;121,9763787;81,23865638;0,122074038;1,852256498;0,122074038;1,323696827;108,7679678;110,3496328;;;;;;;;;;
5,197;0;0;0,09482492;0,09264015;-0,383104126;120,9143345;81,36945645;0,134281442;1,846897449;0,122074038;1,319976313;108,7069308;110,3487541;;;;;;;;;;
5,198;0;0;0,09482492;0,09264015;-0,343811395;120,9143345;81,4965194;0,134281442;1,841593307;0,122074038;1,316267332;108,7069308;110,3476866;;;;;;;;;;
5,199;0;0;0,09482492;0,09264015;-0,353634578;119,8522904;81,62318846;0,134281442;1,836305609;0,109866634;1,31256985;108,7069308;110,3466224;;;;;;;;;;
5,2;0;0;0,09485846;0,092671469;-0,36345776;118,7292093;81,74613321;0,134281442;1,831034303;0,109866634;1,308845535;108,7557604;110,3455615;;;;;;;;;;
5,201;0;0;0,09485846;0,092671469;-0,304518664;117,5939207;81,86517372;0,146488845;1,825779337;0,109866634;1,305132766;108,7191382;110,3446571;;;;;;;;;;
5,202;0;0;0,09485846;0,092671469;-0,353634578;116,4464248;81,98028381;0,134281442;1,820578957;0,109866634;1,301431506;108,6703085;110,3436406;;;;;;;;;;
5,203;0;0;0,094892;0,092702787;-0,333988212;116,4464248;82,09143737;0,134281442;1,815356403;0,109866634;1,29774172;108,6703085;110,3424741;;;;;;;;;;
5,204;0;0;0,094892;0,092702787;-0,324165029;115,274514;82,20224635;0,134281442;1,810150039;0,109866634;1,294063372;108,7069308;110,3413111;;;;;;;;;;
5,205;0;0;0,094892;0,092702787;-0,36345776;114,0903958;82,30903553;0,134281442;1,804959815;0,122074038;1,290396427;108,743553;110,3402667;;;;;;;;;;
5,206;0;0;0,094959083;0,092765424;-0,353634578;112,8818628;82,41177909;0,134281442;1,79978568;0,122074038;1,286779144;108,7191382;110,3393404;;;;;;;;;;
5,207;0;0;0,094959083;0,092765424;-0,353634578;111,6000855;82,51041298;0,122074038;1,794627585;0,122074038;1,283173075;108,7191382;110,3383404;;;;;;;;;;
5,208;0;0;0,094959083;0,092765424;-0,383104126;111,6000855;82,60472017;0,122074038;1,789447186;0,122074038;1,279578185;108,7191382;110,3373435;;;;;;;;;;
5,209;0;0;0,094959083;0,092765424;-0,36345776;110,3427229;82,69873501;0,122074038;1,784282846;0,122074038;1,275994439;108,743553;110,3363497;;;;;;;;;;
5,21;0;0;0,094959083;0,092765424;-0,383104126;109,0609455;82,78851405;0,122074038;1,779134515;0,109866634;1,272421802;108,6825159;110,3354355;;;;;;;;;;
5,211;0;0;0,094992627;0,092796743;-0,373280943;107,7425459;82,87399384;0,122074038;1,774002145;0,109866634;1,268821946;108,6703085;110,3343327;;;;;;;;;;
5,212;0;0;0,094992627;0,092796743;-0,36345776;106,387524;82,95507283;0,134281442;1,768885684;0,109866634;1,26523325;108,6703085;110,333195;;;;;;;;;;
5,213;0;0;0,094992627;0,092796743;-0,383104126;106,387524;83,03164976;0,134281442;1,76382338;0,109866634;1,261655679;108,6703085;110,3320609;;;;;;;;;;
5,214;0;0;0,095026171;0,092828061;-0,353634578;105,056917;83,10798931;0,122074038;1,758776768;0,109866634;1,258089198;108,6825159;110,3309302;;;;;;;;;;
5,215;0;0;0,095026171;0,092828061;-0,36345776;103,6896878;83,1799181;0,134281442;1,753707506;0,109866634;1,254533773;108,6336863;110,3298414;;;;;;;;;;
5,216;0;0;0,095059716;0,09285938;-0,36345776;102,3102512;83,2473349;0,134281442;1,748692254;0,109866634;1,25098937;108,5970641;110,3286028;;;;;;;;;;
5,217;0;0;0,095059716;0,09285938;-0,373280943;100,9186071;83,31021542;0,122074038;1,743692549;0,122074038;1,247455954;108,6336863;110,3272531;;;;;;;;;;
5,218;0;0;0,095059716;0,09285938;-0,373280943;100,9186071;83,36853542;0,122074038;1,738670048;0,122074038;1,243971787;108,6336863;110,3260225;;;;;;;;;;
5,219;0;0;0,095093263;0,092890698;-0,343811395;99,49034089;83,42667463;0,122074038;1,733663117;0,122074038;1,240498421;108,6336863;110,3247957;;;;;;;;;;
5,22;0;0;0,095093263;0,092890698;-0,402750491;98,06207465;83,48015314;0,122074038;1,728671708;0,109866634;1,237035822;108,5970641;110,3235727;;;;;;;;;;
5,221;0;0;0,095126811;0,092922017;-0,36345776;96,6093936;83,52898539;0,109866634;1,723695772;0,109866634;1,233545662;108,6214789;110,3222386;;;;;;;;;;
5,222;0;0;0,095126811;0,092922017;-0,392927308;95,14450514;83,57310921;0,109866634;1,718696967;0,122074038;1,230066323;108,6581011;110,3209853;;;;;;;;;;
5,223;0;0;0,095160359;0,092953335;-0,383104126;95,14450514;83,61250088;0,109866634;1,713713658;0,122074038;1,226636063;108,6581011;110,3198507;;;;;;;;;;
5,224;0;0;0,09522746;0,093015972;-0,353634578;93,64299448;83,65177044;0,109866634;1,708745797;0,122074038;1,223216438;108,6092715;110,3187196;;;;;;;;;;
5,225;0;0;0,09522746;0,093015972;-0,383104126;92,15369121;83,68620803;0,109866634;1,703793337;0,109866634;1,219807413;108,5848567;110,3174388;;;;;;;;;;
5,226;0;0;0,09522746;0,093015972;-0,373280943;90,61555834;83,71586691;0,109866634;1,698856229;0,109866634;1,216370662;108,5970641;110,3160855;;;;;;;;;;
5,227;0;0;0,09522746;0,093015972;-0,373280943;89,11404767;83,74060873;0,109866634;1,693934426;0,122074038;1,212944564;108,5848567;110,3147746;;;;;;;;;;
5,228;0;0;0,095261011;0,093047291;-0,392927308;89,11404767;83,76056361;0,109866634;1,689027881;0,122074038;1,209567382;108,5848567;110,3134295;;;;;;;;;;
5,229;0;0;0,095294564;0,093078609;-0,373280943;87,56370739;83,78045663;0,109866634;1,684136546;0,122074038;1,20620067;108,5238197;110,3120886;;;;;;;;;;
5,23;0;0;0,095328118;0,093109928;-0,383104126;86,02557451;83,79542457;0,122074038;1,679260375;0,122074038;1,202844394;108,5360271;110,3105603;;;;;;;;;;
5,231;0;0;0,095361673;0,093141246;-0,373280943;84,49964904;83,80552098;0,109866634;1,674437614;0,134281442;1,199498522;108,5726493;110,3090751;;;;;;;;;;
5,232;0;0;0,095361673;0,093141246;-0,36345776;82,94930876;83,81079926;0,109866634;1,669591509;0,122074038;1,196201318;108,5482345;110,3077094;;;;;;;;;;
5,233;0;0;0,095361673;0,093141246;-0,392927308;82,94930876;83,81119776;0,109866634;1,664760427;0,122074038;1,19287604;108,5482345;110,3062713;;;;;;;;;;
5,234;0;0;0,095395229;0,093172565;-0,383104126;81,41117588;83,81159503;0,134281442;1,659944321;0,122074038;1,189561071;108,5116123;110,3048376;;;;;;;;;;
5,235;0;0;0,095395229;0,093172565;-0,373280943;79,89745781;83,80716595;0,134281442;1,655219734;0,122074038;1,186256378;108,5360271;110,3032936;;;;;;;;;;
5,236;0;0;0,095462345;0,093235202;-0,353634578;78,34711753;83,79800206;0,134281442;1,650509794;0,109866634;1,182961929;108,5726493;110,3018309;;;;;;;;;;
5,237;0;0;0,095462345;0,093235202;-0,36345776;76,78456984;83,78400316;0,134281442;1,645814455;0,109866634;1,179639399;108,4871975;110,3004876;;;;;;;;;;
5,238;0;0;0,095462345;0,093235202;-0,353634578;76,78456984;83,76514595;0,134281442;1,641133671;0,109866634;1,176327168;108,4871975;110,2988804;;;;;;;;;;
5,239;0;0;0,095495904;0,093266521;-0,333988212;75,24643696;83,74634719;0,146488845;1,636467397;0,109866634;1,173025206;108,4749901;110,2972782;;;;;;;;;;
5,24;0;0;0,095495904;0,093266521;-0,36345776;73,70830409;83,72278158;0,146488845;1,631853884;0,109866634;1,169733479;108,4994049;110,2956427;;;;;;;;;;
5,241;0;0;0,095529464;0,093297839;-0,343811395;72,1457564;83,69446391;0,146488845;1,627254672;0,122074038;1,166451957;108,4505753;110,2940889;;;;;;;;;;
5,242;0;0;0,095529464;0,093297839;-0,333988212;70,55879391;83,66133231;0,158696249;1,622669718;0,109866634;1,163218902;108,4017457;110,2923866;;;;;;;;;;
5,243;0;0;0,095529464;0,093297839;-0,36345776;70,55879391;83,62332512;0,158696249;1,618137272;0,109866634;1,159957575;108,4017457;110,2905365;;;;;;;;;;
5,244;0;0;0,095529464;0,093297839;-0,343811395;69,02066103;83,58543575;0,158696249;1,613618877;0,109866634;1,156706358;108,4383679;110,2886921;;;;;;;;;;
5,245;0;0;0,095563025;0,093329158;-0,353634578;67,48252815;83,54283871;0,158696249;1,609114489;0,109866634;1,15346522;108,4383679;110,2869684;;;;;;;;;;
5,246;0;0;0,095596588;0,093360476;-0,383104126;65,95660268;83,4955486;0,183111057;1,604624064;0,109866634;1,15023413;108,4139531;110,2852499;;;;;;;;;;
5,247;0;0;0,095596588;0,093360476;-0,36345776;64,4184698;83,44361826;0,183111057;1,600224149;0,109866634;1,147013056;108,4139531;110,2834602;;;;;;;;;;
5,248;0;0;0,095596588;0,093360476;-0,373280943;64,4184698;83,38702379;0,183111057;1,595837873;0,109866634;1,143801967;108,4139531;110,2816761;;;;;;;;;;
5,249;0;0;0,095630151;0,093391795;-0,343811395;62,91695914;83,33060475;0,183111057;1,591465195;0,109866634;1,140600832;108,4871975;110,2798974;;;;;;;;;;
5,25;0;0;0,095630151;0,093391795;-0,373280943;61,40324107;83,26965038;0,183111057;1,587106072;0,109866634;1,137409621;108,4505753;110,2783541;;;;;;;;;;
5,251;0;0;0,095697281;0,093454432;-0,383104126;59,87731559;83,20413643;0,195318461;1,582760463;0,109866634;1,134228303;108,4139531;110,2767006;;;;;;;;;;
5,252;0;0;0,095697281;0,093454432;-0,353634578;58,35139012;83,13403874;0,195318461;1,578466619;0,109866634;1,131056847;108,4139531;110,2749374;;;;;;;;;;
5,253;0;0;0,095730848;0,09348575;-0,392927308;58,35139012;83,05937154;0,195318461;1,574186087;0,109866634;1,127895222;108,4139531;110,2731797;;;;;;;;;;
5,254;0;0;0,095730848;0,09348575;-0,353634578;56,86208686;82,98493579;0,158696249;1,569918824;0,109866634;1,124743399;108,4749901;110,2714274;;;;;;;;;;
5,255;0;0;0,095764415;0,093517069;-0,383104126;55,36057619;82,90605886;0,158696249;1,565549906;0,109866634;1,121601346;108,4261605;110,269872;;;;;;;;;;
5,256;0;0;0,095797984;0,093548387;-0,383104126;53,87127293;82,8227162;0,158696249;1,561194531;0,122074038;1,118469033;108,4383679;110,2681683;;;;;;;;;;
5,257;0;0;0,095797984;0,093548387;-0,353634578;52,38196966;82,73495997;0,158696249;1,556852658;0,109866634;1,115384726;108,4994049;110,2665081;;;;;;;;;;
