Name;SineWave Scoping;;;;;;;;;;;;;;;;;;;;;;
File;C:\Users\kimro\Documents\Bachelor\data\SineWave\SineWave_speedtreshold0.02_KvFF_PF_100bar_0.1freq_24.04.26.csv;;;;;;;;;;;;;;;;;;;;;;
Starttime of export;1,34215E+17;fredag 24. april 2026;08:06:38.351;;;;;;;;;;;;;;;;;;;;
Endtime of export;1,34215E+17;fredag 24. april 2026;08:07:38.506;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered;fKv;fU_FF;fError;fXRef;fXDotRef;fPID;fPxGrad;fUpfb;fUpfbGrad;fPx
35,23;0,4504717;0,474198047;0,337235819;0,318196054;5,726696005;90,28595843;77,08401837;37,78191473;22,62030072;28,51649525;20,21277338;101,3946959;101,7674796;0,653190368;0,417428905;-0,002739662;0,334496157;-0,041728978;0,038355264;36,62221137;0,005312469;1,444292978;28,51649525
35,231;0,452084735;0,473733147;0,337204816;0,318164735;5,778133394;90,24933622;77,12828497;38,0138554;22,66869966;28,50428785;20,23957003;101,4069033;101,7700756;0,654118434;0,417749777;-0,002750415;0,334454402;-0,041782067;0,038505809;-12,20740379;0,004170852;-1,141617078;28,50428785
35,232;0,452105604;0,474662947;0,337111804;0,31807078;5,726696005;90,24933622;77,17229945;38,0138554;22,71767615;28,50428785;20,26624531;101,4069033;101,7727018;0,655045922;0,418070419;-0,002699211;0,334412593;-0,041835139;0,037788951;0;0,003753767;-0,417085181;28,50428785
35,233;0,451298634;0,475127848;0,337049791;0,318008143;5,743841801;90,22492141;77,21617749;38,23358867;22,76650082;28,52870266;20,2928379;101,4923551;101,7753199;0,655973139;0,418390936;-0,002679059;0,334370731;-0,041888195;0,037506829;24,41480758;0,00459913;0,845363716;28,52870266
35,234;0,451444736;0,475127848;0,337049791;0,318008143;5,718123107;90,1638844;77,25984292;38,44111454;22,81586344;28,55311747;20,31942465;101,5289773;101,7781979;0,656899312;0,418711059;-0,002720974;0,334328817;-0,041941234;0,038093635;24,41480758;0,005359958;0,760827345;28,55311747
35,235;0,45245411;0,476057648;0,337018782;0,317976824;5,760987598;90,12726218;77,30318151;38,67305521;22,86572404;28,55311747;20,34600556;101,5045625;101,7811819;0,657825058;0,419031001;-0,002731934;0,334286849;-0,041994257;0,03824707;0;0,004823962;-0,535995769;28,55311747
35,236;0,453586822;0,475825198;0,336956763;0,317914187;5,718123107;90,05401776;77,34627087;38,85616626;22,91615767;28,54091006;20,37250407;101,5655995;101,78408;0,658750841;0,419350923;-0,002711935;0,334244828;-0,042047263;0,037967094;-12,20740379;0,003731196;-1,092766381;28,54091006
35,237;0,453565944;0,475127848;0,336863728;0,317820232;5,718123107;90,05401776;77,38899688;38,85616626;22,96700937;28,54091006;20,39888214;101,5655995;101,7871607;0,659675417;0,419670395;-0,002660973;0,334202754;-0,042100252;0,037253625;0;0,003358076;-0,373119554;28,54091006
35,238;0,454987045;0,474662947;0,336832714;0,317788913;5,718123107;89,98077334;77,43159045;39,02706992;23,01770344;28,52870266;20,42517844;101,638844;101,7902318;0,660599719;0,419989738;-0,002672086;0,334160628;-0,042153225;0,037409205;-12,20740379;0,002411898;-0,946177788;28,52870266
35,239;0,458579067;0,474662947;0,336832714;0,317788913;5,726696005;89,95635853;77,4738222;39,19797357;23,06877647;28,47987304;20,45135493;101,6510514;101,7935231;0,661522654;0,420308574;-0,002714266;0,334118448;-0,042206181;0,037999721;-48,82961516;-0,000270772;-2,682670578;28,47987304
35,24;0,458593254;0,474662947;0,336770683;0,317726276;5,743841801;89,89532151;77,51584645;39,34446242;23,12022731;28,47987304;20,47729709;101,6510514;101,7968425;0,662444531;0,420627009;-0,002694468;0,334076215;-0,04225912;0,037722549;0;-0,000243695;0,027077238;28,47987304
35,241;0,459221074;0,475127848;0,336708649;0,317663639;5,718123107;89,8709067;77,55754895;39,49095126;23,17197818;28,46766564;20,50315883;101,7120884;101,8001517;0,663366131;0,420945314;-0,002674719;0,33403393;-0,042312043;0,037446065;-12,20740379;-0,000829696;-0,586000675;28,46766564
35,242;0,458745866;0,476290098;0,33661559;0,317569684;6,009601646;89,8709067;77,59904558;39,49095126;23,22402816;28,46766564;20,52890211;101,7120884;101,803642;0,664286512;0,421263162;-0,002623998;0,333991591;-0,042364949;0,036735978;0;-0,000746726;0,082969582;28,46766564
35,243;0,458537715;0,476754998;0,336584568;0,317538365;5,983882951;89,79766228;77,64041358;39,66185492;23,27591679;28,47987304;20,55456558;101,7242958;101,8071215;0,665206613;0,421580877;-0,002635368;0,3339492;-0,042417839;0,036895156;12,20740379;-6,17E-05;0,685042813;28,47987304
35,244;0,457612238;0,476754998;0,336584568;0,317538365;6,009601646;89,70000305;77,68142356;39,79613636;23,32818069;28,51649525;20,58018779;101,6754662;101,8106286;0,666126433;0,421898458;-0,002677813;0,333906755;-0,042470711;0,037489375;36,62221137;0,001775595;1,837278911;28,51649525
35,245;0,457223569;0,477684798;0,336522522;0,317475728;6,001028748;89,65117344;77,72200006;39,9426252;23,38070381;28,52870266;20,60584545;101,7242958;101,8139716;0,667047073;0,422216285;-0,002658264;0,333864258;-0,042523567;0,037215691;12,20740379;0,002208406;0,432810641;28,52870266
35,246;0,45705457;0,476987448;0,336429446;0,317381773;5,99245585;89,57792901;77,76229759;40,07690664;23,43352364;28,52870266;20,63146187;101,7731254;101,8174574;0,667966957;0,422533813;-0,002607737;0,333821708;-0,042576406;0,036508322;0;0,001987566;-0,220840613;28,52870266
35,247;0,457732557;0,476522548;0,336398418;0,317350454;5,983882951;89,57792901;77,80224043;40,07690664;23,48660097;28,52870266;20,65699888;101,7731254;101,8210855;0,668885927;0,422850989;-0,002619313;0,333779106;-0,042629229;0,036670378;0;0,001788809;-0,198756552;28,52870266
35,248;0,457346479;0,476057648;0,336336361;0,317287817;5,983882951;89,49247719;77,84205945;40,22339549;23,53951377;28,54091006;20,68245672;101,760918;101,8247025;0,669804613;0,423168027;-0,002599911;0,33373645;-0,042682034;0,03639875;12,20740379;0,002220298;0,431489293;28,54091006
35,249;0,458483437;0,476057648;0,336336361;0,317287817;5,99245585;89,41923276;77,88148696;40,35767693;23,59272207;28,54091006;20,70787394;101,7487106;101,8282699;0,67072333;0,423485038;-0,002642619;0,333693741;-0,042734823;0,036996668;0;0,001998268;-0,222029826;28,54091006
35,25;0,458729987;0,475127848;0,336274299;0,31722518;5,983882951;89,34598834;77,92056249;40,46754357;23,64618666;28,54091006;20,73321237;101,8341624;101,831788;0,67164192;0,423801965;-0,002623319;0,33365098;-0,042787595;0,036726463;0;0,001798442;-0,199826843;28,54091006
35,251;0,457735977;0,475360298;0,336212234;0,317162543;5,983882951;89,26053652;77,95928711;40,5652028;23,69983017;28,56532487;20,75847224;101,8951994;101,8355632;0,672559113;0,424118371;-0,002604067;0,333608166;-0,042840349;0,036456944;24,41480758;0,002839338;1,04089622;28,56532487
35,252;0,458067177;0,475825198;0,336150164;0,317099906;5,966737155;89,26053652;77,99762362;40,5652028;23,75361373;28,56532487;20,7837304;101,8951994;101,8395182;0,67347554;0,424434473;-0,002584865;0,3335653;-0,042893087;0,036188108;0;0,002555404;-0,283933781;28,56532487
35,253;0,458980898;0,476290098;0,336088091;0,317037269;6,001028748;89,17508469;78,03584129;40,67506943;23,80723057;28,55311747;20,80891026;101,8585772;101,8434609;0,674391679;0,424750434;-0,002565711;0,33352238;-0,042945808;0,035919957;-12,20740379;0,001689493;-0,865910592;28,55311747
35,254;0,459457019;0,476290098;0,336088091;0,317037269;5,99245585;89,08963286;78,07367242;40,77272866;23,86102585;28,56532487;20,83397377;101,8585772;101,8472765;0,675307849;0,425066366;-0,002608683;0,333479408;-0,042998512;0,036521568;12,20740379;0,002130914;0,441420846;28,56532487
35,255;0,459543401;0,476522548;0,336057053;0,317005951;5,983882951;89,00418104;78,11111822;40,87038789;23,91496072;28,57753227;20,85899788;101,9196142;101,8510803;0,676223889;0,425382211;-0,00262067;0,333436383;-0,043051199;0,036689383;12,20740379;0,002528193;0,397278761;28,57753227
35,256;0,45758;0,476754998;0,335963934;0,316911995;5,983882951;88,93093661;78,14817987;40,95583972;23,96903475;28,61415448;20,8839827;101,9074068;101,8550638;0,677138998;0,425697693;-0,002570628;0,333393306;-0,043103869;0,035988791;36,62221137;0,004106484;1,578291264;28,61415448
35,257;0,458040846;0,477684798;0,335901849;0,316849358;5,99245585;88,93093661;78,18489686;40,95583972;24,02320921;28,61415448;20,90900496;101,9074068;101,8589967;0,678054457;0,426013254;-0,002551673;0,333350175;-0,043156523;0,035723428;0;0,003695836;-0,410648431;28,61415448
35,258;0,458461167;0,478382148;0,33583976;0,316786721;6,009601646;88,84548479;78,22150003;41,04129154;24,07721573;28,61415448;20,93394964;101,8585772;101,8629173;0,678969624;0,426328671;-0,002532768;0,333306993;-0,043209159;0,035458748;0;0,003326252;-0,369583588;28,61415448
35,259;0,458493844;0,478382148;0,33583976;0,316786721;5,983882951;88,78444777;78,25772166;41,11453597;24,13132289;28,63856929;20,958817;101,8951994;101,8666726;0,679885142;0,426644167;-0,002576003;0,333263757;-0,043261777;0,036064044;24,41480758;0,004214367;0,88811515;28,63856929
35,26;0,457311906;0,477917248;0,33574662;0,316692765;6,009601646;88,71120334;78,29363954;41,17557299;24,18549209;28,6629841;20,98368386;101,882992;101,8705312;0,680800206;0,426959462;-0,002526151;0,333220469;-0,043314379;0,035366115;24,41480758;0,005013671;0,799303635;28,6629841
35,261;0,457079938;0,478382148;0,335715571;0,316661447;6,001028748;88,61354411;78,3292163;41,2121952;24,23968484;28,68739891;21,00855022;101,8341624;101,8743395;0,681715459;0,427274779;-0,002538443;0,333177128;-0,043366964;0,035538204;24,41480758;0,005733044;0,719373272;28,68739891
35,262;0,45770685;0,477452348;0,335653471;0,31659881;5,99245585;88,61354411;78,36437642;41,2121952;24,29382447;28,68739891;21,03341609;101,8341624;101,8779828;0,682631388;0,427590283;-0,002519736;0,333133735;-0,043419532;0,035276306;0;0,00515974;-0,573304435;28,68739891
35,263;0,457056226;0,476754998;0,335591367;0,316536173;6,018174544;88,51588488;78,39942754;41,2244026;24,34779627;28,71181372;21,05820487;101,821955;101,8816148;0,683547022;0,427905642;-0,002501078;0,333090289;-0,043472082;0,03501509;24,41480758;0,005864506;0,704766388;28,71181372
35,264;0,458567031;0,476754998;0,335591367;0,316536173;6,001028748;88,45484787;78,43406364;41,23661;24,40163906;28,71181372;21,08299339;101,8341624;101,8851973;0,684462845;0,42822102;-0,002544576;0,333046791;-0,043524616;0,035624067;0;0,005278056;-0,58645063;28,71181372
35,265;0,456884325;0,476290098;0,335498204;0,316442217;6,026747442;88,34498123;78,4684009;41,26102481;24,45535322;28,74843593;21,10770507;101,821955;101,8888069;0,68537821;0,428536194;-0,002494964;0,33300324;-0,043577132;0,034929492;36,62221137;0,006581361;1,303305002;28,74843593
35,266;0,455767455;0,476754998;0,33543609;0,31637958;6,009601646;88,27173681;78,50228707;41,29764702;24,50897746;28,78505814;21,13245503;101,760918;101,8923671;0,686293927;0,428851443;-0,002476453;0,332959637;-0,043629631;0,034670346;36,62221137;0,007754335;1,172974501;28,78505814
35,267;0,457034803;0,477684798;0,335405032;0,316348262;5,949591359;88,27173681;78,53583842;41,29764702;24,56255035;28,78505814;21,15724315;101,760918;101,8957248;0,68721065;0,429166992;-0,002489051;0,332915981;-0,043682113;0,034846712;0;0,006978902;-0,775433517;28,78505814
35,268;0,456134736;0,478382148;0,335311851;0,316254306;5,949591359;88,19849239;78,56928575;41,29764702;24,61595716;28,80947295;21,18195442;101,7975402;101,899072;0,688127074;0,429482391;-0,002439578;0,332872272;-0,043734577;0,034154097;24,41480758;0,007501752;0,522850214;28,80947295
35,269;0,455981643;0,478382148;0,335311851;0,316254306;5,966737155;88,10083316;78,60239964;41,30985443;24,66919841;28,84609516;21,20666568;101,821955;101,9025238;0,689043034;0,429797583;-0,002483339;0,332828512;-0,043787024;0,034766748;36,62221137;0,008582687;1,080935382;28,84609516
35,27;0,457333523;0,478847048;0,335280789;0,316222988;5,932445562;88,01538133;78,63510451;41,32206183;24,72231291;28,84609516;21,23141522;101,7731254;101,9060414;0,689958858;0,430112679;-0,00249609;0,332784698;-0,043839454;0,034945262;0;0,007724419;-0,858268725;28,84609516
35,271;0,456944731;0,478614598;0,335218661;0,316160351;5,949591359;87,9299295;78,66743994;41,34647664;24,77530105;28,87050996;21,25608803;101,7487106;101,909395;0,690875036;0,430427849;-0,002477828;0,332740833;-0,043891867;0,034689599;24,41480758;0,008172717;0,448298527;28,87050996
35,272;0,457822261;0,478149698;0,33515653;0,316097714;5,932445562;87,9299295;78,69940707;41,34647664;24,82820151;28,87050996;21,28076095;101,7487106;101,9126616;0,69179157;0,430743092;-0,002459615;0,332696915;-0,043944262;0,034434614;0;0,007355445;-0,817271705;28,87050996
35,273;0,457397849;0,477684798;0,335094395;0,316035077;5,932445562;87,84447768;78,73127509;41,35868404;24,88093798;28,89492477;21,30535738;101,7975402;101,915918;0,6927078;0,431058182;-0,002441451;0,332652944;-0,04399664;0,034180309;24,41480758;0,007840641;0,485195844;28,89492477
35,274;0,458502685;0,477684798;0,335094395;0,316035077;5,932445562;87,75902585;78,76277627;41,40751366;24,93354927;28,90713218;21,32995415;101,8097476;101,9193176;0,693623398;0,431373004;-0,002485473;0,332608921;-0,044049001;0,034796628;12,20740379;0,007666947;-0,17369393;28,90713218
35,275;0,459941523;0,476987448;0,335032256;0,31597244;5,923872664;87,67357402;78,79391172;41,43192846;24,98615064;28,89492477;21,35451296;101,7731254;101,9227449;0,694538692;0,431687671;-0,00246741;0,332564846;-0,044101344;0,034543735;-12,20740379;0,006289882;-1,377064916;28,89492477
35,276;0,459847188;0,477684798;0,335001185;0,315941121;5,949591359;87,56370739;78,8246826;41,49296548;25,03866553;28,91933958;21,37895735;101,8341624;101,9260466;0,695454011;0,432002296;-0,002480466;0,332520719;-0,04415367;0,034726526;24,41480758;0,006881634;0,591752144;28,91933958
35,277;0,46059814;0,477917248;0,33493904;0,315878484;5,923872664;87,56370739;78,85501343;41,49296548;25,0912091;28,91933958;21,40340255;101,8341624;101,9295297;0,696368527;0,432316595;-0,002462501;0,332476539;-0,044205978;0,034475016;0;0,006193471;-0,688163449;28,91933958
35,278;0,458839316;0,478149698;0,334876891;0,315815847;5,932445562;87,45384075;78,88525024;41,52958769;25,14358978;28,96816919;21,42777197;101,882992;101,9330019;0,697282738;0,432630737;-0,002444585;0,332432307;-0,044258269;0,034224184;48,82961516;0,008015605;1,822133654;28,96816919
35,279;0,458743732;0,478149698;0,334876891;0,315815847;5,906726867;87,34397412;78,91504866;41,57841731;25,19592297;29,00479141;21,45221903;101,8341624;101,9366165;0,69819664;0,432944722;-0,002488869;0,332388022;-0,044310542;0,034844166;36,62221137;0,009045155;1,029550099;29,00479141
35,28;0,458492311;0,479311948;0,334814739;0,31575321;5,932445562;87,18527787;78,94441006;41,61503952;25,24824711;29,02920621;21,47670518;101,821955;101,9400668;0,6991114;0,433258948;-0,002471053;0,332343686;-0,044362798;0,034594742;24,41480758;0,00936138;0,3162249;29,02920621
35,281;0,457052462;0,478847048;0,334752582;0,315690573;5,949591359;87,06320383;78,97318261;41,65166173;25,30052392;29,07803583;21,50119201;101,8341624;101,9434681;0,700026351;0,433573188;-0,002453285;0,332299297;-0,044415037;0,034345996;48,82961516;0,010866722;1,505342789;29,07803583
35,282;0,458640447;0,479776848;0,334721502;0,315659255;5,915299766;87,06320383;79,00148301;41,65166173;25,35275356;29,07803583;21,52575612;101,8341624;101,9468971;0,700941493;0,43388744;-0,002466647;0,332254856;-0,044467258;0,034533057;0;0,00978005;-1,086672248;29,07803583
35,283;0,458639651;0,480474198;0,334628258;0,315565299;5,94101846;86,9655446;79,02969568;41,70049135;25,40482128;29,09024323;21,55024407;101,8341624;101,9503155;0,701856325;0,434201532;-0,002417895;0,332210362;-0,044519461;0,033850534;12,20740379;0,009412415;-0,367634834;29,09024323
35,284;0,458687409;0,480474198;0,334628258;0,315565299;5,898153969;86,83126316;79,05751454;41,74932096;25,45688078;29,12686544;21,57469441;101,7731254;101,9537232;0,702771013;0,434515521;-0,002462441;0,332165817;-0,044571647;0,034474172;36,62221137;0,010302284;0,889869029;29,12686544
35,285;0,460221123;0,481636448;0,334597174;0,315533981;5,915299766;86,73360393;79,08482592;41,77373577;25,50893207;29,12686544;21,59918383;101,7487106;101,956929;0,703686732;0,434829809;-0,002475955;0,332121219;-0,044623815;0,03466337;0;0,009272056;-1,030228443;29,12686544
35,286;0,459996546;0,481403998;0,334535004;0,315471344;5,923872664;86,61152989;79,11174627;41,81035798;25,56089859;29,15128025;21,62359734;101,7487106;101,9600482;0,704602474;0,43514405;-0,002458435;0,332076569;-0,044675966;0,034418087;24,41480758;0,009565591;0,29353478;29,15128025
35,287;0,461457916;0,480939098;0,334503917;0,315440025;5,923872664;86,61152989;79,13820023;41,81035798;25,6128189;29,15128025;21,64801175;101,7487106;101,9631578;0,705518239;0,435458244;-0,00247205;0,332031867;-0,044728099;0,034608704;0;0,008609032;-0,956559077;29,15128025
35,288;0,461343322;0,480241748;0,334410652;0,31534607;5,932445562;86,51387066;79,16457218;41,8591876;25,66457825;29,16348766;21,67235048;101,7365032;101,9662577;0,706433691;0,435772274;-0,002423539;0,331987113;-0,044780214;0,033929547;12,20740379;0,008358499;-0,250532979;29,16348766
35,289;0,462510072;0,480241748;0,334410652;0,31534607;5,906726867;86,39179662;79,19055602;41,8836024;25,71633033;29,17569506;21,69665206;101,6754662;101,9693097;0,707349165;0,436086256;-0,002468345;0,331942307;-0,044832311;0,034556834;12,20740379;0,008133019;-0,225479682;29,17569506
35,29;0,461999179;0,480009298;0,334379561;0,315314751;5,94101846;86,26972259;79,21607636;41,93243202;25,76799857;29,21231727;21,72091659;101,6632588;101,9721608;0,708265338;0,436400421;-0,002482113;0,331897448;-0,044884391;0,034749585;36,62221137;0,009150828;1,017808666;29,21231727
35,291;0,46159085;0,480939098;0,33434847;0,315283433;5,906726867;86,14764855;79,24113464;41,96905423;25,81965981;29,24893948;21,74522079;101,6510514;101,9749647;0,709181873;0,436714653;-0,002495932;0,331852538;-0,044936453;0,034943052;36,62221137;0,010066855;0,916027799;29,24893948
35,292;0,462670708;0,481636448;0,334286284;0,315220795;5,983882951;86,14764855;79,2657323;41,96905423;25,87127579;29,24893948;21,76956453;101,6510514;101,9777217;0,710098769;0,437028951;-0,002478709;0,331807575;-0,044988498;0,034701927;0;0,00906017;-1,006685549;29,24893948
35,293;0,461644258;0,482566248;0,33425519;0,315189477;5,966737155;86,02557451;79,2902537;42,04229865;25,92273176;29,2977691;21,7938328;101,6144292;101,9804701;0,711015347;0,437343082;-0,002492629;0,331762561;-0,045040524;0,03489681;48,82961516;0,010595634;1,535463764;29,2977691
35,294;0,463649125;0,482566248;0,33425519;0,315189477;5,983882951;85,91570788;79,31431614;42,09112827;25,97425798;29,2977691;21,81817902;101,5533921;101,9830951;0,711932797;0,437657454;-0,002537696;0,331717494;-0,045092533;0,035527741;0;0,00953607;-1,059563371;29,2977691
35,295;0,461190993;0,482798698;0,334161901;0,315095521;5,975310053;85,81804865;79,33795934;42,13995788;26,02577765;29,35880612;21,84244977;101,5655995;101,9855205;0,712850781;0,437971949;-0,002489526;0,331672376;-0,045144524;0,034853358;61,03701895;0,011634314;2,098243914;29,35880612
35,296;0,462430608;0,482566248;0,334099704;0,315032884;5,983882951;85,69597461;79,36122288;42,21320231;26,07729078;29,35880612;21,86683675;101,5045625;101,9879767;0,713769127;0,438286509;-0,002472499;0,331627205;-0,045196498;0,034614981;0;0,010470883;-1,163431425;29,35880612
35,297;0,463554675;0,481868898;0,334037503;0,314970247;6,009601646;85,69597461;79,38403136;42,21320231;26,128874;29,35880612;21,89114813;101,5045625;101,9902338;0,714688006;0,438601192;-0,00245552;0,331581983;-0,045248453;0,034377278;0;0,009423795;-1,047088283;29,35880612
35,298;0,464574537;0,481636448;0,333975297;0,31490761;5,983882951;85,57390057;79,40676914;42,29865413;26,18029731;29,35880612;21,91538414;101,4557329;101,9924838;0,715606565;0,438915704;-0,002438589;0,331536708;-0,045300391;0,034140247;0;0,008481415;-0,942379454;29,35880612
35,299;0,465151083;0,481636448;0,333975297;0,31490761;6,001028748;85,45182653;79,42905348;42,34748375;26,23182926;29,38322092;21,93954503;101,4679403;101,9945738;0,716525487;0,439230281;-0,002483915;0,331491382;-0,04535231;0,034774816;24,41480758;0,008854014;0,37259887;29,38322092
35,3;0,466115316;0,481403998;0,333913088;0,314844973;5,983882951;85,36637471;79,45088579;42,43293558;26,28335465;29,38322092;21,9637076;101,4679403;101,9966955;0,717444259;0,439544744;-0,002467085;0,331446004;-0,045404212;0,034539185;0;0,007968613;-0,885401396;29,38322092
35,301;0,466381138;0,481636448;0,333850875;0,314782336;6,018174544;85,26871548;79,47238237;42,53059481;26,33498837;29,39542833;21,98779527;101,4557329;101,9988107;0,718362707;0,439859035;-0,002450302;0,331400574;-0,045456096;0,034304225;12,20740379;0,007782121;-0,186491067;29,39542833
35,302;0,467674824;0,482101348;0,333819767;0,314751018;5,983882951;85,26871548;79,49350594;42,53059481;26,38676838;29,39542833;22,01184657;101,4557329;102,000881;0,719281175;0,440173271;-0,002464676;0,331355092;-0,045507962;0,034505462;0;0,007003909;-0,77821215;29,39542833
35,303;0,466799395;0,482566248;0,333726438;0,314657062;6,018174544;85,15884884;79,51456403;42,60383923;26,43838787;29,41984313;22,0358233;101,4435255;102,0029449;0,720199319;0,440487334;-0,00241688;0,331309558;-0,04555981;0,03383632;24,41480758;0,007524259;0,520349444;29,41984313
35,304;0,467893716;0,482566248;0,333726438;0,314657062;6,001028748;85,0367748;79,53521219;42,67708365;26,49007711;29,43205054;22,0598023;101,4801477;102,0049641;0,721117655;0,4408014;-0,002462466;0,331263972;-0,04561164;0,03447452;12,20740379;0,007382203;-0,14205569;29,43205054
35,305;0,468103119;0,482566248;0,333664213;0,314594425;6,009601646;84,89028596;79,5554134;42,76253548;26,54183589;29,44425794;22,08374525;101,4679403;102,007092;0,722035318;0,441115172;-0,002445879;0,331218334;-0,045663452;0,0342423;12,20740379;0,007254353;-0,127850121;29,44425794
35,306;0,46830035;0,483031148;0,333601984;0,314531788;6,026747442;84,75600452;79,57509244;42,79915769;26,59370227;29,45646535;22,10765228;101,4191107;102,0091749;0,722953002;0,441428888;-0,002429339;0,331172645;-0,045715246;0,03401075;12,20740379;0,007139288;-0,115065109;29,45646535
35,307;0,468661587;0,483728498;0,333508634;0,314437833;6,018174544;84,75600452;79,59428924;42,79915769;26,64552275;29,45646535;22,13152349;101,4191107;102,0110982;0,723871224;0,441742724;-0,00238173;0,331126904;-0,045767021;0,033344222;0;0,006425359;-0,713928787;29,45646535
35,308;0,467556435;0,483728498;0,333446396;0,314375196;6,061039035;84,60951567;79,61342653;42,86019471;26,69718259;29,49308756;22,1553207;101,4069033;102,0130156;0,724789119;0,442056384;-0,002365285;0,331081111;-0,045818779;0,033113985;36,62221137;0,007613934;1,18857466;29,49308756
35,309;0,468052634;0,483728498;0,333446396;0,314375196;6,018174544;84,48744163;79,63204496;42,90902432;26,74887375;29,51750237;22,17915902;101,4191107;102,0148887;0,72570738;0,442370104;-0,002411129;0,331035266;-0,045870519;0,03375581;24,41480758;0,008073281;0,459347005;29,51750237
35,31;0,46711361;0,484658298;0,333384153;0,314312559;6,026747442;84,35316019;79,65022273;42,98226875;26,80055785;29,55412458;22,20300003;101,3824885;102,0167943;0,726625485;0,442683706;-0,002394783;0,33098937;-0,04592224;0,033526967;36,62221137;0,009097063;1,023782494;29,55412458
35,311;0,46767318;0,483960948;0,333290783;0,314218603;6,001028748;84,25550096;79,6679229;42,99447615;26,8523115;29,55412458;22,22688202;101,3458663;102,0185791;0,727544308;0,442997487;-0,002347361;0,330943422;-0,045973944;0,03286305;0;0,008187357;-0,909706324;29,55412458
35,312;0,469013935;0,483263598;0,333259657;0,314187285;6,009601646;84,25550096;79,68526184;42,99447615;26,90394301;29,55412458;22,25068997;101,3458663;102,0202435;0,728463323;0,443311267;-0,002362235;0,330897422;-0,046025629;0,033071289;0;0,007368621;-0,818735692;29,55412458
35,313;0,469837562;0,482798698;0,333197403;0,314124648;6,001028748;84,12121952;79,70254704;43,01889096;26,95541445;29,55412458;22,27442412;101,3580737;102,0219027;0,729382005;0,443624868;-0,002346032;0,330851371;-0,046077296;0,032844453;0;0,006631759;-0,736862123;29,55412458
35,314;0,46936719;0,483031148;0,333135145;0,314062011;6,001028748;83,99914548;79,71935741;42,98226875;27,00680293;29,57853938;22,2980847;101,3702811;102,0235951;0,73030018;0,443938228;-0,002329878;0,330805268;-0,046128945;0,032618285;24,41480758;0,007189324;0,557564469;29,57853938
35,315;0,469824788;0,483031148;0,333135145;0,314062011;6,009601646;83,87707144;79,73573272;42,99447615;27,05791722;29,60295419;22,32174851;101,2970367;102,0253205;0,731218196;0,444251467;-0,002376032;0,330759113;-0,046180576;0,033264452;24,41480758;0,007691132;0,501808022;29,60295419
35,316;0,468851551;0,483960948;0,333072883;0,313999374;6,061039035;83,77941221;79,75167432;42,99447615;27,10891135;29,6395764;22,34541556;101,2970367;102,0268108;0,732137285;0,444565005;-0,002359977;0,330712906;-0,046232189;0,033039675;36,62221137;0,008753129;1,061997409;29,6395764
35,317;0,467985179;0,484890748;0,333010617;0,313936737;6,121049323;83,63292337;79,76726015;42,98226875;27,15974739;29,67619861;22,36912412;101,3214515;102,0282965;0,733056567;0,44487854;-0,002343969;0,330666648;-0,046283783;0,032815566;36,62221137;0,009708927;0,955797668;29,67619861
35,318;0,469481937;0,485588099;0,332979483;0,313905418;6,103903526;83,63292337;79,78233812;42,98226875;27,21038755;29,67619861;22,39287407;101,3214515;102,0298542;0,733975689;0,445191952;-0,002359144;0,330620339;-0,046335359;0,033028019;0;0,008738034;-0,970892667;29,67619861
35,319;0,470097284;0,485588099;0,332979483;0,313905418;6,138195119;83,51084933;79,79736935;42,99447615;27,26087073;29,70061342;22,4165504;101,2848292;102,031407;0,734894475;0,44550518;-0,002405505;0,330573978;-0,046386916;0,033677075;24,41480758;0,009084971;0,346936979;29,70061342
35,32;0,469091529;0,485355649;0,332948348;0,3138741;6,112476425;83,4131901;79,81197104;42,95785394;27,3112357;29,74944304;22,44022992;101,2604144;102,0328402;0,735813808;0,445818526;-0,002420783;0,330527565;-0,046438456;0,033890958;48,82961516;0,010617955;1,53298366;29,74944304
35,321;0,470245516;0,485123199;0,332886074;0,313811463;6,138195119;83,31553087;79,82622111;42,95785394;27,36132966;29,74944304;22,46398921;101,2726218;102,0341923;0,736733866;0,446132049;-0,002404973;0,330481101;-0,046489977;0,033669626;0;0,009556159;-1,061795464;29,74944304
35,322;0,469462632;0,484890748;0,332823797;0,313748826;6,129622221;83,16904202;79,84012065;42,94564653;27,41126832;29,78606525;22,48767484;101,2726218;102,0355785;0,737653408;0,446445325;-0,002389211;0,330434585;-0,04654148;0,033448961;36,62221137;0,010431654;0,875494651;29,78606525
35,323;0,47059907;0,484425848;0,332761515;0,313686189;6,121049323;83,16904202;79,85351756;42,94564653;27,46101389;29,78606525;22,51140194;101,2726218;102,0369604;0,738573143;0,446758597;-0,002373497;0,330388018;-0,046592964;0,033228962;0;0,009388488;-1,043165383;29,78606525
