Name;SineWave Scoping;;;;;;;;;;;;;;;;;;;;;;
File;C:\Users\kimro\Documents\Bachelor\data\SineWave\Ramp_04.05.26.csv;;;;;;;;;;;;;;;;;;;;;;
Starttime of export;1,34223E+17;mandag 4. mai 2026;08:02:17.201;;;;;;;;;;;;;;;;;;;;
Endtime of export;1,34223E+17;mandag 4. mai 2026;08:03:05.623;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;
fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered;fKv;fU_FF;fError;fXRef;fXDotRef;fPID;fPxGrad;fUpfb;fUpfbGrad;fPx
9,47;-0,794;-0,87130108;0,343971578;0,325023489;-8,526522593;73,0979339;74,25214195;77,2850734;78,3569863;7,007049776;7,035041687;94,22894986;95,33353248;0;0;0;0;0;0;0;0;0;0
9,471;-0,794;-0,869422264;0,344002373;0,325054807;-8,506876228;73,0979339;74,25126853;77,2850734;78,35652291;7,007049776;7,035214172;94,22894986;95,33359475;0;0;0;0;0;0;0;0;0;0
9,472;-0,794;-0,869187412;0,344063959;0,325117444;-8,506876228;73,0979339;74,25039782;77,26065859;78,35606097;7,007049776;7,035386124;94,18012024;95,33365682;0;0;0;0;0;0;0;0;0;0
9,473;-0,794;-0,869187412;0,344063959;0,325117444;-8,536345776;73,07351909;74,2495298;77,23624378;78,35552387;7,019257179;7,035557542;94,19232765;95,33356552;0;0;0;0;0;0;0;0;0;0
9,474;-0,794;-0,868013152;0,344125542;0,325180081;-8,487229862;73,03689688;74,24858789;77,22403638;78,35491184;7,007049776;7,035766723;94,24115726;95,3335128;0;0;0;0;0;0;0;0;0;0
9,475;-0,794;-0,867073744;0,344187122;0,325242718;-8,536345776;73,06131169;74,24753401;77,23624378;78,35426341;7,019257179;7,035936962;94,21674245;95,33361342;0;0;0;0;0;0;0;0;0;0
9,476;-0,794;-0,866369187;0,34421791;0,325274037;-8,487229862;73,06131169;74,24655999;77,23624378;78,35365529;7,019257179;7,036144967;94,21674245;95,33363714;0;0;0;0;0;0;0;0;0;0
9,477;-0,794;-0,866369187;0,344248697;0,325305355;-8,536345776;73,07351909;74,24558899;77,22403638;78,35304906;7,019257179;7,036352327;94,16791284;95,33366078;0;0;0;0;0;0;0;0;0;0
9,478;-0,794;-0,866369187;0,344248697;0,325305355;-8,595284872;73,06131169;74,24465929;77,22403638;78,35240641;7,019257179;7,036559045;94,18012024;95,33353118;0;0;0;0;0;0;0;0;0;0
9,479;-0,794;-0,867073744;0,344341053;0,325399311;-8,614931238;73,0979339;74,24369418;77,23624378;78,35176575;7,055879391;7,036765121;94,18012024;95,33344027;0;0;0;0;0;0;0;0;0;0
9,48;-0,794;-0,868013152;0,344402619;0,325461948;-8,565815324;73,0979339;74,24284695;77,23624378;78,35116537;7,019257179;7,037085443;94,14349803;95,33334964;0;0;0;0;0;0;0;0;0;0
9,481;-0,794;-0,868013152;0,344464182;0,325524585;-8,595284872;73,0979339;74,24200234;77,23624378;78,35056686;7,019257179;7,037289888;94,14349803;95,33314441;0;0;0;0;0;0;0;0;0;0
9,482;-0,794;-0,8677783;0,344556518;0,325618541;-8,58546169;73,0979339;74,24116035;77,22403638;78,3499702;7,019257179;7,037493699;94,16791284;95,33293982;0;0;0;0;0;0;0;0;0;0
9,483;-0,794;-0,8677783;0,344556518;0,325618541;-8,605108055;73,0979339;74,24032098;77,23624378;78,34933709;7,019257179;7,037696878;94,21674245;95,33281245;0;0;0;0;0;0;0;0;0;0
9,484;-0,794;-0,8677783;0,344587295;0,325649859;-8,614931238;73,07351909;74,2394842;77,2850734;78,34874424;7,019257179;7,037899428;94,16791284;95,33283865;0;0;0;0;0;0;0;0;0;0
9,485;-0,794;-0,8677783;0,344648847;0,325712496;-8,58546169;73,06131169;74,23857343;77,26065859;78,34830641;7,007049776;7,038101349;94,14349803;95,33271159;0;0;0;0;0;0;0;0;0;0
9,486;-0,794;-0,868482856;0,344710394;0,325775133;-8,58546169;73,06131169;74,23762718;77,26065859;78,34779335;7,007049776;7,03826435;94,14349803;95,33250834;0;0;0;0;0;0;0;0;0;0
9,487;-0,794;-0,869657116;0,344802708;0,325869089;-8,595284872;73,1101413;74,23668388;77,23624378;78,34728188;7,007049776;7,038426846;94,18012024;95,33230572;0;0;0;0;0;0;0;0;0;0
9,488;-0,794;-0,869657116;0,344802708;0,325869089;-8,614931238;73,1101413;74,23589667;77,24845119;78,3466954;7,068086795;7,038588838;94,19232765;95,33221861;0;0;0;0;0;0;0;0;0;0
9,489;-0,794;-0,870361672;0,344864247;0,325931726;-8,605108055;73,0979339;74,2351119;77,24845119;78,34614903;7,080294198;7,038941801;94,16791284;95,33217006;0;0;0;0;0;0;0;0;0;0
9,49;-0,794;-0,871066228;0,344925781;0,325994363;-8,614931238;73,1101413;74,23429127;77,23624378;78,34560436;7,092501602;7,039331964;94,16791284;95,33204508;0;0;0;0;0;0;0;0;0;0
9,491;-0,794;-0,871535932;0,345018076;0,326088318;-8,58546169;73,1101413;74,23351148;77,23624378;78,34502309;7,092501602;7,039759213;94,16791284;95,33192048;0;0;0;0;0;0;0;0;0;0
9,492;-0,794;-0,871066228;0,345079601;0,326150955;-8,614931238;73,13455611;74,23273411;77,23624378;78,34444361;7,104709006;7,040185137;94,22894986;95,33179627;0;0;0;0;0;0;0;0;0;0
9,493;-0,794;-0,871066228;0,345079601;0,326150955;-8,595284872;73,1223487;74,23203574;77,23624378;78,34386593;7,104709006;7,040648035;94,22894986;95,33186391;0;0;0;0;0;0;0;0;0;0
9,494;-0,794;-0,870361672;0,345141123;0,326213592;-8,605108055;73,1223487;74,23130124;77,22403638;78,34329005;7,104709006;7,041109498;94,21674245;95,33193135;0;0;0;0;0;0;0;0;0;0
9,495;-0,794;-0,869657116;0,345233398;0,326307548;-8,58546169;73,1223487;74,23056901;77,16299936;78,34267765;7,104709006;7,041569531;94,24115726;95,33196029;0;0;0;0;0;0;0;0;0;0
9,496;-0,794;-0,87012682;0,34529491;0,326370185;-8,575638507;73,1223487;74,22983905;77,16299936;78,34187568;7,104709006;7,042028137;94,24115726;95,33206572;0;0;0;0;0;0;0;0;0;0
9,497;-0,794;-0,869657116;0,345356419;0,326432822;-8,595284872;73,1223487;74,22911136;77,13858455;78,34107619;7,104709006;7,042485322;94,26557207;95,33217083;0;0;0;0;0;0;0;0;0;0
9,498;-0,794;-0,869657116;0,345356419;0,326432822;-8,575638507;73,14676351;74,22838592;77,15079196;78,34020259;7,104709006;7,04294109;94,24115726;95,3323522;0;0;0;0;0;0;0;0;0;0
9,499;-0,794;-0,868482856;0,345448675;0,326526777;-8,575638507;73,14676351;74,22773932;77,10196234;78,33937;7,080294198;7,043395445;94,24115726;95,33245641;0;0;0;0;0;0;0;0;0;0
9,5;-0,794;-0,8677783;0,345479425;0,326558096;-8,565815324;73,14676351;74,22709473;77,11416974;78,33838681;7,080294198;7,043771802;94,27777947;95,33256031;0;0;0;0;0;0;0;0;0;0
9,501;-0,794;-0,866838891;0,345540922;0,326620733;-8,58546169;73,14676351;74,22645213;77,11416974;78,33744496;7,080294198;7,044146992;94,27777947;95,33277877;0;0;0;0;0;0;0;0;0;0
9,502;-0,794;-0,8677783;0,345602416;0,32668337;-8,565815324;73,15897092;74,22581153;77,12637715;78,33650603;7,068086795;7,044521019;94,24115726;95,33299655;0;0;0;0;0;0;0;0;0;0
9,503;-0,794;-0,8677783;0,345602416;0,32668337;-8,575638507;73,14676351;74,2252112;77,11416974;78,33560831;7,080294198;7,044855592;94,19232765;95,33309877;0;0;0;0;0;0;0;0;0;0
9,504;-0,794;-0,868482856;0,345694649;0,326777325;-8,555992141;73,17117832;74,22457445;77,10196234;78,33467507;7,068086795;7,045227423;94,22894986;95,33304749;0;0;0;0;0;0;0;0;0;0
9,505;-0,794;-0,869187412;0,345756134;0,326839962;-8,58546169;73,20780053;74,22401625;77,10196234;78,33370644;7,080294198;7,045559806;94,24115726;95,33311126;0;0;0;0;0;0;0;0;0;0
9,506;-0,794;-0,868717708;0,345786875;0,326871281;-8,565815324;73,20780053;74,22357467;77,10196234;78,3327408;7,080294198;7,045929454;94,24115726;95,33321313;0;0;0;0;0;0;0;0;0;0
9,507;-0,794;-0,868482856;0,345848354;0,326933918;-8,605108055;73,20780053;74,22313446;77,12637715;78,33177816;7,092501602;7,046297955;94,21674245;95,33331468;0;0;0;0;0;0;0;0;0;0
9,508;-0,794;-0,868482856;0,345848354;0,326933918;-8,575638507;73,17117832;74,22269561;77,13858455;78,33089509;7,068086795;7,046703609;94,19232765;95,33333932;0;0;0;0;0;0;0;0;0;0
9,509;-0,794;-0,868248004;0,345909829;0,326996555;-8,58546169;73,17117832;74,22214324;77,12637715;78,33005306;7,043671987;7,047031416;94,22894986;95,3332873;0;0;0;0;0;0;0;0;0;0
9,51;-0,794;-0,868248004;0,3459713;0,327059192;-8,605108055;73,15897092;74,22159259;77,13858455;78,32917534;7,055879391;7,047281618;94,22894986;95,33335033;0;0;0;0;0;0;0;0;0;0
9,511;-0,794;-0,869187412;0,346032768;0,327121829;-8,58546169;73,15897092;74,22100534;77,13858455;78,32833864;7,055879391;7,047569339;94,22894986;95,33341316;0;0;0;0;0;0;0;0;0;0
9,512;-0,794;-0,87012682;0,346124963;0,327215785;-8,614931238;73,19559313;74,22041992;77,12637715;78,32750453;7,055879391;7,047856167;94,21674245;95,33347579;0;0;0;0;0;0;0;0;0;0
9,513;-0,794;-0,87012682;0,346124963;0,327215785;-8,58546169;73,19559313;74,21995119;77,10196234;78,32663471;7,055879391;7,048142107;94,22894986;95,33349994;0;0;0;0;0;0;0;0;0;0
9,514;-0,794;-0,871066228;0,346155692;0,327247103;-8,595284872;73,20780053;74,21948392;77,06534013;78,325691;7,068086795;7,04842716;94,26557207;95,3335623;0;0;0;0;0;0;0;0;0;0
9,515;-0,794;-0,871770784;0,346217149;0,32730974;-8,58546169;73,17117832;74,21905639;77,10196234;78,32463533;7,055879391;7,048749624;94,22894986;95,33373936;0;0;0;0;0;0;0;0;0;0
9,516;-0,794;-0,87130108;0,346278602;0,327372377;-8,605108055;73,17117832;74,2185153;77,10196234;78,32369781;7,055879391;7,049032794;94,22894986;95,33380098;0;0;0;0;0;0;0;0;0;0
9,517;-0,794;-0,870596524;0,346340052;0,327435014;-8,565815324;73,1223487;74,21797589;77,11416974;78,3227632;7,043671987;7,049315086;94,19232765;95,33386242;0;0;0;0;0;0;0;0;0;0
9,518;-0,794;-0,870596524;0,346340052;0,327435014;-8,614931238;73,0979339;74,21728497;77,10196234;78,32186979;7,019257179;7,049558208;94,25336467;95,33380878;0;0;0;0;0;0;0;0;0;0
9,519;-0,794;-0,87012682;0,346401497;0,327497651;-8,58546169;73,1101413;74,21651961;77,12637715;78,32094085;7,043671987;7,049723987;94,25336467;95,33394677;0;0;0;0;0;0;0;0;0;0
9,52;-0,794;-0,869891968;0,346462939;0,327560288;-8,58546169;73,0979339;74,21579491;77,10196234;78,32009138;7,043671987;7,049965842;94,18012024;95,33408434;0;0;0;0;0;0;0;0;0;0
9,521;-0,794;-0,869657116;0,346555095;0,327654244;-8,605108055;73,0979339;74,21503416;77,10196234;78,31916795;7,043671987;7,050206947;94,18012024;95,33399172;0;0;0;0;0;0;0;0;0;0
9,522;-0,794;-0,868482856;0,346585812;0,327685562;-8,614931238;73,07351909;74,21427578;77,07754753;78,31824738;7,043671987;7,050447304;94,19232765;95,33389938;0;0;0;0;0;0;0;0;0;0
9,523;-0,794;-0,868482856;0,346585812;0,327685562;-8,614931238;73,07351909;74,21344315;77,07754753;78,31725308;7,019257179;7,050686917;94,24115726;95,33384563;0;0;0;0;0;0;0;0;0;0
9,524;-0,794;-0,867543448;0,346647243;0,327748199;-8,614931238;73,07351909;74,21261311;77,10196234;78,31626187;7,055879391;7,050849197;94,21674245;95,33394521;0;0;0;0;0;0;0;0;0;0
9,525;-0,794;-0,867543448;0,346677957;0,327779518;-8,614931238;73,07351909;74,21178563;77,07754753;78,31535031;7,055879391;7,051125858;94,19232765;95,33396791;0;0;0;0;0;0;0;0;0;0
9,526;-0,794;-0,866838891;0,346739382;0,327842155;-8,58546169;73,07351909;74,21096073;77,07754753;78,31436499;7,055879391;7,051401662;94,19232765;95,33391394;0;0;0;0;0;0;0;0;0;0
9,527;-0,794;-0,867543448;0,346831513;0,32793611;-8,605108055;73,07351909;74,21013838;77,06534013;78,31338273;7,019257179;7,05167661;94,22894986;95,33386014;0;0;0;0;0;0;0;0;0;0
9,528;-0,794;-0,867543448;0,346831513;0,32793611;-8,506876228;73,0979339;74,20931858;77,07754753;78,31236521;7,007049776;7,051835823;94,22894986;95,33392138;0;0;0;0;0;0;0;0;0;0
9,529;-0,794;-0,868013152;0,34689293;0,327998747;-8,555992141;73,1101413;74,20857791;77,07754753;78,31138915;7,019257179;7,051956247;94,16791284;95,33398244;0;0;0;0;0;0;0;0;0;0
9,53;-0,794;-0,868717708;0,346954342;0,328061384;-8,526522593;73,1223487;74,20787783;77,07754753;78,31041611;7,019257179;7,052114592;94,16791284;95,33385184;0;0;0;0;0;0;0;0;0;0
9,531;-0,794;-0,868482856;0,347015751;0,328124021;-8,536345776;73,1223487;74,20721822;77,07754753;78,30944608;7,019257179;7,052272447;94,16791284;95,33372164;0;0;0;0;0;0;0;0;0;0
9,532;-0,794;-0,868482856;0,347077156;0,328186658;-8,497053045;73,0979339;74,20656065;77,10196234;78,30847907;7,043671987;7,052429812;94,19232765;95,33359185;0;0;0;0;0;0;0;0;0;0
9,533;-0,794;-0,868482856;0,347077156;0,328186658;-8,546168959;73,1101413;74,20582853;77,10196234;78,30759164;7,019257179;7,052663278;94,18012024;95,33353905;0;0;0;0;0;0;0;0;0;0
9,534;-0,794;-0,868248004;0,347107857;0,328217977;-8,506876228;73,0979339;74,20513698;77,12637715;78,30670696;7,055879391;7,052819432;94,14349803;95,33344811;0;0;0;0;0;0;0;0;0;0
9,535;-0,794;-0,868248004;0,347169257;0,328280614;-8,526522593;73,07351909;74,20440927;77,10196234;78,30590161;7,043671987;7,053089985;94,18012024;95,33324258;0;0;0;0;0;0;0;0;0;0
9,536;-0,794;-0,869187412;0,347230653;0,328343251;-8,506876228;73,07351909;74,20360723;77,10196234;78,30502217;7,043671987;7,053321405;94,18012024;95,33315256;0;0;0;0;0;0;0;0;0;0
9,537;-0,794;-0,869891968;0,347292045;0,328405888;-8,497053045;73,1101413;74,20280768;77,11416974;78,30414546;7,068086795;7,053552108;94,19232765;95,33306283;0;0;0;0;0;0;0;0;0;0
9,538;-0,794;-0,869891968;0,347292045;0,328405888;-8,526522593;73,1101413;74,20212549;77,10196234;78,30330976;7,068086795;7,053858685;94,16791284;95,33301166;0;0;0;0;0;0;0;0;0;0
9,539;-0,794;-0,871066228;0,34732274;0,328437206;-8,47740668;73,0979339;74,20144541;77,06534013;78,30243836;7,068086795;7,054164311;94,16791284;95,33288407;0;0;0;0;0;0;0;0;0;0
9,54;-0,794;-0,871535932;0,347353433;0,328468525;-8,506876228;73,07351909;74,20072915;77,04092532;78,30145477;7,080294198;7,05446899;94,24115726;95,33275687;0;0;0;0;0;0;0;0;0;0
9,541;-0,794;-0,871535932;0,347445509;0,32856248;-8,47740668;73,07351909;74,19993852;77,04092532;78,30039764;7,080294198;7,054811019;94,24115726;95,33285984;0;0;0;0;0;0;0;0;0;0
9,542;-0,794;-0,871066228;0,347506889;0,328625117;-8,506876228;73,06131169;74,19915034;77,04092532;78,29934379;7,104709006;7,055151988;94,24115726;95,33296248;0;0;0;0;0;0;0;0;0;0
9,543;-0,794;-0,871066228;0,347506889;0,328625117;-8,467583497;73,06131169;74,19832631;77,04092532;78,29829321;7,104709006;7,055568489;94,22894986;95,33306481;0;0;0;0;0;0;0;0;0;0
9,544;-0,794;-0,870361672;0,347568265;0,328687754;-8,497053045;73,06131169;74,19750483;77,02871792;78,29724588;7,092501602;7,055983699;94,22894986;95,33312852;0;0;0;0;0;0;0;0;0;0
9,545;-0,794;-0,869422264;0,347629637;0,328750391;-8,487229862;73,04910428;74,1966859;77,04092532;78,29616351;7,092501602;7,056359327;94,25336467;95,33319204;0;0;0;0;0;0;0;0;0;0
9,546;-0,794;-0,869657116;0,347691005;0,328813028;-8,506876228;73,04910428;74,19583121;77,04092532;78,29512278;7,092501602;7,05673379;94,25336467;95,33333195;0;0;0;0;0;0;0;0;0;0
9,547;-0,794;-0,868482856;0,34775237;0,328875666;-8,497053045;73,03689688;74,19497918;77,05313272;78,29408529;7,104709006;7,057107093;94,21674245;95,33347142;0;0;0;0;0;0;0;0;0;0
9,548;-0,794;-0,868482856;0,34775237;0,328875666;-8,526522593;73,04910428;74,19409149;77,02871792;78,2930893;7,104709006;7,057517533;94,18012024;95,33349558;0;0;0;0;0;0;0;0;0;0
9,549;-0,794;-0,8677783;0,347783051;0,328906984;-8,497053045;73,04910428;74,19324484;77,04092532;78,29201981;7,104709006;7,057926701;94,21674245;95,33340478;0;0;0;0;0;0;0;0;0;0
9,55;-0,794;-0,867073744;0,34784441;0,328969621;-8,497053045;73,04910428;74,19240082;77,04092532;78,29099193;7,092501602;7,058334601;94,19232765;95,33342915;0;0;0;0;0;0;0;0;0;0
9,551;-0,794;-0,867073744;0,347936442;0,329063577;-8,546168959;73,04910428;74,19155942;77,04092532;78,28996724;7,092501602;7,058702941;94,19232765;95,33337685;0;0;0;0;0;0;0;0;0;0
9,552;-0,794;-0,8677783;0,347997792;0,329126214;-8,497053045;73,03689688;74,19072063;77,04092532;78,28894572;7,068086795;7,059070139;94,13129063;95,33332472;0;0;0;0;0;0;0;0;0;0
9,553;-0,794;-0,8677783;0,347997792;0,329126214;-8,506876228;73,04910428;74,18984614;77,05313272;78,28792738;7,080294198;7,05935961;94,14349803;95,33308127;0;0;0;0;0;0;0;0;0;0
9,554;-0,794;-0,868482856;0,348059139;0,329188851;-8,487229862;73,06131169;74,18901266;77,06534013;78,28695048;7,080294198;7,059686478;94,16791284;95,33287687;0;0;0;0;0;0;0;0;0;0
9,555;-0,794;-0,869187412;0,34818182;0,329314125;-8,526522593;73,0979339;74,18822005;77,07754753;78,2860149;7,068086795;7,060012333;94,15570544;95,33274969;0;0;0;0;0;0;0;0;0;0
9,556;-0,794;-0,868717708;0,348243156;0,329376762;-8,506876228;73,0979339;74,18754479;77,07754753;78,28512052;7,068086795;7,060298883;94,15570544;95,33258462;0;0;0;0;0;0;0;0;0;0
9,557;-0,794;-0,868482856;0,348335152;0,329470717;-8,506876228;73,0979339;74,18687162;77,06534013;78,28422892;7,043671987;7,060584545;94,14349803;95,33242005;0;0;0;0;0;0;0;0;0;0
9,558;-0,794;-0,868482856;0,348335152;0,329470717;-8,526522593;73,0979339;74,18620054;77,05313272;78,28330178;7,068086795;7,060792732;94,16791284;95,3322177;0;0;0;0;0;0;0;0;0;0
9,559;-0,794;-0,868013152;0,348396478;0,329533354;-8,506876228;73,0979339;74,18553153;77,06534013;78,28233922;7,080294198;7,061076862;94,18012024;95,33209257;0;0;0;0;0;0;0;0;0;0
9,56;-0,794;-0,868482856;0,34842714;0,329564673;-8,506876228;73,06131169;74,1848646;77,07754753;78,28141794;7,080294198;7,061398407;94,14349803;95,33200612;0;0;0;0;0;0;0;0;0;0
9,561;-0,794;-0,869422264;0,348488461;0,32962731;-8,506876228;73,06131169;74,18408486;77,07754753;78,28053781;7,080294198;7,061718955;94,14349803;95,33180506;0;0;0;0;0;0;0;0;0;0
9,562;-0,794;-0,870361672;0,348580436;0,329721265;-8,526522593;73,06131169;74,18330753;77,06534013;78,27966041;7,055879391;7,062038509;94,15570544;95,33160461;0;0;0;0;0;0;0;0;0;0
9,563;-0,794;-0,870361672;0,348580436;0,329721265;-8,536345776;73,06131169;74,18253261;77,05313272;78,27874744;7,055879391;7,062280483;94,19232765;95,33144309;0;0;0;0;0;0;0;0;0;0
9,564;-0,794;-0,871066228;0,348611092;0,329752584;-8,536345776;73,04910428;74,18176009;77,04092532;78,277799;7,068086795;7,062521708;94,18012024;95,33139695;0;0;0;0;0;0;0;0;0;0
9,565;-0,794;-0,871770784;0,348672402;0,329815221;-8,526522593;73,02468947;74,18095168;77,02871792;78,2768152;7,068086795;7,062800479;94,19232765;95,33131265;0;0;0;0;0;0;0;0;0;0
9,566;-0,794;-0,871535932;0,348733708;0,329877858;-8,546168959;73,02468947;74,18006918;77,02871792;78,27579616;7,068086795;7,063078385;94,19232765;95,33126692;0;0;0;0;0;0;0;0;0;0
9,567;-0,794;-0,871066228;0,34882566;0,329971813;-8,506876228;73,02468947;74,17918942;76,99209571;78,27478028;7,068086795;7,063355431;94,25336467;95,33122132;0;0;0;0;0;0;0;0;0;0
9,568;-0,794;-0,871066228;0,34882566;0,329971813;-8,536345776;73,01248207;74,17831238;77,01651051;78,27365267;7,080294198;7,063631617;94,27777947;95,33136734;0;0;0;0;0;0;0;0;0;0
9,569;-0,794;-0,870361672;0,34885631;0,330003132;-8,546168959;73,00027467;74,17739977;76,9798883;78,27260514;7,068086795;7,063945242;94,26557207;95,33158949;0;0;0;0;0;0;0;0;0;0
9,57;-0,794;-0,869891968;0,348917605;0,330065769;-8,536345776;73,01248207;74,17645169;76,99209571;78,27144597;7,080294198;7,0642196;94,26557207;95,33177267;0;0;0;0;0;0;0;0;0;0
9,571;-0,794;-0,869657116;0,348948251;0,330097087;-8,526522593;73,01248207;74,17554485;76,99209571;78,27032869;7,080294198;7,064531402;94,26557207;95,33195527;0;0;0;0;0;0;0;0;0;0
9,572;-0,794;-0,868482856;0,349040184;0,330191043;-8,555992141;72,96365246;74,17464081;77,01651051;78,26921488;7,092501602;7,064842238;94,28998688;95,33213731;0;0;0;0;0;0;0;0;0;0
9,573;-0,794;-0,868482856;0,349040184;0,330191043;-8,536345776;72,97585986;74,1735864;77,04092532;78,26818111;7,068086795;7,065190404;94,26557207;95,33239537;0;0;0;0;0;0;0;0;0;0
9,574;-0,794;-0,867543448;0,349101469;0,33025368;-8,536345776;72,96365246;74,17257356;77,02871792;78,26722713;7,068086795;7,065460902;94,25336467;95,33257605;0;0;0;0;0;0;0;0;0;0
9,575;-0,794;-0,866838891;0,34913211;0,330284998;-8,546168959;72,92703024;74,17152556;77,02871792;78,26623781;7,080294198;7,065730562;94,26557207;95,33271787;0;0;0;0;0;0;0;0;0;0
9,576;-0,794;-0,867543448;0,349224027;0,330378954;-8,497053045;72,92703024;74,17036592;77,02871792;78,26525156;7,080294198;7,06603768;94,26557207;95,33289754;0;0;0;0;0;0;0;0;0;0
9,577;-0,794;-0,868013152;0,349254664;0,330410272;-8,506876228;72,92703024;74,16920988;77,04092532;78,26426837;7,129123814;7,066343846;94,27777947;95,33307666;0;0;0;0;0;0;0;0;0;0
9,578;-0,794;-0,868013152;0,349254664;0,330410272;-8,497053045;72,93923765;74,16805743;77,06534013;78,26332652;7,104709006;7,066802241;94,24115726;95,33329351;0;0;0;0;0;0;0;0;0;0
9,579;-0,794;-0,868717708;0,349315936;0,330472909;-8,506876228;72,95144505;74,16694684;77,07754753;78,26246418;7,080294198;7,067182627;94,22894986;95,33339481;0;0;0;0;0;0;0;0;0;0
9,58;-0,794;-0,868717708;0,349377204;0,330535547;-8,47740668;72,97585986;74,16587798;77,06534013;78,26164281;7,080294198;7,067485243;94,26557207;95,33345751;0;0;0;0;0;0;0;0;0;0
9,581;-0,794;-0,868482856;0,349469099;0,330629502;-8,487229862;72,97585986;74,16488903;77,06534013;78,26078569;7,080294198;7,067786922;94,26557207;95,33363489;0;0;0;0;0;0;0;0;0;0
9,582;-0,794;-0,868248004;0,349499729;0,330660821;-8,487229862;73,00027467;74,16390315;77,07754753;78,25993123;7,092501602;7,068087665;94,25336467;95,33381172;0;0;0;0;0;0;0;0;0;0
9,583;-0,794;-0,868248004;0,349499729;0,330660821;-8,526522593;73,00027467;74,16299691;77,06534013;78,25911771;7,092501602;7,068425771;94,19232765;95,33394971;0;0;0;0;0;0;0;0;0;0
9,584;-0,794;-0,868013152;0,349560986;0,330723458;-8,487229862;73,00027467;74,16209348;77,06534013;78,25826841;7,080294198;7,068762829;94,21674245;95,33389579;0;0;0;0;0;0;0;0;0;0
9,585;-0,794;-0,868482856;0,349591613;0,330754776;-8,487229862;73,03689688;74,16119286;77,04092532;78,25742175;7,092501602;7,069060547;94,22894986;95,33391864;0;0;0;0;0;0;0;0;0;0
9,586;-0,794;-0,869657116;0,349683489;0,330848732;-8,506876228;73,03689688;74,1604099;77,04092532;78,25650113;7,092501602;7,069395637;94,22894986;95,33397971;0;0;0;0;0;0;0;0;0;0
9,587;-0,794;-0,87012682;0,349744735;0,330911369;-8,506876228;73,03689688;74,15962938;77,04092532;78,25558336;7,092501602;7,069729688;94,16791284;95,33404059;0;0;0;0;0;0;0;0;0;0
9,588;-0,794;-0,87012682;0,349744735;0,330911369;-8,526522593;73,03689688;74,15885127;77,01651051;78,25466843;7,080294198;7,070062703;94,16791284;95,3339098;0;0;0;0;0;0;0;0;0;0
9,589;-0,794;-0,871066228;0,349805978;0,330974006;-8,526522593;73,02468947;74,15807558;76,99209571;78,25367975;7,080294198;7,070356392;94,21674245;95,33377942;0;0;0;0;0;0;0;0;0;0
9,59;-0,794;-0,87130108;0,349897835;0,331067961;-8,526522593;73,01248207;74,157264;76,9676809;78,25261755;7,092501602;7,07064917;94,22894986;95,33380263;0;0;0;0;0;0;0;0;0;0
9,591;-0,794;-0,870596524;0,349959068;0,331130598;-8,526522593;73,01248207;74,15641663;76,9676809;78,25148205;7,092501602;7,070979335;94,22894986;95,33386406;0;0;0;0;0;0;0;0;0;0
9,592;-0,794;-0,87012682;0,350020298;0,331193235;-8,526522593;73,02468947;74,1555719;76,94326609;78,25035007;7,104709006;7,071308477;94,21674245;95,33392529;0;0;0;0;0;0;0;0;0;0
9,593;-0,794;-0,87012682;0,350020298;0,331193235;-8,497053045;73,01248207;74,15476808;76,88222907;78,24914501;7,104709006;7,071674893;94,24115726;95,33394805;0;0;0;0;0;0;0;0;0;0
9,594;-0,794;-0,869891968;0,350050912;0,331224554;-8,536345776;73,00027467;74,15392845;76,93105869;78,24775221;7,092501602;7,072040173;94,26557207;95,33404732;0;0;0;0;0;0;0;0;0;0
9,595;-0,794;-0,87012682;0,350142747;0,331318509;-8,487229862;73,02468947;74,15305314;76,90664388;78,24651691;7,129123814;7,072366026;94,22894986;95,33422287;0;0;0;0;0;0;0;0;0;0
9,596;-0,794;-0,869422264;0,350203966;0,331381146;-8,555992141;73,02468947;74,15225712;76,90664388;78,24520885;7,129123814;7,072805752;94,22894986;95,334283;0;0;0;0;0;0;0;0;0;0
9,597;-0,794;-0,868482856;0,350265182;0,331443783;-8,497053045;73,03689688;74,15146358;76,93105869;78,24390485;7,104709006;7,073244116;94,21674245;95,33434293;0;0;0;0;0;0;0;0;0;0
9,598;-0,794;-0,868482856;0,350265182;0,331443783;-8,506876228;73,00027467;74,15071078;76,90664388;78,24268147;7,092501602;7,073604531;94,22894986;95,33436439;0;0;0;0;0;0;0;0;0;0
9,599;-0,794;-0,8677783;0,350356998;0,331537739;-8,506876228;73,01248207;74,14984544;76,93105869;78,2413853;7,080294198;7,073925535;94,21674245;95,33442408;0;0;0;0;0;0;0;0;0;0
9,6;-0,794;-0,866838891;0,350387602;0,331569057;-8,506876228;73,01248207;74,14902108;76,94326609;78,24016974;7,080294198;7,074207248;94,18012024;95,33444528;0;0;0;0;0;0;0;0;0;0
9,601;-0,794;-0,867543448;0,350448806;0,331631694;-8,526522593;73,01248207;74,14819927;76,94326609;78,23899624;7,080294198;7,074488089;94,18012024;95,33435154;0;0;0;0;0;0;0;0;0;0
