Name;SineWave Scoping;;;;;;;;;;;;;;;;;;;;;;;
File;C:\Users\kimro\Documents\Bachelor\data\SineWave\-Pa_120bar_0.075_13.05.26.csv;;;;;;;;;;;;;;;;;;;;;;;
Starttime of export;1,34232E+17;onsdag 13. mai 2026;15:40:20.201;;;;;;;;;;;;;;;;;;;;;
Endtime of export;1,34232E+17;onsdag 13. mai 2026;15:41:12.537;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
fTimer;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered;fKv;fU_FF;fError;fXRef;fXDotRef;fPxGrad;fUpfb;fUpfbGrad;fPx;fU_FF_Nominal;fU;fPID
26,281;-0,455612964;0,090273612;0,088380833;-3,428290766;78,87203589;79,39167401;82,04596088;76,03519848;6,787316507;6,399889283;123,1604968;124,6907627;0,697024363;-0,439803724;0,001494723;0,091768334;0,024422301;0;-0,011100604;1,23340043;-78,87203589;0;-0,449629235;-0,020926115
26,282;-0,455847816;0,090307004;0,088412152;-3,428290766;78,88424329;79,3929814;82,07037568;76,05686755;6,799523911;6,401341438;123,1604968;124,6905758;0,697867002;-0,440119975;0,001485765;0,091792769;0,024446333;-12,20740379;-0,010600914;0,499690198;-78,88424329;0;-0,450319767;-0,020800706
26,283;-0,457022076;0,090373792;0,088474789;-3,457760314;78,8964507;79,39432303;82,1192053;76,07854603;6,799523911;6,402827386;123,1238746;124,6903895;0,698709963;-0,440436342;0,001443435;0,091817227;0,024470359;-12,20740379;-0,010151192;0,449721178;-78,8964507;0;-0,450493246;-0,020208096
26,284;-0,458196336;0,090407187;0,088506107;-3,438113949;78,9208655;79,3956988;82,1314127;76,10031048;6,799523911;6,404308727;123,1604968;124,6900889;0,699554626;-0,440753343;0,001434522;0,09184171;0,024494381;-24,41480758;-0,010356814;-0,205621129;-78,9208655;0;-0,450479842;-0,020083313
26,285;-0,459370597;0,090440584;0,088537426;-3,447937132;78,94528031;79,39714688;82,14362011;76,12204576;6,811731315;6,405785477;123,2093265;124,6899041;0,700398507;-0,441070045;0,001425632;0,091866216;0,024518396;-24,41480758;-0,010541873;-0,185059016;-78,94528031;0;-0,450487022;-0,01995885
26,286;-0,459370597;0,090440584;0,088537426;-3,408644401;78,94528031;79,39866707;82,14362011;76,14375195;6,811731315;6,407295943;123,2093265;124,689873;0,701241329;-0,441386342;0,001450163;0,091890746;0,024542406;0;-0,009487685;1,054187264;-78,94528031;0;-0,452200933;-0,020302276
26,287;-0,460310005;0,090473981;0,088568744;-3,447937132;78,98190252;79,40018255;82,15582751;76,16539086;6,811731315;6,408801727;123,1604968;124,6898421;0,702083921;-0,441702546;0,001441319;0,091915301;0,024566411;-36,62221137;-0,010370027;-0,882342031;-78,98190252;0;-0,451510989;-0,02017847
26,288;-0,460544857;0,09050738;0,088600063;-3,428290766;78,99410993;79,40180821;82,14362011;76,18700098;6,836146123;6,410302843;123,136082;124,6896581;0,702927668;-0,442019176;0,001432499;0,091939879;0,02459041;-12,20740379;-0,009943395;0,426632551;-78,99410993;0;-0,452130767;-0,020054986
26,289;-0,461014561;0,09054078;0,088631381;-3,428290766;79,01852474;79,40346713;82,1192053;76,20850581;6,836146123;6,411875894;123,2093265;124,689398;0,703771462;-0,442335815;0,001423702;0,091964482;0,024614404;-24,41480758;-0,010169796;-0,226400893;-79,01852474;0;-0,452097841;-0,019931822
26,29;-0,460544857;0,090607583;0,088694018;-3,418467583;79,01852474;79,40519749;82,1192053;76,22986739;6,872768334;6,413444069;123,1971191;124,6893685;0,704612796;-0,442651522;0,001381525;0,091989108;0,024638392;0;-0,009152816;1,016979575;-79,01852474;0;-0,452840056;-0,019341349
26,291;-0,460544857;0,090607583;0,088694018;-3,467583497;79,01852474;79,40692249;82,1192053;76,25116275;6,872768334;6,415122267;123,1971191;124,6893009;0,705454175;-0,442967237;0,001406175;0,092013758;0,024662375;0;-0,008237535;0,915281618;-79,01852474;0;-0,454416157;-0,019686455
26,292;-0,460310005;0,090640986;0,088725337;-3,438113949;79,03073214;79,40864215;82,14362011;76,27239209;6,872768334;6,416795262;123,0994598;124,6892334;0,70629532;-0,443282853;0,001397447;0,092038433;0,024686352;-12,20740379;-0,008024151;0,213383266;-79,03073214;0;-0,454822954;-0,019564252
26,293;-0,460310005;0,09067439;0,088756655;-3,447937132;79,03073214;79,41039476;82,16803491;76,29363221;6,872768334;6,418463071;123,0994598;124,6888598;0,707139027;-0,443599421;0,001388741;0,092063131;0,024710324;0;-0,007221736;0,802415129;-79,03073214;0;-0,455820054;-0,01944237
26,294;-0,460779709;0,090707796;0,088787974;-3,438113949;79,03073214;79,41214194;82,19244972;76,31488308;6,872768334;6,42012571;123,1238746;124,6884873;0,70798306;-0,443916099;0,001380058;0,092087853;0,024734291;0;-0,006499563;0,722173616;-79,03073214;0;-0,456737344;-0,019320807
26,295;-0,460310005;0,090741202;0,088819292;-3,467583497;79,03073214;79,41388371;82,22907193;76,33614465;6,897183142;6,421783194;123,0506302;124,6881926;0,708826857;-0,444232676;0,001371398;0,0921126;0,024758251;0;-0,005849606;0,649956255;-79,03073214;0;-0,457582635;-0,019199565
26,296;-0,460310005;0,090741202;0,088819292;-3,428290766;79,03073214;79,41562008;82,22907193;76,3574552;6,897183142;6,42351213;123,0506302;124,687669;0,709672948;-0,444550102;0,001396168;0,09213737;0,024782207;0;-0,005264646;0,584960629;-79,03073214;0;-0,458831805;-0,019546349
26,297;-0,459840301;0,090741202;0,088819292;-3,457760314;79,05514695;79,41735106;82,25348674;76,37869969;6,909390545;6,425235706;122,9773858;124,6871471;0,710518802;-0,444867425;0,001420962;0,092162164;0,024806157;-24,41480758;-0,005958921;-0,694275813;-79,05514695;0;-0,458801971;-0,019893467
26,298;-0,461014561;0,09077461;0,088850611;-3,428290766;79,07956175;79,41915327;82,27790155;76,39995491;6,921597949;6,426992233;123,0262154;124,686397;0,711366675;-0,445185492;0,001412373;0,092186982;0,024830101;-24,41480758;-0,00658377;-0,624848231;-79,07956175;0;-0,458374938;-0,019773216
26,299;-0,461719117;0,090841428;0,088913248;-3,467583497;79,07956175;79,42102648;82,30231635;76,42122083;6,909390545;6,42878161;123,014008;124,6858024;0,712213745;-0,445503243;0,001370396;0,092211824;0,02485404;0;-0,005925393;0,658376971;-79,07956175;0;-0,458763399;-0,019185548
26,3;-0,463128229;0,090841428;0,088913248;-3,438113949;79,07956175;79,42289388;82,32673116;76,44249741;6,921597949;6,430527145;122,9285562;124,6851713;0,713061426;-0,445821208;0,001395262;0,09223669;0,024877973;0;-0,005332853;0,592539274;-79,07956175;0;-0,460022027;-0,019533672
26,301;-0,463128229;0,090841428;0,088913248;-3,457760314;79,07956175;79,4247555;82,32673116;76,46378462;6,921597949;6,432305564;122,9285562;124,6842742;0,713911418;-0,446140025;0,001420152;0,09226158;0,024901901;0;-0,004799568;0,533285346;-79,07956175;0;-0,461222588;-0,019882132
26,302;-0,464302489;0,090874839;0,088944566;-3,428290766;79,09176916;79,42661134;82,32673116;76,48500585;6,921597949;6,434078469;122,8675192;124,6833798;0,714761171;-0,446458735;0,001411655;0,092286494;0,024925823;-12,20740379;-0,004929981;-0,130413378;-79,09176916;0;-0,461291928;-0,019763174
26,303;-0,465007046;0,090908251;0,088975885;-3,457760314;79,11618397;79,42849973;82,36335337;76,50616128;6,921597949;6,435845879;122,8797266;124,6822968;0,715612105;-0,446777871;0,001403181;0,092311432;0,02494974;-24,41480758;-0,005657724;-0,72774223;-79,11618397;0;-0,460764684;-0,019644537
26,304;-0,465241898;0,090941664;0,089007203;-3,428290766;79,12839137;79,43045885;82,38776818;76,52736602;6,909390545;6,43760781;122,8431043;124,6812553;0,716463369;-0,447097113;0,00139473;0,092336393;0,024973651;-12,20740379;-0,005702322;-0,044597817;-79,12839137;0;-0,46092101;-0,019526219
26,305;-0,46547675;0,090975078;0,089038522;-3,467583497;79,15280618;79,43245019;82,38776818;76,54858162;6,909390545;6,439325983;122,8064821;124,6801023;0,717315818;-0,447416781;0,001386301;0,092361379;0,024997557;-24,41480758;-0,00635283;-0,650508225;-79,15280618;0;-0,460472171;-0,01940822
26,306;-0,46547675;0,090975078;0,089038522;-3,428290766;79,15280618;79,43451194;82,38776818;76,56973144;6,909390545;6,441038831;122,8064821;124,6788379;0,718168882;-0,447736661;0,001411311;0,092386389;0,025021457;0;-0,005717547;0,635282977;-79,15280618;0;-0,461777467;-0,019758353
26,307;-0,46665101;0,091008493;0,08906984;-3,457760314;79,16501358;79,43656731;82,42439039;76,5908157;6,909390545;6,442746369;122,8675192;124,6775774;0,719021704;-0,44805643;0,001402929;0,092411422;0,025045352;-12,20740379;-0,005756162;-0,038615511;-79,16501358;0;-0,461941276;-0,019641009
26,308;-0,46782527;0,091008493;0,08906984;-3,428290766;79,18942839;79,4386546;82,4365978;76,61194949;6,897183142;6,444448613;122,891934;124,6765123;0,719873709;-0,448375873;0,001427986;0,092436479;0,025069241;-24,41480758;-0,006401286;-0,645124149;-79,18942839;0;-0,461966397;-0,019991811
26,309;-0,469234382;0,091075326;0,089132477;-3,457760314;79,20163579;79,44081201;82,4610126;76,63305605;6,921597949;6,446107286;122,8553117;124,6755271;0,720725183;-0,448695096;0,001386234;0,09246156;0,025093124;-12,20740379;-0,006371528;0,029758455;-79,20163579;0;-0,461730845;-0,019407277
26,31;-0,470408643;0,091108745;0,089163796;-3,418467583;79,20163579;79,44300102;82,49763482;76,65417378;6,946012757;6,447837406;122,891934;124,6744301;0,721577851;-0,449014745;0,001377921;0,092486666;0,025117002;0;-0,005734375;0,637152799;-79,20163579;0;-0,462571259;-0,019290889
26,311;-0,470408643;0,091108745;0,089163796;-3,457760314;79,20163579;79,44518325;82,49763482;76,67534092;6,946012757;6,449638752;122,891934;124,6734514;0,722430273;-0,44933428;0,00140305;0,092511794;0,025140874;0;-0,005160938;0,573437519;-79,20163579;0;-0,463816037;-0,019642694
26,312;-0,471817755;0,091108745;0,089163796;-3,379174853;79,20163579;79,44735871;82,49763482;76,69644244;6,970427564;6,451434514;122,9773858;124,6724757;0,723282449;-0,4496537;0,001428202;0,092536947;0,025164741;0;-0,004644844;0,516093767;-79,20163579;0;-0,46500369;-0,019994834
26,313;-0,472287459;0,091142164;0,089195114;-3,418467583;79,2260506;79,44952743;82,49763482;76,71747855;6,958220161;6,453301298;122,9773858;124,6717711;0,724132354;-0,449972246;0,00141996;0,092562124;0,025188602;-24,41480758;-0,0054011;-0,756255988;-79,2260506;0;-0,464450579;-0,019879434
26,314;-0,472052607;0,091175585;0,089226433;-3,408644401;79,25046541;79,45176602;82,49763482;76,73844945;6,958220161;6,455124001;122,9407636;124,6710686;0,724982012;-0,450290675;0,001411739;0,092587325;0,025212458;-24,41480758;-0,00608173;-0,680630389;-79,25046541;0;-0,463973297;-0,019764352
26,315;-0,471817755;0,091209007;0,089257751;-3,428290766;79,25046541;79,45407425;82,48542741;76,75935533;6,970427564;6,456941053;123,014008;124,6702535;0,725832291;-0,450609313;0,001403542;0,092612549;0,025236307;0;-0,005473557;0,608173029;-79,25046541;0;-0,464785345;-0,019649589
26,316;-0,471817755;0,091209007;0,089257751;-3,418467583;79,25046541;79,45637533;82,48542741;76,78015812;6,970427564;6,458790767;123,014008;124,6696707;0,726680287;-0,45092707;0,00142879;0,092637797;0,025260152;0;-0,004926202;0,547355726;-79,25046541;0;-0,466003933;-0,020003065
26,317;-0,471348051;0,091209007;0,089257751;-3,428290766;79,28708762;79,45866928;82,50984222;76,80089641;6,970427564;6,460634747;123,0384228;124,6690896;0,727528032;-0,451244709;0,001454062;0,092663069;0,02528399;-36,62221137;-0,006264692;-1,338490415;-79,28708762;0;-0,465336891;-0,020356874
26,318;-0,470408643;0,09124243;0,08928907;-3,408644401;79,28708762;79,461071;82,52204962;76,82164701;6,946012757;6,462473011;122,9651784;124,668587;0,728375527;-0,451562227;0,001445935;0,092688365;0,025307824;0;-0,005638223;0,626469195;-79,28708762;0;-0,466167102;-0,020243097
26,319;-0,470408643;0,091275854;0,089320388;-3,418467583;79,31150243;79,46346527;82,54646443;76,84237157;6,982634968;6,464228986;122,9285562;124,6678561;0,729224814;-0,451880391;0,001437831;0,092713685;0,025331651;-24,41480758;-0,006295141;-0,656918104;-79,31150243;0;-0,465714888;-0,020129639
26,32;-0,470173791;0,091342705;0,089383025;-3,379174853;79,36033204;79,46592871;82,57087924;76,86310848;6,958220161;6,466094402;122,9773858;124,6670126;0,730075311;-0,45219898;0,001396324;0,092739028;0,025355473;-48,82961516;-0,008107108;-1,811966673;-79,36033204;0;-0,463640406;-0,019548533
26,321;-0,470173791;0,091342705;0,089383025;-3,418467583;79,36033204;79,4685377;82,57087924;76,88385769;6,958220161;6,467877446;122,9773858;124,666325;0,73092497;-0,452517228;0,001421691;0,092764396;0,025379289;0;-0,007296397;0,810710753;-79,36033204;0;-0,465124508;-0,019903677
26,322;-0,469469234;0,091342705;0,089383025;-3,418467583;79,37253945;79,47113859;82,59529405;76,90454258;6,982634968;6,469654963;122,9651784;124,6656394;0,731774375;-0,452835352;0,001447082;0,092789787;0,0254031;-12,20740379;-0,007177127;0,119269488;-79,37253945;0;-0,465917378;-0,020259153
26,323;-0,469704086;0,091376132;0,089414344;-3,438113949;79,38474685;79,47376972;82,60750145;76,92523994;6,970427564;6,471503559;122,891934;124,6649177;0,732624407;-0,453153682;0,00143907;0,092815202;0,025426905;-12,20740379;-0,007069785;0,107342539;-79,38474685;0;-0,46623088;-0,020146983
26,324;-0,470878347;0,091376132;0,089414344;-3,438113949;79,37253945;79,47643098;82,63191626;76,94591143;6,994842372;6,473308129;122,891934;124,6639685;0,733476245;-0,453472659;0,001464509;0,092840641;0,025450704;12,20740379;-0,005752436;1,317348664;-79,37253945;0;-0,468223349;-0,020503126
26,325;-0,472287459;0,09140956;0,089445662;-3,438113949;79,37253945;79,4790457;82,64412366;76,96659542;7,043671987;6,475183694;122,9285562;124,6630221;0,734328418;-0,453791731;0,001456543;0,092866103;0,025474497;0;-0,005177192;0,575243608;-79,37253945;0;-0,469006145;-0,020391607
26,326;-0,472287459;0,09140956;0,089445662;-3,428290766;79,37253945;79,48165232;82,64412366;76,98725359;7,043671987;6,477206624;122,9285562;124,6621937;0,735179744;-0,454110455;0,00148203;0,09289159;0,025498285;0;-0,004659473;0,517719248;-79,37253945;0;-0,470199398;-0,020748416
26,327;-0,472757163;0,091442989;0,089476981;-3,447937132;79,38474685;79,48425085;82,64412366;77,00784772;7,055879391;6,479223282;122,8553117;124,6613677;0,736030814;-0,454429051;0,001474111;0,0929171;0,025522068;-12,20740379;-0,004803896;-0,144422867;-79,38474685;0;-0,470262703;-0,020637548
26,328;-0,472992015;0,091442989;0,089476981;-3,428290766;79,37253945;79,48687962;82,70516068;77,02837801;7,080294198;6,481271984;122,8308969;124,6603146;0,736883403;-0,454748185;0,001499645;0,092942634;0,025545844;12,20740379;-0,003713136;1,090759799;-79,37253945;0;-0,472030072;-0,020995023
26,329;-0,473696571;0,091442989;0,089476981;-3,447937132;79,38474685;79,48946195;82,71736808;77,04903613;7,080294198;6,483390923;122,8797266;124,6591882;0,737737812;-0,455067966;0,001525202;0,092968192;0,025569615;-12,20740379;-0,003952193;-0,23905656;-79,38474685;0;-0,472468605;-0,021352831
26,33;-0,473931423;0,09147642;0,089508299;-3,428290766;79,40916166;79,49207457;82,7539903;77,0696685;7,080294198;6,485503294;122,8797266;124,6582184;0,738591071;-0,455387284;0,001517353;0,092993773;0,025593381;-24,41480758;-0,004777714;-0,825521093;-79,40916166;0;-0,471852517;-0,021242946
26,331;-0,473931423;0,09147642;0,089508299;-3,467583497;79,40916166;79,49475568;82,7539903;77,09035179;7,080294198;6,487609117;122,8797266;124,6572516;0,739444963;-0,455706806;0,001542959;0,093019378;0,02561714;0;-0,004299943;0,477771395;-79,40916166;0;-0,473008283;-0,02160142
26,332;-0,475340535;0,091509851;0,089539618;-3,438113949;79,42136906;79,49742848;82,7784051;77,11097097;7,080294198;6,489708412;122,8431043;124,6562878;0,740298596;-0,456026195;0,001535156;0,093045007;0,025640894;-12,20740379;-0,004480318;-0,180375934;-79,42136906;0;-0,473038061;-0,021492185
26,333;-0,476514796;0,091576718;0,089602255;-3,457760314;79,42136906;79,50013129;82,7784051;77,13160282;7,104709006;6,491801199;122,8675192;124,6552122;0,741153462;-0,456346011;0,001493942;0,09307066;0,025664642;0;-0,004032287;0,448031849;-79,42136906;0;-0,473228919;-0,020915195
26,334;-0,477689056;0,091576718;0,089602255;-3,438113949;79,45799127;79,50282571;82,7784051;77,15217071;7,104709006;6,493964087;122,9407636;124,6542164;0,742007468;-0,456665469;0,001519619;0,093096337;0,025688385;-36,62221137;-0,005460169;-1,427881905;-79,45799127;0;-0,472479967;-0,021274666
26,335;-0,478863316;0,091610153;0,089633573;-3,438113949;79,47019868;79,50562667;82,79061251;77,17267483;7,129123814;6,49612027;122,9163488;124,6534535;0,742859416;-0,456984122;0,001511884;0,093122037;0,025712122;-12,20740379;-0,005524522;-0,064353335;-79,47019868;0;-0,472625982;-0,021166382
26,336;-0,478863316;0,091610153;0,089633573;-3,447937132;79,47019868;79,50845724;82,79061251;77,19315369;7,129123814;6,498346359;122,9163488;124,6526164;0,743712;-0,457302975;0,001537608;0,093147761;0,025735853;0;-0,00497207;0,552452188;-79,47019868;0;-0,473857424;-0,021526518
26,337;-0,479802724;0,091643588;0,089664892;-3,447937132;79,48240608;79,51127904;82,79061251;77,21356907;7,141331217;6,500565547;122,8675192;124,6517819;0,744564322;-0,457621694;0,00152992;0,093173509;0,025759578;-12,20740379;-0,005085233;-0,11316322;-79,48240608;0;-0,473955344;-0,021418883
26,338;-0,48050728;0,091677025;0,08969621;-3,438113949;79,50682089;79,51413038;82,79061251;77,23392115;7,165746025;6,50281615;122,9407636;124,6507967;0,745417584;-0,457940725;0,001522255;0,09319928;0,025783298;-24,41480758;-0,00579745;-0,712217088;-79,50682089;0;-0,473454841;-0,021311566
26,339;-0,480037576;0,091710463;0,089727529;-3,447937132;79,50682089;79,51704947;82,79061251;77,25421015;7,129123814;6,505136365;122,9651784;124,6500445;0,746268772;-0,458258944;0,001514612;0,093225075;0,025807012;0;-0,005217705;0,579745;-79,50682089;0;-0,474245804;-0,021204565
26,34;-0,480037576;0,091743903;0,089758847;-3,457760314;79,49461348;79,51995952;82,79061251;77,27443625;7,141331217;6,507334503;122,891934;124,6493711;0,747119091;-0,458576798;0,001506992;0,093250894;0,02583072;12,20740379;-0,004085564;1,132140689;-79,49461348;0;-0,475589115;-0,021097881
26,341;-0,480037576;0,091743903;0,089758847;-3,487229862;79,49461348;79,52282225;82,79061251;77,29459965;7,141331217;6,509564123;122,891934;124,64847;0,747970959;-0,458895192;0,001532834;0,093276737;0,025854423;0;-0,003677008;0,408556431;-79,49461348;0;-0,476677861;-0,021459677
26,342;-0,480037576;0,091810784;0,089821484;-3,438113949;79,50682089;79,5256761;82,80281991;77,31470054;7,153538621;6,51178683;122,9407636;124,6475718;0,748822559;-0,459213446;0,001491819;0,093302603;0,025878119;-12,20740379;-0,003919677;-0,242669402;-79,50682089;0;-0,476179232;-0,020885463
26,343;-0,480037576;0,091844227;0,089852803;-3,467583497;79,50682089;79,5285594;82,82723472;77,33477742;7,165746025;6,514040941;122,9773858;124,6468295;0,749672983;-0,45953122;0,001484266;0,093328493;0,02590181;0;-0,00352771;0,391967728;-79,50682089;0;-0,476783239;-0,020779729
26,344;-0,480037576;0,09187767;0,089884122;-3,457760314;79,5556505;79,53143376;82,81502731;77,35486864;7,177953429;6,51632636;122,9407636;124,6462044;0,750522834;-0,459848739;0,001476736;0,093354407;0,025925496;-48,82961516;-0,005616419;-2,088709803;-79,5556505;0;-0,474906631;-0,020674311
26,345;-0,479802724;0,091911115;0,08991544;-3,457760314;79,58006531;79,53445239;82,87606433;77,37485929;7,165746025;6,518642988;122,8675192;124,6454663;0,751373026;-0,460166343;0,001469229;0,093380344;0,025949175;-24,41480758;-0,006275518;-0,659098443;-79,58006531;0;-0,474460035;-0,020569209
26,346;-0,479802724;0,091911115;0,08991544;-3,457760314;79,58006531;79,53753826;82,87606433;77,39497944;7,165746025;6,52091414;122,8675192;124,6445008;0,752226301;-0,460485058;0,00149519;0,093406305;0,025972849;0;-0,005647966;0,62755178;-79,58006531;0;-0,475769755;-0,020932664
26,347;-0,479802724;0,09194456;0,089946759;-3,47740668;79,61668752;79,54061455;82,90047914;77,41503722;7,153538621;6,523178251;122,9285562;124,6435382;0,753079306;-0,460803628;0,001487729;0,09343229;0,025996517;-36,62221137;-0,00691428;-1,266313967;-79,61668752;0;-0,474717558;-0,02082821
26,348;-0,479802724;0,091978007;0,089978077;-3,467583497;79,61668752;79,5437962;82,90047914;77,4351094;7,153538621;6,525397049;122,9407636;124,6427701;0,753931124;-0,461121711;0,001480291;0,093458298;0,026020179;0;-0,006222852;0,691427999;-79,61668752;0;-0,475622931;-0,020724072
26,349;-0,481211837;0,092044904;0,090040714;-3,526522593;79,64110233;79,54696798;82,93710135;77,45511937;7,177953429;6,527608969;122,8553117;124,6420427;0,754782364;-0,461439535;0,001439426;0,09348433;0,026043835;-24,41480758;-0,006821307;-0,59845518;-79,64110233;0;-0,474770193;-0,020151965
26,35;-0,482855801;0,092078354;0,090072033;-3,526522593;79,65330973;79,55020651;82,93710135;77,47518219;7,190160833;6,529890621;122,8431043;124,6410495;0,755636399;-0,461758358;0,001432032;0,093510386;0,026067486;-12,20740379;-0,006749547;0,071760527;-79,65330973;0;-0,475057255;-0,020048444
26,351;-0,482855801;0,092078354;0,090072033;-3,526522593;79,65330973;79,55347331;82,93710135;77,49518281;7,190160833;6,532203495;122,8431043;124,6400211;0,756490469;-0,462077148;0,001458111;0,093536465;0,026091131;0;-0,006074592;0,674954664;-79,65330973;0;-0,476416111;-0,020413555
26,352;-0,483090653;0,092111805;0,090103351;-3,516699411;79,66551714;79,55672997;82,93710135;77,51512143;7,190160833;6,534509199;122,8675192;124,6389958;0,757344266;-0,462395791;0,001450763;0,093562568;0,02611477;-12,20740379;-0,006077503;-0,002910992;-79,66551714;0;-0,476628968;-0,020310681
26,353;-0,483325505;0,092111805;0,090103351;-3,516699411;79,68993194;79,56001484;82,94930876;77,53499824;7,190160833;6,536807755;122,8064821;124,6380503;0,758197173;-0,462714055;0,001476889;0,093588694;0,026138403;-24,41480758;-0,006690493;-0,612990082;-79,68993194;0;-0,476700015;-0,020676453
26,354;-0,484030061;0,092145257;0,09013467;-3,487229862;79,66551714;79,56336611;82,94930876;77,55485173;7,202368236;6,539099185;122,7576525;124,6369163;0,759051657;-0,463032861;0,001469588;0,093614845;0,026162031;24,41480758;-0,004800703;1,889789684;-79,66551714;0;-0,478806383;-0,020574225
26,355;-0,484499765;0,09217871;0,090165988;-3,497053045;79,66551714;79,5666304;82,96151616;77,57464367;7,226783044;6,541421807;122,7820673;124,6356326;0,759907102;-0,463351977;0,001462308;0,093641019;0,026185652;0;-0,004320633;0,480070337;-79,66551714;0;-0,479503658;-0,020472314
26,356;-0,484499765;0,09217871;0,090165988;-3,47740668;79,66551714;79,56988457;82,96151616;77,59441255;7,226783044;6,543813818;122,7820673;124,6344295;0,760761963;-0,463670828;0,001488506;0,093667216;0,026209268;0;-0,00388857;0,432063303;-79,66551714;0;-0,480621336;-0,020839078
26,357;-0,486143729;0,09217871;0,090165988;-3,526522593;79,66551714;79,57312866;82,98593097;77,61412014;7,226783044;6,546198413;122,8431043;124,6332301;0,761616546;-0,463989526;0,001514727;0,093693437;0,026232878;0;-0,003499713;0,388856973;-79,66551714;0;-0,481695987;-0,021206173
26,358;-0,487552842;0,092212165;0,090197307;-3,467583497;79,64110233;79,57636269;82,98593097;77,63384324;7,238990448;6,548575616;122,7698599;124,6322259;0,762469921;-0,464307725;0,001507517;0,093719682;0,026256482;24,41480758;-0,001929001;1,570711654;-79,64110233;0;-0,483483961;-0,021105238
26,359;-0,48849225;0,092212165;0,090197307;-3,516699411;79,66551714;79,5795101;82,99813837;77,65350519;7,263405255;6,550983745;122,7698599;124,6309951;0,763324885;-0,464626466;0,001533785;0,09374595;0,026280081;-24,41480758;-0,002956841;-1,027840269;-79,66551714;0;-0,483142618;-0,021472994
26,36;-0,48966651;0,09224562;0,090228625;-3,47740668;79,70213935;79,58272435;82,97372356;77,67314448;7,275612659;6,553460998;122,8431043;124,629768;0,764179881;-0,464945169;0,001526622;0,093772242;0,026303673;-36,62221137;-0,004492268;-1,535426432;-79,70213935;0;-0,481825605;-0,021372704
26,361;-0,48966651;0,09224562;0,090228625;-3,497053045;79,70213935;79,58604351;82,97372356;77,69264631;7,275612659;6,555968866;122,8431043;124,6287746;0,765032102;-0,465262787;0,001552937;0,093798557;0,02632726;0;-0,004043041;0,44922678;-79,70213935;0;-0,482960866;-0,02174112
26,362;-0,490136214;0,09224562;0,090228625;-3,516699411;79,70213935;79,58935239;82,97372356;77,71208767;7,275612659;6,558468959;122,8064821;124,6277842;0,765884043;-0,46558025;0,001579276;0,093824896;0,026350841;0;-0,003638737;0,404304102;-79,70213935;0;-0,48405138;-0,022109867
26,363;-0,49084077;0,092312534;0,090291262;-3,526522593;79,75096896;79,59265101;82,97372356;77,73146877;7,275612659;6,560961302;122,7576525;124,626682;0,766736643;-0,465897906;0,001538725;0,093851259;0,026374416;-48,82961516;-0,005716344;-2,077607066;-79,75096896;0;-0,481723708;-0,021542146
26,364;-0,490371066;0,092345993;0,090322581;-3,516699411;79,71434675;79,59609258;82,98593097;77,75078979;7,263405255;6,563445919;122,7942747;124,62543;0,767590215;-0,466215872;0,001531652;0,093877645;0,026397985;36,62221137;-0,003313599;2,402744967;-79,71434675;0;-0,484345405;-0,021443132
26,365;-0,490136214;0,092345993;0,090322581;-3,526522593;79,71434675;79,5994086;82,97372356;77,77008921;7,251197851;6,565884539;122,8431043;124,6242969;0,768442878;-0,466533447;0,001558062;0,093904055;0,026421548;0;-0,002982239;0,331359902;-79,71434675;0;-0,485364076;-0,021812868
26,366;-0,490136214;0,092345993;0,090322581;-3,516699411;79,71434675;79,60271434;82,97372356;77,7892905;7,251197851;6,568277305;122,8431043;124,6233204;0,769293686;-0,466850277;0,001584495;0,093930488;0,026445105;0;-0,002684015;0,298223912;-79,71434675;0;-0,486349197;-0,022182935
26,367;-0,490136214;0,092379453;0,090353899;-3,526522593;79,70213935;79,60600983;82,97372356;77,80843227;7,275612659;6,570662653;122,7820673;124,6223469;0,770144211;-0,467166949;0,001577492;0,093956945;0,026468657;12,20740379;-0,001805243;0,87877171;-79,70213935;0;-0,4874466;-0,022084895
26,368;-0,490136214;0,092412914;0,090385218;-3,536345776;79,73876156;79,60925681;82,99813837;77,8275147;7,31223487;6,573117195;122,7210303;124,6211849;0,770996029;-0,467484048;0,001570512;0,093983426;0,026492202;-36,62221137;-0,00345583;-1,650586219;-79,73876156;0;-0,486015387;-0,021987169
26,369;-0,489901362;0,092446376;0,090416536;-3,526522593;79,76317637;79,61260861;82,99813837;77,84661457;7,31223487;6,575679013;122,7576525;124,6198351;0,771849775;-0,46780181;0,001563554;0,09400993;0,026515742;-24,41480758;-0,004330987;-0,875157408;-79,76317637;0;-0,48536058;-0,021889757
26,37;-0,489431658;0,092446376;0,090416536;-3,526522593;79,78759117;79,6160266;82,99813837;77,86565522;7,31223487;6,578232889;122,7454451;124,6186044;0,772702286;-0,468119056;0,001590082;0,094036457;0,026539276;-24,41480758;-0,005118629;-0,787641667;-79,78759117;0;-0,48526157;-0,022261142
