Name;SineWave Scoping;;;;;;;;;;;;;;;;;;;;;;;
File;C:\Users\kimro\Documents\Bachelor\data\SineWave\pB_100bar_0.075_13.05.26.csv;;;;;;;;;;;;;;;;;;;;;;;
Starttime of export;1,34231E+17;onsdag 13. mai 2026;11:45:40.001;;;;;;;;;;;;;;;;;;;;;
Endtime of export;1,34231E+17;onsdag 13. mai 2026;11:46:48.430;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
fTimer;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered;fKv;fU_FF;fError;fXRef;fXDotRef;fPxGrad;fUpfb;fUpfbGrad;fPx;fU_FF_Nominal;fU;fPID
9,904;0,551603905;0,11618532;0,11240213;7,329827971;87,80785546;88,43676895;46,43696402;49,37280306;26,66096988;27,4569355;99,5147557;100,8365109;0,973730292;0,523583548;0,001225085;0,117410405;-0,059006485;12,20740379;-0,001063618;0,796368928;26,66096988;0;0,507495976;-0,01715119
9,905;0,552301255;0,116117041;0,112339493;7,329827971;87,84447768;88,43806821;46,43696402;49,36542013;26,64876247;27,45545447;99,47813349;100,8360955;0,973420461;0,523487664;0,001234367;0,117351408;-0,058988138;-12,20740379;-0,001567627;-0,504008344;26,64876247;0;0,507774156;-0,017281135
9,906;0,552766155;0,116014629;0,112245537;7,346973767;87,84447768;88,43947832;46,42475661;49,35806008;26,63655507;27,45393973;99,47813349;100,8355665;0,973110949;0,523391863;0,0012778;0,117292429;-0,058969778;-12,20740379;-0,002021234;-0,45360751;26,63655507;0;0,507523894;-0,017889203
9,907;0,553231055;0,115946358;0,1121829;7,321255072;87,86889248;88,44088407;46,40034181;49,35068456;26,66096988;27,45239139;99,5025483;100,8350392;0,972800991;0,523295908;0,00128711;0,117233468;-0,058951405;24,41480758;-0,00059837;1,42286381;26,66096988;0;0,505874733;-0,018019546
9,908;0,553231055;0,115946358;0,1121829;7,338400869;87,86889248;88,44236204;46,40034181;49,34325531;26,66096988;27,45092444;99,5025483;100,83459;0,972490843;0,523199878;0,001228168;0,117174526;-0,058933018;0;-0,000538533;0,05983705;26,66096988;0;0,506544056;-0,017194355
9,909;0,552998605;0,115912224;0,112151582;7,338400869;87,90551469;88,44383543;46,375927;49,33584909;26,66096988;27,44946203;99,40488907;100,8341423;0,972180504;0,523103772;0,001203379;0,117115602;-0,058914619;0;-0,00048468;0,053853345;26,66096988;0;0,506741152;-0,0168473
9,91;0,552068805;0,115843958;0,112088945;7,38126536;87,94213691;88,44541914;46,35151219;49,32838924;26,64876247;27,44800416;99,35605945;100,8333896;0,971872003;0,523008218;0,001212739;0,117056697;-0,058896207;-12,20740379;-0,001046582;-0,561902179;26,64876247;0;0,507076456;-0,016978345
9,911;0,551371455;0,115741566;0,111994989;7,329827971;87,97875912;88,44711283;46,32709738;49,32087592;26,63655507;27,44651252;99,40488907;100,8324861;0,971564064;0,522912823;0,001256244;0,11699781;-0,058877781;-12,20740379;-0,001552294;-0,505711961;26,63655507;0;0,506877697;-0,01758742
9,912;0,551139005;0,115673308;0,111932352;7,38126536;88,01538133;88,44891615;46,30268258;49,31330931;26,63655507;27,4449872;99,36826685;100,8317385;0,971254656;0,522816957;0,001265633;0,116938941;-0,058859343;0;-0,001397065;0,155229424;26,63655507;0;0,506495158;-0,017718864
9,913;0,551139005;0,115673308;0,111932352;7,338400869;88,01538133;88,45082876;46,30268258;49,30568957;26,63655507;27,44346661;99,36826685;100,8308784;0,970945813;0,522721249;0,001206783;0,116880091;-0,058840891;0;-0,001257358;0,139706482;26,63655507;0;0,507083645;-0,016894963
9,914;0,550441655;0,115605054;0,111869715;7,38126536;88,02758873;88,45273544;46,25385296;49,29809345;26,62434767;27,44195074;99,30722983;100,8300209;0,97063677;0,522625464;0,001216205;0,11682126;-0,058822427;-12,20740379;-0,001741993;-0,484634356;26,62434767;0;0,50734058;-0,017026877
9,915;0,551139005;0,115502679;0,111775759;7,346973767;88,10083316;88,4546745;46,21723075;49,29036769;26,62434767;27,44040127;99,33164464;100,8289746;0,97032854;0,522529914;0,001259767;0,116762446;-0,058803949;0;-0,001567793;0,174199269;26,62434767;0;0,506460968;-0,017636739
9,916;0,551836355;0,115434434;0,111713122;7,329827971;88,10083316;88,45683733;46,14398633;49,28255101;26,63655507;27,43885661;99,36826685;100,8280081;0,970019601;0,522434128;0,001269218;0,116703652;-0,058785458;12,20740379;-0,000800644;0,767149532;26,63655507;0;0,505465719;-0,017769053
9,917;0,552766155;0,115366191;0,111650485;7,346973767;88,13745537;88,45899345;46,11957152;49,27452878;26,64876247;27,43735502;99,33164464;100,8271596;0,969709955;0,522338107;0,001278684;0,116644876;-0,058766954;12,20740379;-0,000110209;0,690434579;26,64876247;0;0,504546737;-0,017901579
9,918;0,552766155;0,115366191;0,111650485;7,312682174;88,13745537;88,46125776;46,11957152;49,26645484;26,64876247;27,43589639;99,33164464;100,8261988;0,969401121;0,522242321;0,001219926;0,116586118;-0,058748437;0;-9,92E-05;0,011020931;26,64876247;0;0,505262538;-0,017078971
9,919;0,552998605;0,115263834;0,11155653;7,338400869;88,14966277;88,46351506;46,08294931;49,25840593;26,63655507;27,43444228;99,31943724;100,8252409;0,969092085;0,522146456;0,001263545;0,116527379;-0,058729907;-12,20740379;-0,00069964;-0,600451351;26,63655507;0;0,505156473;-0,017689623
9,92;0,552068805;0,1151956;0,111493893;7,329827971;88,19849239;88,46580366;46,0585345;49,25026708;26,64876247;27,43295438;99,39268166;100,8242477;0,968782846;0,522050513;0,001273058;0,116468658;-0,058711365;12,20740379;-1,93E-05;0,680334163;26,64876247;0;0,504247009;-0,017822809
9,921;0,551139005;0,11512737;0,111431256;7,364119563;88,22290719;88,46823834;46,0585345;49,24207688;26,66096988;27,43150939;99,41709647;100,8234874;0,96847214;0,521954098;0,001282586;0,116409956;-0,058692809;12,20740379;0,000592995;0,612300747;26,66096988;0;0,503404895;-0,017956207
9,922;0,549976755;0,11502503;0,1113373;7,312682174;88,247322;88,47074206;46,0585345;49,23391206;26,66096988;27,43010718;99,35605945;100,822806;0,968160983;0,521857526;0,001326242;0,116351272;-0,05867424;0;0,000533696;-0,059299518;26,66096988;0;0,50275644;-0,01856739
9,923;0,549976755;0,11502503;0,1113373;7,346973767;88,247322;88,47331461;46,0585345;49,22577256;26,66096988;27,42870931;99,35605945;100,8219353;0,967850892;0,521761269;0,001267577;0,116292607;-0,058655657;0;0,000480326;-0,053369566;26,66096988;0;0,503534862;-0,017746081
9,924;0,549744305;0,114956808;0,111274663;7,304109276;88,27173681;88,47587918;46,0585345;49,21765828;26,63655507;27,42731577;99,40488907;100,8210672;0,967540599;0,521664934;0,001277153;0,116233961;-0,058637062;-24,41480758;-0,000788447;-1,268772988;26,63655507;0;0,504573239;-0,017880141
9,925;0,549511855;0,114922698;0,111243345;7,338400869;88,29615162;88,47851239;46,0585345;49,20956917;26,64876247;27,42584996;99,45371868;100,8203551;0,96722859;0,521568049;0,001252635;0,116175333;-0,058618454;12,20740379;-9,92E-05;0,689214879;26,64876247;0;0,504130391;-0,017536889
9,926;0,549279405;0,114854481;0,111180708;7,321255072;88,32056642;88,48121403;46,0463271;49,20150512;26,63655507;27,424427;99,47813349;100,8197983;0,966915629;0,521470851;0,001262243;0,116116724;-0,058599833;-12,20740379;-0,000699679;-0,600446988;26,63655507;0;0,504499131;-0,0176714
9,927;0,548814505;0,114752162;0,111086752;7,329827971;88,32056642;88,48398389;46,0707419;49,19342779;26,61214026;27,42297015;99,42930387;100,8193198;0,966601717;0,521373342;0,001305971;0,116058134;-0,058581199;-24,41480758;-0,001850451;-1,150772479;26,61214026;0;0,504940193;-0,018283601
9,928;0,548814505;0,114752162;0,111086752;7,329827971;88,32056642;88,48674515;46,0707419;49,18545208;26,61214026;27,42144122;99,42930387;100,8186897;0,966288119;0,521275914;0,0012474;0,115999562;-0,058562552;0;-0,001665406;0,185045148;26,61214026;0;0,505477726;-0,017463594
9,929;0,548814505;0,114683954;0,111024115;7,304109276;88,32056642;88,48949786;46,0707419;49,17750109;26,58772546;27,41991704;99,5025483;100,8180614;0,965974329;0,52117841;0,001257055;0,115941009;-0,058543892;-24,41480758;-0,002719606;-1,054199746;26,58772546;0;0,506299247;-0,017598769
9,93;0,549511855;0,114615749;0,110961478;7,338400869;88,32056642;88,49224203;46,0707419;49,16957476;26,56331065;27,41832099;99,5025483;100,8176649;0,965658331;0,521080203;0,001266725;0,115882474;-0,058525219;-24,41480758;-0,003668386;-0,948779771;26,56331065;0;0,507014432;-0,017734157
9,931;0,549744305;0,114581647;0,11093016;7,304109276;88,32056642;88,4949777;46,09515671;49,16167299;26,55110324;27,4166533;99,41709647;100,8172697;0,965341644;0,520981765;0,001242311;0,115823958;-0,058506532;-12,20740379;-0,003911917;-0,243531604;26,55110324;0;0,507501329;-0,017392353
9,932;0,549744305;0,114479349;0,110836204;7,329827971;88,33277383;88,49770489;46,08294931;49,15387231;26,55110324;27,41495249;99,41709647;100,8166076;0,965026286;0,520883722;0,001286112;0,115765461;-0,058487833;0;-0,003520726;0,391191746;26,55110324;0;0,506398873;-0,018005575
9,933;0,549744305;0,114479349;0,110836204;7,312682174;88,33277383;88,50046191;46,08294931;49,14605752;26,55110324;27,41325695;99,41709647;100,8159475;0,964710738;0,520785605;0,001227634;0,115706983;-0,058469121;0;-0,003168653;0,352072571;26,55110324;0;0,506767382;-0,017186876
9,934;0,548582055;0,114411154;0,110773567;7,338400869;88,33277383;88,50321039;46,0707419;49,13826695;26,53889584;27,41156666;99,42930387;100,8152895;0,964395002;0,520687412;0,001237369;0,115648523;-0,058450396;-12,20740379;-0,003462158;-0,293504876;26,53889584;0;0,506826402;-0,017323168
9,935;0,547884705;0,114342962;0,11071093;7,304109276;88,33277383;88,50595035;46,0463271;49,13046224;26,52668844;27,40984332;99,39268166;100,8146718;0,964078574;0,520588987;0,00124712;0,115590082;-0,058431658;-12,20740379;-0,003726312;-0,264154388;26,52668844;0;0,506855624;-0,017459675
9,936;0,546954905;0,114240681;0,110616975;7,329827971;88,35718863;88,50868182;46,00970489;49,12260514;26,51448103;27,40808703;99,33164464;100,8139412;0,963762463;0,520490644;0,001290978;0,115531659;-0,058412907;-12,20740379;-0,003964051;-0,237738949;26,51448103;0;0,506381;-0,018073695
9,937;0,546490005;0,114172498;0,110554338;7,312682174;88,35718863;88,5114814;45,97308267;49,11465751;26,50227363;27,40629788;99,36826685;100,8130214;0,963447168;0,520392538;0,001300758;0,115473256;-0,058394143;-12,20740379;-0,004178016;-0,213965054;26,50227363;0;0,506359947;-0,018210607
9,938;0,546490005;0,114172498;0,110554338;7,321255072;88,35718863;88,51427231;45,97308267;49,10661963;26,50227363;27,40447599;99,36826685;100,8122192;0,963130675;0,520294042;0,001242373;0,115414871;-0,058375366;0;-0,003760215;0,417801641;26,50227363;0;0,506661036;-0,01739322
9,939;0,546025105;0,114104319;0,110491701;7,321255072;88,40601825;88,51705457;45,91204566;49,09860667;26,47785882;27,40265975;99,36826685;100,8114196;0,962813994;0,520195471;0,001252186;0,115356505;-0,058356576;-24,41480758;-0,004604934;-0,844718902;26,47785882;0;0,507269794;-0,01753061
9,94;0,546490005;0,114002056;0,110397745;7,304109276;88,40601825;88,51998138;45,87542344;49,09042708;26,47785882;27,40077255;99,29502243;100,8106225;0,962496622;0,520096668;0,001296102;0,115298158;-0,058337773;0;-0,00414444;0,460493367;26,47785882;0;0,506095678;-0,01814543
9,941;0,546954905;0,113933885;0,110335108;7,329827971;88,43043306;88,52289911;45,82659383;49,08215796;26,50227363;27,3988912;99,25840022;100,809598;0,962180569;0,519998259;0,001305945;0,11523983;-0,058318957;24,41480758;-0,002509256;1,635184409;26,50227363;0;0,504224288;-0,018283227
9,942;0,547884705;0,113865717;0,110272471;7,304109276;88,43043306;88,5258844;45,78997162;49,07376129;26,52668844;27,39709227;99,31943724;100,8084619;0,961865578;0,519900164;0,001315803;0,11518152;-0,058300128;24,41480758;-0,00103759;1,471665968;26,52668844;0;0,502516516;-0,018421238
9,943;0,547884705;0,113865717;0,110272471;7,329827971;88,43043306;88,52886042;45,78997162;49,06527577;26,52668844;27,3953755;99,31943724;100,8075207;0,961549637;0,519801757;0,001257512;0,115123229;-0,058281286;0;-0,000933831;0,103758992;26,52668844;0;0,503130419;-0,017605168
9,944;0,547187355;0,113763473;0,110178516;7,321255072;88,43043306;88,53182722;45,76555681;49,05681656;26,52668844;27,39366406;99,29502243;100,8065825;0,961233501;0,519703272;0,001301485;0,115064958;-0,058262432;0;-0,000840448;0,093383093;26,52668844;0;0,502322929;-0,01822079
9,945;0,546490005;0,113695314;0,110115878;7,338400869;88,45484787;88,53478483;45,7289346;49,04830698;26,51448103;27,39195792;99,23398541;100,8055706;0,960917673;0,519604866;0,001311391;0,115006705;-0,058243564;-12,20740379;-0,001366773;-0,526325406;26,51448103;0;0,502612166;-0,018359473
9,946;0,545560205;0,113627158;0,110053241;7,312682174;88,51588488;88,53780985;45,7289346;49,03970889;26,52668844;27,39021878;99,24619282;100,8043703;0,96060265;0,519506694;0,001321312;0,11494847;-0,058224683;12,20740379;-0,000619726;0,747047514;26,52668844;0;0,501628048;-0,018498372
9,947;0,544862854;0,113524931;0,109959286;7,132651312;88,5525071;88,54101697;45,69231239;49,03113746;26,47785882;27,38852332;99,25840022;100,8032121;0,960287427;0,519408444;0,001365324;0,114890255;-0,05820579;-48,82961516;-0,002999234;-2,379508185;26,47785882;0;0,503293145;-0,019114533
9,948;0,544862854;0,113524931;0,109959286;7,132651312;88,5525071;88,54432904;45,69231239;49,02247772;26,47785882;27,38667994;99,25840022;100,8020957;0,959970753;0,519309724;0,001307127;0,114832059;-0,058186883;0;-0,002699311;0,299923392;26,47785882;0;0,50370925;-0,018299785
9,949;0,544862854;0,113490858;0,109927967;7,14122421;88,58912931;88,54763083;45,66789758;49,01384483;26,46565142;27,38484228;99,23398541;100,8009828;0,959653883;0,519210927;0,001283024;0,114773881;-0,058167964;-12,20740379;-0,00303975;-0,340439137;26,46565142;0;0,504288342;-0,017962335
9,95;0,544630404;0,113422712;0,10986533;7,149797108;88,60133671;88,55103727;45,66789758;49,0051621;26,50227363;27,38297202;99,24619282;100,7997968;0,959337068;0,51911213;0,001293011;0,114715723;-0,058149032;36,62221137;-0,000904664;2,135085535;26,50227363;0;0,501914647;-0,018102147
9,951;0,544630404;0,113354571;0,109802693;7,149797108;88,61354411;88,55447145;45,63127537;48,99650629;26,47785882;27,38122244;99,30722983;100,7986527;0,959020557;0,519013411;0,001303013;0,114657583;-0,058130087;-24,41480758;-0,002034938;-1,130273966;26,47785882;0;0,502806173;-0,018242177
9,952;0,544630404;0,113286433;0,109740056;7,149797108;88,63795892;88,55793328;45,61906796;48,98776243;26,47785882;27,37940169;99,31943724;100,7977037;0,958702098;0,518914068;0,00131303;0,114599463;-0,058111128;0;-0,001831444;0,203493809;26,47785882;0;0,502363089;-0,018382423
9,953;0,544630404;0,113286433;0,109740056;7,132651312;88,63795892;88,56146096;45,61906796;48,97900739;26,47785882;27,37758659;99,31943724;100,7967959;0,958383197;0,51881457;0,001254929;0,114541361;-0,058092157;0;-0,0016483;0,183144428;26,47785882;0;0,50289387;-0,017569
9,954;0,544862854;0,113218298;0,109677419;7,149797108;88,68678854;88,56497771;45,61906796;48,97027948;26,47785882;27,37577711;99,30722983;100,7958909;0,958064106;0,518714996;0,001264981;0,114483278;-0,058073174;0;-0,00148347;0,164829986;26,47785882;0;0,502488737;-0,017709729
9,955;0,544862854;0,113150167;0,109614782;7,132651312;88,69899594;88,56863673;45,60686056;48,96157863;26,46565142;27,37397325;99,30722983;100,7949504;0,957745074;0,518615423;0,001275048;0,114425215;-0,058054177;-12,20740379;-0,001945493;-0,462023203;26,46565142;0;0,502710241;-0,017850675
9,956;0,545327755;0,113047976;0,109520827;7,158370006;88,71120334;88,57232271;45,58244575;48,95286646;26,47785882;27,37213668;99,31943724;100,7940128;0,957425601;0,518515695;0,001319194;0,11436717;-0,058035167;12,20740379;-0,001140574;0,804919497;26,47785882;0;0,501187554;-0,018468715
9,957;0,545327755;0,112979854;0,10945819;7,14122421;88,74782556;88,57603556;45,59465316;48,9441047;26,45344401;27,3703441;99,25840022;100,7931165;0,957105938;0,518415891;0,001329291;0,114309144;-0,058016144;-24,41480758;-0,002247257;-1,106683022;26,45344401;0;0,502053076;-0,018610071
9,958;0,545327755;0,112979854;0,10945819;7,132651312;88,74782556;88,57985177;45,59465316;48,93540841;26,45344401;27,36848048;99,25840022;100,7920314;0,956786833;0,518316245;0,001271284;0,114251138;-0,057997109;0;-0,002022531;0,22472566;26,45344401;0;0,502540797;-0,017797979
9,959;0,544862854;0,112911735;0,109395553;7,158370006;88,74782556;88,58365616;45,57023835;48,92673907;26,44123661;27,36662265;99,23398541;100,7909497;0,956467534;0,518216521;0,001281416;0,11419315;-0,057978061;-12,20740379;-0,002430648;-0,408117096;26,44123661;0;0,502707349;-0,01793982
9,96;0,544165504;0,112843619;0,109332916;7,132651312;88,77224036;88,58744876;45,52140873;48,91802001;26,44123661;27,36473228;99,24619282;100,7897948;0,956148291;0,518116797;0,001291563;0,114135182;-0,057958999;0;-0,002187583;0,243064803;26,44123661;0;0,502222502;-0,018081879
9,961;0,543468154;0,112741452;0,10923896;7,132651312;88,77224036;88,59130618;45,50920133;48,90917481;26,45344401;27,36284777;99,25840022;100,7886817;0,955828605;0,518016918;0,00133578;0,114077232;-0,057939925;12,20740379;-0,001358455;0,829128512;26,45344401;0;0,500674451;-0,018700922
9,962;0,543003254;0,112707398;0,109207642;7,098359719;88,79665517;88,59515165;45,43595691;48,90031873;26,4168218;27,36100739;99,17294839;100,7876104;0,955508725;0,517916962;0,001311904;0,114019302;-0,057920838;-36,62221137;-0,00305372;-1,695265097;26,4168218;0;0,502604031;-0,018366651
9,963;0,543003254;0,112707398;0,109207642;7,14122421;88,79665517;88,59906179;45,43595691;48,89126034;26,4168218;27,35905784;99,17294839;100,7862743;0,955189649;0,51781724;0,001253992;0,113961391;-0,057901738;0;-0,002748348;0,305371981;26,4168218;0;0,503009695;-0,017555893
9,964;0,543235704;0,112639293;0,109145005;7,115505515;88,80886258;88,60295981;45,38712729;48,88223003;26,4168218;27,35711433;99,17294839;100,7849424;0,954870375;0,517717439;0,001264205;0,113903498;-0,057882626;0;-0,002473513;0,274834783;26,4168218;0;0,502492078;-0,017698874
9,965;0,544165504;0,112537142;0,109051049;7,132651312;88,82106998;88,60688403;45,32609027;48,87307454;26,4046144;27,35517685;99,23398541;100,7836147;0,954550904;0,51761756;0,001308483;0,113845625;-0,0578635;-12,20740379;-0,002836532;-0,363018885;26,4046144;0;0,502135325;-0,018318767
9,966;0,544630404;0,112503093;0,109019731;7,106932617;88,82106998;88,61083439;45,27726066;48,86375595;26,38019959;27,35320707;99,23398541;100,7824825;0,954229744;0,517517135;0,001284678;0,113787771;-0,057844362;-24,41480758;-0,003773619;-0,937087186;26,38019959;0;0,503305262;-0,017985493
9,967;0,544862854;0,112434999;0,108957094;7,14122421;88,83327738;88,6147725;45,22843104;48,85431307;26,4168218;27,35116682;99,22177801;100,7813538;0,953907894;0,517416478;0,001294938;0,113729937;-0,057825211;36,62221137;-0,001565147;2,208472481;26,4168218;0;0,500852495;-0,01812913
9,968;0,544862854;0,112434999;0,108957094;7,124078413;88,83327738;88,61873669;45,22843104;48,84474629;26,4168218;27,34924777;99,22177801;100,7801903;0,95358685;0,517316056;0,001237122;0,113672121;-0,057806047;0;-0,001408632;0,156514664;26,4168218;0;0,501404976;-0,017319711
9,969;0,544165504;0,112366908;0,108894457;7,132651312;88,83327738;88,6226886;45,21622364;48,83520917;26,44123661;27,34733467;99,24619282;100,7790304;0,953265612;0,517215556;0,001247417;0,113614324;-0,05778687;24,41480758;-4,70E-05;1,361603577;26,44123661;0;0,499798748;-0,017463836
9,97;0,543235704;0,112264778;0,108800501;7,14122421;88,84548479;88,62662826;45,17960143;48,82566331;26,4046144;27,34550409;99,27060762;100,7779507;0,952944182;0,517114978;0,00129177;0,113556547;-0,05776768;-36,62221137;-0,001873436;-1,826407729;26,4046144;0;0,500903639;-0,018084776
9,971;0,542770804;0,112196695;0,108737864;7,115505515;88,86989959;88,630594;45,15518662;48,81603217;26,4046144;27,34356431;99,25840022;100,776951;0,952621316;0,517013935;0,001302094;0,113498789;-0,057748477;0;-0,001686093;0,187343613;26,4046144;0;0,500470712;-0,018229315
9,972;0,541841004;0,112128616;0,108675227;7,055495228;88,84548479;88,63462403;45,14297922;48,80635429;26,36799219;27,34163053;99,25840022;100,775916;0,95229851;0,516912892;0,001312434;0,11344105;-0,057729262;-36,62221137;-0,003348594;-1,662501317;26,36799219;0;0,501887412;-0,018374074
9,973;0,541841004;0,112128616;0,108675227;7,04692233;88,84548479;88,63856498;45,14297922;48,79666811;26,36799219;27,33958787;99,25840022;100,7748843;0,95197477;0,516811541;0,001254714;0,113383331;-0,057710034;0;-0,003013734;0,334859383;26,36799219;0;0,502259276;-0,017565999
9,974;0,541841004;0,112060541;0,10861259;7,04692233;88,8943144;88,64249372;45,0941496;48,78701197;26,35578478;27,33755154;99,30722983;100,7738558;0,951650843;0,516710113;0,001265089;0,11332563;-0,057690793;-12,20740379;-0,003322731;-0,308996745;26,35578478;0;0,502321597;-0,017711247
9,975;0,542073454;0,111992469;0,108549953;7,04692233;88,90652181;88,64656345;45,06973479;48,77723258;26,35578478;27,33548323;99,31943724;100,7729836;0,951325489;0,516608221;0,00127548;0,113267949;-0,057671539;0;-0,002990458;0,332273119;26,35578478;0;0,501741964;-0,017856715
9,976;0,541841004;0,111924401;0,108487316;7,081213922;88,91872921;88,65065886;45,06973479;48,76740692;26,34357738;27,33342132;99,27060762;100,7721524;0,950999706;0,516506178;0,001285886;0,113210287;-0,057652272;-12,20740379;-0,003301782;-0,311324382;26,34357738;0;0,501805556;-0,018002404
9,977;0,541376104;0,111856336;0,108424679;7,029776533;88,93093661;88,65477987;45,04531999;48,75761171;26,35578478;27,33132752;99,33164464;100,7711706;0,950674485;0,516404293;0,001296308;0,113152645;-0,057632993;12,20740379;-0,002361234;0,940548435;26,35578478;0;0,500617214;-0,018148313
9,978;0,541376104;0,111856336;0,108424679;7,055495228;88,93093661;88,6589264;45,04531999;48,74777029;26,35578478;27,3292785;99,33164464;100,7703834;0,950348089;0,516302022;0,001238685;0,113095021;-0,0576137;0;-0,002125111;0,236123402;26,35578478;0;0,501085547;-0,017341586
9,979;0,541841004;0,111754246;0,108330723;7,055495228;88,94314402;88,66306008;45,03311258;48,73795937;26,35578478;27,32723584;99,35605945;100,7695986;0,950021514;0,516199678;0,001283171;0,113037417;-0,057594395;0;-0,0019126;0,212511062;26,35578478;0;0,500147882;-0,017964395
9,98;0,542073454;0,111720218;0,108299405;7,04692233;88,97976623;88,66721924;44,97207556;48,72814057;26,34357738;27,3251995;99,33164464;100,7688928;0,949694263;0,516097104;0,001259615;0,112979832;-0,057575078;-12,20740379;-0,00233171;-0,419110234;26,34357738;0;0,500794208;-0,017634605
9,981;0,542073454;0,111652164;0,108236768;7,055495228;89,01638844;88,67148038;44,95986816;48,71816073;26,33136998;27,32313118;99,30722983;100,7681126;0,949367081;0,515994534;0,001270103;0,112922267;-0,057555747;-12,20740379;-0,002708909;-0,37719921;26,33136998;0;0,500921997;-0,017781447
9,982;0,542538354;0,111550089;0,108142812;7,04692233;89,01638844;88,6758432;44,94766076;48,70817354;26,35578478;27,32103099;99,36826685;100,7672582;0,949039967;0,515891968;0,001314632;0,112864721;-0,057536404;24,41480758;-0,001217278;1,491631279;26,35578478;0;0,498704402;-0,018404844
9,983;0,542538354;0,111550089;0,108142812;7,064068126;89,01638844;88,6801925;44,94766076;48,69817901;26,35578478;27,31901389;99,36826685;100,7665979;0,948711932;0,515789096;0,001257105;0,112807194;-0,057517047;0;-0,00109555;0,121727772;26,35578478;0;0,499285176;-0,01759947
9,984;0,541841004;0,111482044;0,108080175;7,04692233;89,02859584;88,68452831;44,93545335;48,68821547;26,36799219;27,31700304;99,34385205;100,7659397;0,948383719;0,51568615;0,001267643;0,112749687;-0,057497678;12,20740379;-0,000375625;0,719925185;26,36799219;0;0,498314775;-0,017747
9,985;0,541143654;0,111448023;0,108048857;7,081213922;89,02859584;88,68888898;44,86220893;48,67824452;26,36799219;27,31503672;99,24619282;100,765207;0,94805607;0,515583363;0,001244176;0,112692199;-0,057478297;0;-0,000338062;0,037562477;26,36799219;0;0,49850296;-0,017418465
9,986;0,540911204;0,111379983;0,10798622;7,04692233;89,04080325;88,69323613;44,82558672;48,66807471;26,36799219;27,3130765;99,24619282;100,7641702;0,947730217;0,515481123;0,001254747;0,11263473;-0,057458902;0;-0,000304256;0,033806229;26,36799219;0;0,498218916;-0,017566463
9,987;0,540446304;0,11127793;0,107892264;7,098359719;89,06521805;88,6976081;44,7767571;48,65782154;26,35578478;27,31112235;99,24619282;100,7631365;0,947404176;0,515378806;0,001299351;0,112577281;-0,057439495;-12,20740379;-0,000884201;-0,579944584;26,35578478;0;0,498072088;-0,018190918
9,988;0,540446304;0,11127793;0,107892264;7,064068126;89,06521805;88,7020431;44,7767571;48,64744698;26,35578478;27,30913597;99,24619282;100,7621061;0,9470777;0,515276335;0,001241922;0,112519851;-0,057420075;0;-0,000795781;0,088420064;26,35578478;0;0,498685214;-0,017386901
9,989;0,541143654;0,111209899;0,107829627;7,098359719;89,10184027;88,70646436;44,70351268;48,63710459;26,36799219;27,30715575;99,1851558;100,7610789;0,946751038;0,515173788;0,001252542;0,112462441;-0,057400642;12,20740379;-0,000105832;0,689948247;26,36799219;0;0,497744031;-0,01753559
9,99;0,541841004;0,111175885;0,107798309;7,064068126;89,12625507;88,71098679;44,67909787;48,62656448;26,38019959;27,30521996;99,14853359;100,7598634;0,946425669;0,51507163;0,001229165;0,11240505;-0,057381197;12,20740379;0,000515121;0,620953423;26,38019959;0;0,497348194;-0,017208315
9,991;0,542538354;0,111073848;0,107704353;7,081213922;89,16287729;88,7155718;44,64247566;48,61598046;26,36799219;27,30332846;99,17294839;100,7585368;0,946101094;0,514969704;0,001273831;0,112347678;-0,057361739;-12,20740379;-0,000146761;-0,661882299;26,36799219;0;0,497282832;-0,017833633
9,992;0,542770804;0,111005827;0,107641716;7,089786821;89,1994995;88,72025747;44,63026826;48,60531437;26,38019959;27,30140453;99,17294839;100,7572908;0,945775582;0,514867466;0,001284499;0,112290326;-0,057342268;12,20740379;0,000478285;0,62504631;26,38019959;0;0,496406192;-0,017982989
9,993;0,542770804;0,111005827;0,107641716;7,089786821;89,1994995;88,7250435;44,63026826;48,59464305;26,38019959;27,29952487;99,17294839;100,7560488;0,945450124;0,514765228;0,001227167;0,112232994;-0,057322784;0;0,000430457;-0,04782851;26,38019959;0;0,497154438;-0,017180333
9,994;0,541841004;0,110937811;0,107579079;7,098359719;89,1994995;88,7298147;44,61806085;48,5840048;26,4046144;27,29765102;99,13632618;100,7548106;0,945124472;0,514662912;0,00123787;0,112175681;-0,057303287;24,41480758;0,001608151;1,17769472;26,4046144;0;0,495724576;-0,017330184
9,995;0,540911204;0,110903804;0,107547761;7,064068126;89,1994995;88,7345711;44,60585345;48,57336125;26,4046144;27,29585958;99,16074099;100,7534613;0,944799856;0,514560904;0,001214584;0,112118387;-0,057283778;0;0,001447336;-0,160815131;26,4046144;0;0,496109395;-0,017004173
