Name;YT Scope Project;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\spool_mapping_run1.csv;
2622;-0,4018;2622;-0,83426704014939312
2623;-0,40199999999999997;2623;-0,83426704014939312
2624;-0,4022;2624;-0,83426704014939312
2625;-0,4024;2625;-0,834733893557423
2626;-0,40259999999999996;2626;-0,83543417366946782
2627;-0,40279999999999994;2627;-0,83660130718954251
2628;-0,403;2628;-0,83730158730158732
2629;-0,4032;2629;-0,83730158730158732
2630;-0,4034;2630;-0,8377684407096172
2631;-0,40359999999999996;2631;-0,83893557422969189
2632;-0,40380000000000005;2632;-0,838702147525677
2633;-0,404;2633;-0,83963585434173671
2634;-0,4042;2634;-0,83963585434173671
2635;-0,4044;2635;-0,83963585434173671
2636;-0,4046;2636;-0,83986928104575165
2637;-0,4048;2637;-0,83986928104575165
2638;-0,40499999999999997;2638;-0,84033613445378152
2639;-0,40519999999999995;2639;-0,84033613445378152
2640;-0,40540000000000004;2640;-0,84103641456582634
2641;-0,4056;2641;-0,84173669467787116
2642;-0,4058;2642;-0,84313725490196079
2643;-0,40599999999999997;2643;-0,84407096171802054
2644;-0,4062;2644;-0,84407096171802054
2645;-0,4064;2645;-0,84477124183006536
2646;-0,40659999999999996;2646;-0,84500466853408029
2647;-0,40679999999999994;2647;-0,84547152194211017
2648;-0,40700000000000003;2648;-0,84570494864612511
2649;-0,4072;2649;-0,84570494864612511
2650;-0,4074;2650;-0,8468720821661998
2651;-0,40759999999999996;2651;-0,84710550887021474
2652;-0,40780000000000005;2652;-0,84803921568627449
2653;-0,40800000000000003;2653;-0,84850606909430437
2654;-0,4082;2654;-0,84850606909430437
2655;-0,4084;2655;-0,849906629318394
2656;-0,4086;2656;-0,85037348272642388
2657;-0,4088;2657;-0,85107376283846869
2658;-0,409;2658;-0,85154061624649857
2659;-0,40919999999999995;2659;-0,85154061624649857
2660;-0,40940000000000004;2660;-0,85154061624649857
2661;-0,4096;2661;-0,85154061624649857
2662;-0,4098;2662;-0,85084033613445376
2663;-0,41;2663;-0,85107376283846869
2664;-0,4102;2664;-0,85107376283846869
2665;-0,4104;2665;-0,85177404295051351
2666;-0,41059999999999997;2666;-0,85317460317460314
2667;-0,41079999999999994;2667;-0,853641456582633
2668;-0,41100000000000003;2668;-0,85527544351073759
2669;-0,4112;2669;-0,85527544351073759
2670;-0,4114;2670;-0,85550887021475253
2671;-0,41159999999999997;2671;-0,85620915032679734
2672;-0,41180000000000005;2672;-0,85690943043884216
2673;-0,41200000000000003;2673;-0,857609710550887
2674;-0,4122;2674;-0,857609710550887
2675;-0,4124;2675;-0,85784313725490191
2676;-0,4126;2676;-0,85924369747899154
2677;-0,4128;2677;-0,85994397759103647
2678;-0,413;2678;-0,86087768440709622
2679;-0,41319999999999996;2679;-0,86087768440709622
2680;-0,41340000000000005;2680;-0,8613445378151261
2681;-0,4136;2681;-0,86227824463118585
2682;-0,4138;2682;-0,86274509803921573
2683;-0,414;2683;-0,86344537815126055
2684;-0,4142;2684;-0,86344537815126055
2685;-0,4144;2685;-0,86344537815126055
2686;-0,41459999999999997;2686;-0,86274509803921573
2687;-0,41479999999999995;2687;-0,86274509803921573
2688;-0,41500000000000004;2688;-0,86251167133520079
2689;-0,4152;2689;-0,86251167133520079
2690;-0,4154;2690;-0,86297852474323067
2691;-0,41559999999999997;2691;-0,86297852474323067
2692;-0,41580000000000006;2692;-0,86391223155929042
2693;-0,41600000000000004;2693;-0,86414565826330536
2694;-0,4162;2694;-0,86414565826330536
2695;-0,4164;2695;-0,8643790849673203
2696;-0,4166;2696;-0,8643790849673203
2697;-0,4168;2697;-0,86461251167133524
2698;-0,417;2698;-0,86507936507936511
2699;-0,41719999999999996;2699;-0,86507936507936511
2700;-0,41740000000000005;2700;-0,86577964519140993
2701;-0,4176;2701;-0,86647992530345475
2702;-0,4178;2702;-0,8674136321195145
2703;-0,418;2703;-0,86811391223155931
2704;-0,4182;2704;-0,86811391223155931
2705;-0,4184;2705;-0,86881419234360413
2706;-0,41859999999999997;2706;-0,869281045751634
2707;-0,41879999999999995;2707;-0,86974789915966388
2708;-0,41900000000000004;2708;-0,87021475256769376
2709;-0,4192;2709;-0,87021475256769376
2710;-0,4194;2710;-0,87021475256769376
2711;-0,4196;2711;-0,87021475256769376
2712;-0,41980000000000006;2712;-0,86974789915966388
2713;-0,42000000000000004;2713;-0,87091503267973858
2714;-0,4202;2714;-0,87138188608776845
2715;-0,4204;2715;-0,87138188608776845
2716;-0,42060000000000003;2716;-0,87231559290382821
2717;-0,4208;2717;-0,873015873015873
2718;-0,421;2718;-0,87371615312791784
2719;-0,42119999999999996;2719;-0,87394957983193278
2720;-0,42140000000000005;2720;-0,87394957983193278
2721;-0,42160000000000003;2721;-0,87394957983193278
2722;-0,4218;2722;-0,87441643323996265
2723;-0,422;2723;-0,87488328664799253
2724;-0,4222;2724;-0,87628384687208216
2725;-0,4224;2725;-0,87628384687208216
2726;-0,4226;2726;-0,87721755368814192
2727;-0,42279999999999995;2727;-0,87791783380018673
2728;-0,42300000000000004;2728;-0,87838468720821661
2729;-0,4232;2729;-0,87931839402427636
2730;-0,4234;2730;-0,87931839402427636
2731;-0,4236;2731;-0,87978524743230624
2732;-0,42380000000000007;2732;-0,880718954248366
2733;-0,42400000000000004;2733;-0,88118580765639587
2734;-0,4242;2734;-0,88118580765639587
2735;-0,4244;2735;-0,88118580765639587
2736;-0,42460000000000003;2736;-0,88165266106442575
2737;-0,4248;2737;-0,88165266106442575
2738;-0,425;2738;-0,8825863678804855
2739;-0,42519999999999997;2739;-0,88328664799253032
2740;-0,42539999999999994;2740;-0,88328664799253032
2741;-0,42560000000000003;2741;-0,88422035480859007
2742;-0,4258;2742;-0,88492063492063489
2743;-0,426;2743;-0,88538748832866476
2744;-0,42619999999999997;2744;-0,88515406162464982
2745;-0,4264;2745;-0,88515406162464982
2746;-0,4266;2746;-0,88585434173669464
2747;-0,42679999999999996;2747;-0,88608776844070958
2748;-0,42699999999999994;2748;-0,88678804855275439
2749;-0,4272;2749;-0,88795518207282909
2750;-0,4274;2750;-0,88795518207282909
2751;-0,4276;2751;-0,8886554621848739
2752;-0,42779999999999996;2752;-0,88958916900093365
2753;-0,42800000000000005;2753;-0,88958916900093365
2754;-0,4282;2754;-0,89052287581699341
2755;-0,4284;2755;-0,89052287581699341
2756;-0,4286;2756;-0,89052287581699341
2757;-0,4288;2757;-0,89169000933706821
2758;-0,429;2758;-0,89169000933706821
2759;-0,42919999999999997;2759;-0,89192343604108315
2760;-0,42939999999999995;2760;-0,89192343604108315
2761;-0,42960000000000004;2761;-0,89192343604108315
2762;-0,4298;2762;-0,892623716153128
2763;-0,43;2763;-0,89309056956115784
2764;-0,43019999999999997;2764;-0,89355742296918772
2765;-0,4304;2765;-0,89355742296918772
2766;-0,4306;2766;-0,89495798319327735
2767;-0,43079999999999996;2767;-0,89565826330532217
2768;-0,43099999999999994;2768;-0,896358543417367
2769;-0,4312;2769;-0,89659197012138192
2770;-0,4314;2770;-0,89659197012138192
2771;-0,4316;2771;-0,89682539682539686
2772;-0,43179999999999996;2772;-0,89729225023342674
2773;-0,43200000000000005;2773;-0,89845938375350143
2774;-0,43220000000000003;2774;-0,89869281045751637
2775;-0,4324;2775;-0,89869281045751637
2776;-0,4326;2776;-0,89985994397759106
2777;-0,4328;2777;-0,90056022408963587
2778;-0,433;2778;-0,90149393090569563
2779;-0,4332;2779;-0,90196078431372551
2780;-0,43339999999999995;2780;-0,90196078431372551
2781;-0,43360000000000004;2781;-0,90242763772175538
2782;-0,4338;2782;-0,90242763772175538
2783;-0,434;2783;-0,90242763772175538
2784;-0,4342;2784;-0,90242763772175538
2785;-0,4344;2785;-0,90242763772175538
2786;-0,4346;2786;-0,90219421101774044
2787;-0,43479999999999996;2787;-0,90242763772175538
2788;-0,43499999999999994;2788;-0,9031279178338002
2789;-0,43520000000000003;2789;-0,90429505135387489
2790;-0,4354;2790;-0,90429505135387489
2791;-0,4356;2791;-0,90522875816993464
2792;-0,43579999999999997;2792;-0,90592903828197946
2793;-0,43600000000000005;2793;-0,90662931839402428
2794;-0,43620000000000003;2794;-0,90686274509803921
2795;-0,4364;2795;-0,90686274509803921
2796;-0,4366;2796;-0,90709617180205415
2797;-0,4368;2797;-0,90802987861811391
2798;-0,437;2798;-0,90849673202614378
2799;-0,4372;2799;-0,91013071895424835
2800;-0,43739999999999996;2800;-0,91013071895424835
2801;-0,43760000000000004;2801;-0,91083099906629317
2802;-0,4378;2802;-0,91176470588235292
2803;-0,438;2803;-0,91246498599439774
2804;-0,4382;2804;-0,91339869281045749
2805;-0,4384;2805;-0,91339869281045749
2806;-0,4386;2806;-0,91386554621848737
2807;-0,43879999999999997;2807;-0,91433239962651724
2808;-0,43899999999999995;2808;-0,91456582633053218
2809;-0,43920000000000003;2809;-0,91409897292250231
2810;-0,4394;2810;-0,91409897292250231
2811;-0,4396;2811;-0,91433239962651724
2812;-0,43979999999999997;2812;-0,91503267973856206
2813;-0,44000000000000006;2813;-0,91549953314659194
2814;-0,44020000000000004;2814;-0,91596638655462181
2815;-0,4404;2815;-0,91596638655462181
2816;-0,4406;2816;-0,91666666666666663
2817;-0,4408;2817;-0,91713352007469651
2818;-0,441;2818;-0,91736694677871145
2819;-0,4412;2819;-0,91713352007469651
2820;-0,44139999999999996;2820;-0,91713352007469651
2821;-0,44160000000000005;2821;-0,91736694677871145
2822;-0,4418;2822;-0,9183006535947712
2823;-0,442;2823;-0,919234360410831
2824;-0,4422;2824;-0,92016806722689071
2825;-0,4424;2825;-0,92016806722689071
2826;-0,4426;2826;-0,92086834733893552
2827;-0,44279999999999997;2827;-0,92180205415499528
2828;-0,44299999999999995;2828;-0,92203548085901033
2829;-0,44320000000000004;2829;-0,923202614379085
2830;-0,4434;2830;-0,923202614379085
2831;-0,4436;2831;-0,9236694677871149
2832;-0,4438;2832;-0,92436974789915971
2833;-0,44400000000000006;2833;-0,92436974789915971
2834;-0,44420000000000004;2834;-0,92530345471521946
2835;-0,4444;2835;-0,92530345471521946
2836;-0,4446;2836;-0,92530345471521946
2837;-0,44480000000000003;2837;-0,92577030812324934
2838;-0,445;2838;-0,92647058823529416
2839;-0,4452;2839;-0,92740429505135391
2840;-0,44539999999999996;2840;-0,92740429505135391
2841;-0,44560000000000005;2841;-0,92833800186741366
2842;-0,44580000000000003;2842;-0,92880485527544354
2843;-0,446;2843;-0,92880485527544354
2844;-0,4462;2844;-0,92903828197945848
2845;-0,4464;2845;-0,92903828197945848
2846;-0,4466;2846;-0,92927170868347342
2847;-0,4468;2847;-0,92997198879551823
2848;-0,44699999999999995;2848;-0,930905695611578
2849;-0,44720000000000004;2849;-0,93137254901960786
2850;-0,4474;2850;-0,93137254901960786
2851;-0,4476;2851;-0,93230625583566762
2852;-0,4478;2852;-0,93230625583566762
2853;-0,44800000000000006;2853;-0,93300653594771243
2854;-0,44820000000000004;2854;-0,93300653594771243
2855;-0,4484;2855;-0,93300653594771243
2856;-0,4486;2856;-0,93394024276377219
2857;-0,44880000000000003;2857;-0,93394024276377219
2858;-0,449;2858;-0,93394024276377219
2859;-0,4492;2859;-0,93394024276377219
2860;-0,44939999999999997;2860;-0,93394024276377219
2861;-0,44960000000000006;2861;-0,93417366946778713
2862;-0,44980000000000003;2862;-0,93487394957983194
2863;-0,45;2863;-0,9358076563958917
2864;-0,4502;2864;-0,93720821661998133
2865;-0,45039999999999997;2865;-0,93720821661998133
2866;-0,4506;2866;-0,93814192343604108
2867;-0,4508;2867;-0,938375350140056
2868;-0,45099999999999996;2868;-0,93907563025210083
2869;-0,45119999999999993;2869;-0,93930905695611577
2870;-0,4514;2870;-0,93930905695611577
2871;-0,4516;2871;-0,93977591036414565
2872;-0,4518;2872;-0,94094304388422034
2873;-0,45199999999999996;2873;-0,94164332399626516
2874;-0,45220000000000005;2874;-0,94327731092436973
2875;-0,4524;2875;-0,94327731092436973
2876;-0,4526;2876;-0,94421101774042948
2877;-0,4528;2877;-0,9449112978524743
2878;-0,453;2878;-0,94537815126050417
2879;-0,4532;2879;-0,94631185807656393
2880;-0,45339999999999997;2880;-0,94631185807656393
2881;-0,45359999999999995;2881;-0,94654528478057887
2882;-0,45380000000000004;2882;-0,94654528478057887
2883;-0,454;2883;-0,94631185807656393
2884;-0,4542;2884;-0,945845004668534
2885;-0,45439999999999997;2885;-0,945845004668534
2886;-0,4546;2886;-0,946078431372549
2887;-0,4548;2887;-0,94654528478057887
2888;-0,45499999999999996;2888;-0,9479458450046685
2889;-0,45519999999999994;2889;-0,94841269841269837
2890;-0,4554;2890;-0,94841269841269837
2891;-0,4556;2891;-0,949813258636788
2892;-0,4558;2892;-0,95004668534080294
2893;-0,45599999999999996;2893;-0,95028011204481788
2894;-0,45620000000000005;2894;-0,949813258636788
2895;-0,45640000000000003;2895;-0,949813258636788
2896;-0,4566;2896;-0,95051353874883282
2897;-0,4568;2897;-0,95144724556489257
2898;-0,457;2898;-0,95238095238095233
2899;-0,4572;2899;-0,95331465919701219
2900;-0,4574;2900;-0,95331465919701219
2901;-0,45759999999999995;2901;-0,95448179271708689
2902;-0,45780000000000004;2902;-0,9551820728291317
2903;-0,458;2903;-0,95611577964519145
2904;-0,4582;2904;-0,95681605975723627
2905;-0,4584;2905;-0,95681605975723627
2906;-0,4586;2906;-0,95704948646125121
2907;-0,4588;2907;-0,95728291316526615
2908;-0,45899999999999996;2908;-0,95658263305322133
2909;-0,45919999999999994;2909;-0,95704948646125121
2910;-0,45940000000000003;2910;-0,95704948646125121
2911;-0,4596;2911;-0,95681605975723627
2912;-0,4598;2912;-0,95728291316526615
2913;-0,45999999999999996;2913;-0,9582166199813259
2914;-0,46020000000000005;2914;-0,95891690009337072
2915;-0,46040000000000003;2915;-0,95891690009337072
2916;-0,4606;2916;-0,95961718020541553
2917;-0,4608;2917;-0,95985060690943047
2918;-0,461;2918;-0,96031746031746035
2919;-0,4612;2919;-0,96055088702147529
2920;-0,4614;2920;-0,96055088702147529
2921;-0,46159999999999995;2921;-0,9612511671335201
2922;-0,46180000000000004;2922;-0,96195144724556492
2923;-0,462;2923;-0,96265172735760973
2924;-0,4622;2924;-0,96335200746965455
2925;-0,4624;2925;-0,96335200746965455
2926;-0,4626;2926;-0,96405228758169936
2927;-0,4628;2927;-0,96475256769374418
2928;-0,46299999999999997;2928;-0,96591970121381887
2929;-0,46319999999999995;2929;-0,96638655462184875
2930;-0,46340000000000003;2930;-0,96638655462184875
2931;-0,4636;2931;-0,96661998132586369
2932;-0,4638;2932;-0,96685340802987862
2933;-0,46399999999999997;2933;-0,96685340802987862
2934;-0,46420000000000006;2934;-0,96685340802987862
2935;-0,46440000000000003;2935;-0,96685340802987862
2936;-0,4646;2936;-0,9673202614379085
2937;-0,4648;2937;-0,96778711484593838
2938;-0,465;2938;-0,96825396825396826
2939;-0,4652;2939;-0,96895424836601307
2940;-0,4654;2940;-0,96895424836601307
2941;-0,46559999999999996;2941;-0,969421101774043
2942;-0,46580000000000005;2942;-0,96988795518207283
2943;-0,466;2943;-0,9703548085901027
2944;-0,4662;2944;-0,97058823529411764
2945;-0,4664;2945;-0,97058823529411764
2946;-0,4666;2946;-0,97198879551820727
2947;-0,4668;2947;-0,97268907563025209
2948;-0,46699999999999997;2948;-0,972922502334267
2949;-0,46719999999999995;2949;-0,97385620915032678
2950;-0,46740000000000004;2950;-0,97385620915032678
2951;-0,4676;2951;-0,97432306255835666
2952;-0,4678;2952;-0,97572362278244629
2953;-0,46799999999999997;2953;-0,97619047619047616
2954;-0,46820000000000006;2954;-0,976890756302521
2955;-0,46840000000000004;2955;-0,976890756302521
2956;-0,4686;2956;-0,976890756302521
2957;-0,4688;2957;-0,976890756302521
2958;-0,46900000000000003;2958;-0,976890756302521
2959;-0,4692;2959;-0,97712418300653592
2960;-0,4694;2960;-0,97712418300653592
2961;-0,46959999999999996;2961;-0,97759103641456579
2962;-0,46980000000000005;2962;-0,97805788982259567
2963;-0,47000000000000003;2963;-0,97922502334267036
2964;-0,4702;2964;-0,98015873015873012
2965;-0,4704;2965;-0,98015873015873012
2966;-0,4706;2966;-0,98015873015873012
2967;-0,4708;2967;-0,98039215686274506
2968;-0,471;2968;-0,98132586367880481
2969;-0,47119999999999995;2969;-0,98225957049486456
2970;-0,47140000000000004;2970;-0,98225957049486456
2971;-0,4716;2971;-0,98272642390289444
2972;-0,4718;2972;-0,98272642390289444
2973;-0,472;2973;-0,98412698412698407
2974;-0,47220000000000006;2974;-0,98459383753501406
2975;-0,47240000000000004;2975;-0,98459383753501406
2976;-0,4726;2976;-0,98529411764705888
2977;-0,4728;2977;-0,98576097105508875
2978;-0,47300000000000003;2978;-0,98622782446311863
2979;-0,4732;2979;-0,98646125116713357
2980;-0,4734;2980;-0,98646125116713357
2981;-0,47359999999999997;2981;-0,98646125116713357
2982;-0,47380000000000005;2982;-0,98646125116713357
2983;-0,47400000000000003;2983;-0,98622782446311863
2984;-0,4742;2984;-0,98599439775910369
2985;-0,4744;2985;-0,98599439775910369
2986;-0,4746;2986;-0,98622782446311863
2987;-0,4748;2987;-0,98716153127917838
2988;-0,475;2988;-0,98716153127917838
2989;-0,47519999999999996;2989;-0,9878618113912232
2990;-0,47539999999999993;2990;-0,9878618113912232
2991;-0,4756;2991;-0,98832866479925308
2992;-0,4758;2992;-0,98949579831932777
2993;-0,476;2993;-0,98926237161531283
2994;-0,47619999999999996;2994;-0,99019607843137258
2995;-0,47640000000000005;2995;-0,99019607843137258
2996;-0,4766;2996;-0,99136321195144728
2997;-0,4768;2997;-0,992530345471522
2998;-0,477;2998;-0,99323062558356678
2999;-0,4772;2999;-0,99463118580765641
3000;-0,4774;3000;-0,99463118580765641
3001;-0,47759999999999997;3001;-0,99533146591970123
3002;-0,47779999999999995;3002;-0,996265172735761
3003;-0,47800000000000004;3003;-0,99673202614379086
3004;-0,4782;3004;-0,99766573295985062
3005;-0,4784;3005;-0,99766573295985062
3006;-0,47859999999999997;3006;-0,99766573295985062
3007;-0,4788;3007;-0,99766573295985062
3008;-0,479;3008;-0,99789915966386555
3009;-0,47919999999999996;3009;-0,99766573295985062
3010;-0,47939999999999994;3010;-0,99766573295985062
3011;-0,4796;3011;-0,99813258636788049
3012;-0,4798;3012;-0,99836601307189543
3013;-0,48;3013;-0,99929971988795518
3014;-0,48019999999999996;3014;-0,99953314659197012
3015;-0,48040000000000005;3015;-0,99953314659197012
3016;-0,4806;3016;-0,99976657329598506
3017;-0,4808;3017;-1
3018;-0,481;3018;-1
3019;-0,4812;3019;-1
3020;-0,4814;3020;-1
3021;-0,4816;3021;-1
3022;-0,48179999999999995;3022;-1
3023;-0,48200000000000004;3023;-1
3024;-0,4822;3024;-1
3025;-0,4824;3025;-1
3026;-0,4826;3026;-1
3027;-0,4828;3027;-1
3028;-0,483;3028;-1
3029;-0,48319999999999996;3029;-1
3030;-0,48339999999999994;3030;-1
3031;-0,48360000000000003;3031;-1
3032;-0,4838;3032;-1
3033;-0,484;3033;-1
3034;-0,48419999999999996;3034;-1
3035;-0,48440000000000005;3035;-1
3036;-0,48460000000000003;3036;-1
3037;-0,4848;3037;-1
3038;-0,485;3038;-1
3039;-0,4852;3039;-1
3040;-0,4854;3040;-1
3041;-0,4856;3041;-1
3042;-0,48579999999999995;3042;-1
3043;-0,48600000000000004;3043;-1
3044;-0,4862;3044;-1
3045;-0,4864;3045;-1
3046;-0,4866;3046;-1
3047;-0,4868;3047;-1
3048;-0,487;3048;-1
3049;-0,48719999999999997;3049;-1
3050;-0,48739999999999994;3050;-1
3051;-0,48760000000000003;3051;-1
3052;-0,4878;3052;-1
3053;-0,488;3053;-1
3054;-0,48819999999999997;3054;-1
3055;-0,48840000000000006;3055;-1
3056;-0,48860000000000003;3056;-1
3057;-0,4888;3057;-1
3058;-0,489;3058;-1
3059;-0,4892;3059;-1
3060;-0,4894;3060;-1
3061;-0,4896;3061;-1
3062;-0,48979999999999996;3062;-1
3063;-0,49000000000000005;3063;-1
3064;-0,4902;3064;-1
3065;-0,4904;3065;-1
3066;-0,4906;3066;-1
3067;-0,4908;3067;-1
3068;-0,491;3068;-1
3069;-0,49119999999999997;3069;-1
3070;-0,49139999999999995;3070;-1
3071;-0,49160000000000004;3071;-1
3072;-0,4918;3072;-1
3073;-0,492;3073;-1
3074;-0,49219999999999997;3074;-1
3075;-0,49240000000000006;3075;-1
3076;-0,49260000000000004;3076;-1
3077;-0,4928;3077;-1
3078;-0,493;3078;-1
3079;-0,4932;3079;-1
3080;-0,4934;3080;-1
3081;-0,4936;3081;-1
3082;-0,49379999999999996;3082;-1
3083;-0,49400000000000005;3083;-1
3084;-0,49420000000000003;3084;-1
3085;-0,4944;3085;-1
3086;-0,4946;3086;-1
3087;-0,4948;3087;-1
3088;-0,495;3088;-1
3089;-0,4952;3089;-1
3090;-0,49539999999999995;3090;-1
3091;-0,49560000000000004;3091;-1
3092;-0,4958;3092;-1
3093;-0,496;3093;-1
3094;-0,4962;3094;-1
3095;-0,49640000000000006;3095;-1
3096;-0,49660000000000004;3096;-1
3097;-0,4968;3097;-1
3098;-0,497;3098;-1
3099;-0,49720000000000003;3099;-1
3100;-0,4974;3100;-1
3101;-0,4976;3101;-1
3102;-0,49779999999999996;3102;-1
3103;-0,49800000000000005;3103;-1
3104;-0,49820000000000003;3104;-1
3105;-0,4984;3105;-1
3106;-0,4986;3106;-1
3107;-0,4988;3107;-1
3108;-0,499;3108;-1
3109;-0,4992;3109;-1
3110;-0,49939999999999996;3110;-1
3111;-0,49960000000000004;3111;-1
3112;-0,4998;3112;-1
3113;-0,5;3113;-1
3114;-0,5002;3114;-1
3115;-0,5004;3115;-1
3116;-0,5006;3116;-1
3117;-0,5008;3117;-1
3118;-0,501;3118;-1
3119;-0,5012;3119;-1
3120;-0,50140000000000007;3120;-1
3121;-0,5016;3121;-1
3122;-0,5018;3122;-1
3123;-0,502;3123;-1
3124;-0,5022;3124;-1
3125;-0,5024;3125;-1
3126;-0,50259999999999994;3126;-1
3127;-0,50279999999999991;3127;-1
3128;-0,503;3128;-1
3129;-0,5032;3129;-1
3130;-0,5034;3130;-1
3131;-0,50359999999999994;3131;-1
3132;-0,5038;3132;-1
3133;-0,504;3133;-1
3134;-0,5042;3134;-1
3135;-0,5044;3135;-1
3136;-0,5046;3136;-1
3137;-0,5048;3137;-1
3138;-0,505;3138;-1
3139;-0,5052;3139;-1
3140;-0,50540000000000007;3140;-1
3141;-0,5056;3141;-1
3142;-0,5058;3142;-1
3143;-0,506;3143;-1
3144;-0,5062;3144;-1
3145;-0,5064;3145;-1
3146;-0,50659999999999994;3146;-1
3147;-0,50679999999999992;3147;-1
3148;-0,507;3148;-1
3149;-0,5072;3149;-1
3150;-0,5074;3150;-1
3151;-0,50759999999999994;3151;-1
3152;-0,5078;3152;-1
3153;-0,508;3153;-1
3154;-0,5082;3154;-1
3155;-0,5084;3155;-1
3156;-0,5086;3156;-1
3157;-0,5088;3157;-1
3158;-0,509;3158;-1
3159;-0,5092;3159;-1
3160;-0,50940000000000007;3160;-1
3161;-0,5096;3161;-1
3162;-0,5098;3162;-1
3163;-0,51;3163;-1
3164;-0,5102;3164;-1
3165;-0,5104;3165;-1
3166;-0,51059999999999994;3166;-1
3167;-0,51079999999999992;3167;-1
3168;-0,511;3168;-1
3169;-0,5112;3169;-1
3170;-0,5114;3170;-1
3171;-0,51159999999999994;3171;-1
3172;-0,5118;3172;-1
3173;-0,512;3173;-1
3174;-0,5122;3174;-1
3175;-0,5124;3175;-1
3176;-0,51260000000000006;3176;-1
3177;-0,5128;3177;-1
3178;-0,513;3178;-1
3179;-0,5132;3179;-1
3180;-0,51340000000000008;3180;-1
3181;-0,51360000000000006;3181;-1
3182;-0,5138;3182;-1
3183;-0,514;3183;-1
3184;-0,5142;3184;-1
3185;-0,5144;3185;-1
3186;-0,5146;3186;-1
3187;-0,51479999999999992;3187;-1
3188;-0,515;3188;-1
3189;-0,5152;3189;-1
3190;-0,5154;3190;-1
3191;-0,5156;3191;-1
3192;-0,5158;3192;-1
3193;-0,516;3193;-1
3194;-0,5162;3194;-1
3195;-0,5164;3195;-1
3196;-0,51660000000000006;3196;-1
3197;-0,5168;3197;-1
3198;-0,517;3198;-1
3199;-0,5172;3199;-1
3200;-0,51740000000000008;3200;-1
3201;-0,51760000000000006;3201;-1
3202;-0,5178;3202;-1
3203;-0,518;3203;-1
3204;-0,5182;3204;-1
3205;-0,5184;3205;-1
3206;-0,5186;3206;-1
3207;-0,51879999999999993;3207;-1
3208;-0,519;3208;-1
3209;-0,5192;3209;-1
3210;-0,5194;3210;-1
3211;-0,5196;3211;-1
3212;-0,5198;3212;-1
3213;-0,52;3213;-1
3214;-0,5202;3214;-1
3215;-0,5204;3215;-1
3216;-0,52060000000000006;3216;-1
3217;-0,5208;3217;-1
3218;-0,521;3218;-1
3219;-0,5212;3219;-1
3220;-0,52140000000000009;3220;-1
3221;-0,52160000000000006;3221;-1
3222;-0,5218;3222;-1
3223;-0,522;3223;-1
3224;-0,5222;3224;-1
3225;-0,5224;3225;-1
3226;-0,5226;3226;-1
3227;-0,52279999999999993;3227;-1
3228;-0,523;3228;-1
3229;-0,5232;3229;-1
3230;-0,5234;3230;-1
3231;-0,5236;3231;-1
3232;-0,5238;3232;-1
3233;-0,524;3233;-1
3234;-0,5242;3234;-1
3235;-0,5244;3235;-1
3236;-0,52460000000000007;3236;-1
3237;-0,5248;3237;-1
3238;-0,525;3238;-1
3239;-0,5252;3239;-1
3240;-0,5254;3240;-1
3241;-0,52560000000000007;3241;-1
3242;-0,5258;3242;-1
3243;-0,526;3243;-1
3244;-0,5262;3244;-1
3245;-0,5264;3245;-1
3246;-0,5266;3246;-1
3247;-0,52679999999999993;3247;-1
3248;-0,52699999999999991;3248;-1
3249;-0,5272;3249;-1
3250;-0,5274;3250;-1
3251;-0,5276;3251;-1
3252;-0,52779999999999994;3252;-1
3253;-0,528;3253;-1
3254;-0,5282;3254;-1
3255;-0,5284;3255;-1
3256;-0,5286;3256;-1
3257;-0,5288;3257;-1
3258;-0,529;3258;-1
3259;-0,5292;3259;-1
3260;-0,5294;3260;-1
3261;-0,52960000000000007;3261;-1
3262;-0,5298;3262;-1
3263;-0,53;3263;-1
3264;-0,5302;3264;-1
3265;-0,5304;3265;-1
3266;-0,5306;3266;-1
3267;-0,53079999999999994;3267;-1
3268;-0,53099999999999992;3268;-1
3269;-0,5312;3269;-1
3270;-0,5314;3270;-1
3271;-0,5316;3271;-1
3272;-0,53179999999999994;3272;-1
3273;-0,532;3273;-1
3274;-0,5322;3274;-1
3275;-0,5324;3275;-1
3276;-0,5326;3276;-1
3277;-0,5328;3277;-1
3278;-0,533;3278;-0,99953314659197012
3279;-0,5332;3279;-1
3280;-0,5334;3280;-1
3281;-0,53360000000000007;3281;-1
3282;-0,5338;3282;-1
3283;-0,534;3283;-1
3284;-0,5342;3284;-1
3285;-0,5344;3285;-1
3286;-0,5346;3286;-1
3287;-0,53479999999999994;3287;-1
3288;-0,53499999999999992;3288;-1
3289;-0,5352;3289;-1
3290;-0,5354;3290;-1
3291;-0,5356;3291;-1
3292;-0,53579999999999994;3292;-1
3293;-0,536;3293;-1
3294;-0,5362;3294;-1
3295;-0,5364;3295;-1
3296;-0,5366;3296;-1
3297;-0,5368;3297;-1
3298;-0,537;3298;-1
3299;-0,5372;3299;-0,99976657329598506
3300;-0,5374;3300;-1
3301;-0,53760000000000008;3301;-1
3302;-0,53780000000000006;3302;-1
3303;-0,538;3303;-1
3304;-0,5382;3304;-1
3305;-0,5384;3305;-1
3306;-0,5386;3306;-1
3307;-0,5388;3307;-1
3308;-0,53899999999999992;3308;-1
3309;-0,5392;3309;-1
