Name;YT Scope Project;;;;;;;;;;;;;;;;;;;;;;;
File;C:\Users\kimro\Documents\Bachelor\data\spool_mapping\UpDown120Bar060326\Down120Bar75Signal060326.csv;;;;;;;;;;;;;;;;;;;;;;;
Starttime of export;1,34173E+17;fredag 6. mars 2026;08:43:37.774;;;;;;;;;;;;;;;;;;;;;
Endtime of export;1,34173E+17;fredag 6. mars 2026;08:43:45.623;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;
fTimer;fU;fSpoolPosition;fPistonPosition;fPistonPosMeasured;fFlow;fPa;fPaFiltered;fPaLower;fPaLowerFiltered;fPb;fPbFiltered;fPs;fPsFiltered;;;;;;;;;;;
4,429;0;0;0,095126811;0,092922017;0;1,696829127;71,80389824;0,122074038;0,512224425;1,171910764;0,513316614;119,1198462;121,1026822;;;;;;;;;;;
4,43;0;0;0,095126811;0,092922017;0;1,647999512;71,58662911;0,122074038;0,511019475;1,123081149;0,515401617;119,0954314;121,1009429;;;;;;;;;;;
4,431;0;0;0,095160359;0,092953335;0;1,562547685;71,36988033;0,134281442;0,509818261;1,06204413;0,517326977;119,144261;121,0991323;;;;;;;;;;;
4,432;0;0;0,095160359;0,092953335;0;1,489303262;71,15353542;0,134281442;0,508659065;1,025421918;0,519054896;119,1198462;121,0974805;;;;;;;;;;;
4,433;0;0;0,095160359;0,092953335;0;1,41605884;70,9376314;0,134281442;0,507503463;0,988799707;0,520662574;119,0588092;121,0957573;;;;;;;;;;;
4,434;0;0;0,095160359;0,092953335;0;1,41605884;70,72216692;0,134281442;0,506351443;0,988799707;0,522150385;119,0588092;121,0938479;;;;;;;;;;;
4,435;0;0;0,095160359;0,092953335;0;1,403851436;70,50737038;0,134281442;0,505202995;0,952177496;0,523633583;119,0954314;121,0919445;;;;;;;;;;;
4,436;0;0;0,095160359;0,092953335;0;1,379436628;70,29320141;0,134281442;0,504058106;0,927762688;0,5249973;119,1320536;121,0901618;;;;;;;;;;;
4,437;0;0;0,095126811;0,092922017;0;1,367229225;70,07961978;0,134281442;0,502916767;0,830103458;0,5262802;119,1198462;121,0884996;;;;;;;;;;;
4,438;0;0;0,095126811;0,092922017;0;1,367229225;69,86666196;0,134281442;0,501778966;0,769066439;0,527252766;119,0954314;121,0868042;;;;;;;;;;;
4,439;0;0;0,095126811;0,092922017;0;1,367229225;69,6543643;0,134281442;0,500644692;0,769066439;0,528030844;119,0954314;121,0850375;;;;;;;;;;;
4,44;0;0;0,095126811;0,092922017;0;1,330607013;69,44272477;0,146488845;0,499513934;0,732444227;0,52880651;119,1320536;121,0832762;;;;;;;;;;;
4,441;0;0;0,095126811;0,092922017;0;1,318399609;69,23162644;0,146488845;0,498424977;0,671407208;0,529464887;119,1808832;121,0816353;;;;;;;;;;;
4,442;0;0;0,095160359;0,092953335;0;1,281777398;69,02114422;0,146488845;0,497339395;0,622577593;0,52992975;119,1198462;121,0801527;;;;;;;;;;;
4,443;0;0;0,095160359;0,092953335;0;1,269569994;68,81119961;0,146488845;0,496257178;0,585955382;0,530239994;119,1198462;121,0784832;;;;;;;;;;;
4,444;0;0;0,095160359;0,092953335;0;1,269569994;68,60186753;0,146488845;0,495178317;0,585955382;0,530434392;119,1198462;121,0768188;;;;;;;;;;;
4,445;0;0;0,095160359;0,092953335;0;1,281777398;68,39318438;0,146488845;0,494102799;0,561540574;0,530628187;119,1564684;121,0751596;;;;;;;;;;;
4,446;0;0;0,095160359;0,092953335;0;1,269569994;68,18518644;0,158696249;0,493030616;0,500503555;0,530744793;119,1320536;121,0736205;;;;;;;;;;;
4,447;0;0;0,095160359;0,092953335;0;1,25736259;67,97779501;0,158696249;0,492000051;0,476088748;0,530669564;119,1076388;121,0720095;;;;;;;;;;;
4,448;0;0;0,095160359;0,092953335;0;1,269569994;67,77100819;0,158696249;0,490972681;0,463881344;0,530517978;119,144261;121,070327;;;;;;;;;;;
4,449;0;0;0,095160359;0,092953335;0;1,269569994;67,5649007;0,158696249;0,489948496;0,463881344;0,530328568;119,144261;121,0687645;;;;;;;;;;;
4,45;0;0;0,095160359;0,092953335;0;1,293984802;67,35943215;0,146488845;0,488927486;0,439466536;0,530139746;119,1808832;121,0672069;;;;;;;;;;;
4,451;0;0;0,095160359;0,092953335;0;1,355021821;67,15467714;0,146488845;0,487871346;0,415051729;0,529874919;119,144261;121,065769;;;;;;;;;;;
4,452;0;0;0,095160359;0,092953335;0;1,428266243;66,95074835;0,134281442;0,486818481;0,390636921;0,529534324;119,144261;121,0642206;;;;;;;;;;;
4,453;0;0;0,095160359;0,092953335;0;1,562547685;66,7476815;0,134281442;0,485730584;0,366222114;0,529118196;119,205298;121,0626771;;;;;;;;;;;
4,454;0;0;0,095126811;0,092922017;0;1,562547685;66,5456654;0,134281442;0,48464606;0,366222114;0,528626768;119,205298;121,0613298;;;;;;;;;;;
4,455;0;0;0,095160359;0,092953335;0;1,660206915;66,34427555;0,134281442;0,483564898;0,329599902;0,528136864;119,1930906;121,0599867;;;;;;;;;;;
4,456;0;0;0,095160359;0,092953335;0;1,77007355;66,14381636;0,122074038;0,482487088;0,305185095;0,527533594;119,144261;121,0586095;;;;;;;;;;;
4,457;0;0;0,095160359;0,092953335;0;1,86773278;65,94432325;0,122074038;0,481374324;0,305185095;0,526855606;119,1808832;121,0570833;;;;;;;;;;;
4,458;0;0;0,095160359;0,092953335;0;1,989806818;65,74575493;0,122074038;0,48026501;0,292977691;0,526179719;119,2297128;121,0556768;;;;;;;;;;;
4,459;0;0;0,095160359;0,092953335;0;1,989806818;65,54818511;0,122074038;0,479159135;0,292977691;0,525467633;119,2297128;121,0544278;;;;;;;;;;;
4,46;0;0;0,095160359;0,092953335;0;2,12408826;65,35122776;0,122074038;0,478056688;0,244148076;0,524757754;119,1930906;121,0531827;;;;;;;;;;;
4,461;0;0;0,095160359;0,092953335;0;2,282784509;65,15530222;0,122074038;0,476957658;0,231940672;0,523896898;119,1564684;121,0518266;;;;;;;;;;;
4,462;0;0;0,095126811;0,092922017;0;2,478102969;64,96048188;0,109866634;0,475862036;0,219733268;0,523000415;119,2297128;121,0503597;;;;;;;;;;;
4,463;0;0;0,095126811;0,092922017;0;2,746665853;64,76687819;0,109866634;0,474731515;0,195318461;0,522068417;119,266335;121,0491272;;;;;;;;;;;
4,464;0;0;0,095126811;0,092922017;0;2,746665853;64,57471716;0,109866634;0,473604499;0,195318461;0,521062719;119,266335;121,0480134;;;;;;;;;;;
4,465;0;0;0,095126811;0,092922017;0;3,015228736;64,38315183;0,109866634;0,472480977;0,183111057;0,520060139;119,2297128;121,0469031;;;;;;;;;;;
4,466;0;0;0,095093263;0,092890698;0;3,369243446;64,19302283;0,109866634;0,471360937;0,158696249;0,519022372;119,2785424;121,0456813;;;;;;;;;;;
4,467;0;0;0,095093263;0,092890698;0;3,759880367;64,00459378;0,09765923;0,47024437;0,146488845;0,517911233;119,3517869;121,0446165;;;;;;;;;;;
4,468;0;0;0,095093263;0,092890698;0;4,1871395;63,81797428;0,109866634;0,46909297;0,134281442;0,516765243;119,3029572;121,0437847;;;;;;;;;;;
4,469;0;0;0,095059716;0,09285938;0;4,1871395;63,63327362;0,109866634;0,467983433;0,134281442;0,515584512;119,3029572;121,0428023;;;;;;;;;;;
4,47;0;0;0,095059716;0,09285938;0;4,663228248;63,44914553;0,109866634;0,466877336;0,122074038;0,514407441;119,3029572;121,041823;;;;;;;;;;;
4,471;0;0;0,095059716;0,09285938;0;5,175939207;63,26708172;0,109866634;0,465774668;0,122074038;0,513195724;119,3517869;121,0408468;;;;;;;;;;;
4,472;0;0;0,095026171;0,092828061;0;5,774101993;63,08719069;0,109866634;0,464675418;0,122074038;0,511987763;119,3517869;121,0400267;;;;;;;;;;;
4,473;0;0;0,095026171;0,092828061;0;6,360057375;62,90973376;0,109866634;0,463579576;0,122074038;0,510783548;119,2907498;121,0392092;;;;;;;;;;;
4,474;0;0;0,095026171;0,092828061;0;6,360057375;62,73466508;0,109866634;0,462487131;0,122074038;0,509583065;119,2907498;121,0382027;;;;;;;;;;;
4,475;0;0;0,095026171;0,092828061;0;7,007049776;62,56013912;0,122074038;0,461398072;0,122074038;0,508386304;119,3029572;121,0371994;;;;;;;;;;;
4,476;0;0;0,094992627;0,092796743;0;7,751701407;62,38818381;0,122074038;0,460350685;0,109866634;0,507193252;119,3762017;121,0362374;;;;;;;;;;;
4,477;0;0;0,094992627;0,092796743;0;8,520767846;62,21909752;0,122074038;0,459306544;0,109866634;0,505965605;119,3639943;121,0355082;;;;;;;;;;;
4,478;0;0;0,094992627;0,092796743;0;9,3386639;62,05294797;0,122074038;0,45826564;0,109866634;0,504741763;119,3151646;121,034743;;;;;;;;;;;
4,479;0;0;0,094959083;0,092765424;0;9,3386639;61,88987922;0,122074038;0,457227962;0,109866634;0,503521715;119,3151646;121,033827;;;;;;;;;;;
4,48;0;0;0,094959083;0,092765424;0;10,20538957;61,72731598;0,109866634;0,456193502;0,109866634;0,50230545;119,3884091;121,0329138;;;;;;;;;;;
4,481;0;0;0,094959083;0,092765424;0;11,08432264;61,56797561;0,122074038;0,455123954;0,109866634;0,501092954;119,4128239;121,0322332;;;;;;;;;;;
4,482;0;0;0,094959083;0,092765424;0;11,99987793;61,41188641;0,122074038;0,454096016;0,109866634;0,499884218;119,3639943;121,0316313;;;;;;;;;;;
4,483;0;0;0,094959083;0,092765424;0;12,95205542;61,25915317;0,122074038;0,453071264;0,109866634;0,498679228;119,3639943;121,0308781;;;;;;;;;;;
4,484;0;0;0,094892;0,092702787;0;12,95205542;61,1098804;0,122074038;0,45204969;0,109866634;0,497477974;119,3639943;121,0301272;;;;;;;;;;;
4,485;0;0;0,09485846;0,092671469;0;13,92864772;60,96107037;0,122074038;0,451031282;0,09765923;0,496280444;119,3884091;121,0293787;;;;;;;;;;;
4,486;0;0;0,09485846;0,092671469;0;14,95406964;60,81578522;0,134281442;0,450016031;0,109866634;0,495048332;119,3762017;121,028709;;;;;;;;;;;
4,487;0;0;0,09485846;0,092671469;0;16,01611377;60,6741672;0,134281442;0,449042222;0,109866634;0,493858334;119,3639943;121,0280032;;;;;;;;;;;
4,488;0;0;0,09485846;0,092671469;0;17,10257271;60,53631983;0,134281442;0,448071432;0,109866634;0,492672025;119,3762017;121,0272612;;;;;;;;;;;
4,489;0;0;0,09485846;0,092671469;0;17,10257271;60,40230801;0,134281442;0,447103652;0,109866634;0,491489393;119,3762017;121,0265598;;;;;;;;;;;
4,49;0;0;0,09485846;0,092671469;0;18,23786126;60,26871162;0,134281442;0,446138871;0,109866634;0,490310427;119,3884091;121,0258607;;;;;;;;;;;
4,491;0;0;0,09482492;0,09264015;0;19,37314982;60,13909079;0,134281442;0,445177082;0,122074038;0,489135117;119,3639943;121,0252019;;;;;;;;;;;
4,492;0;0;0,09482492;0,09264015;0;20,52064577;60,01343318;0,146488845;0,444218274;0,109866634;0,488001744;119,3884091;121,0244687;;;;;;;;;;;
4,493;0;0;0,09482492;0,09264015;0;21,68034913;59,8917648;0,146488845;0,443300733;0,109866634;0,48683359;119,4616535;121,0238142;;;;;;;;;;;
4,494;0;0;0,094791382;0,092608832;0;21,68034913;59,77411159;0,146488845;0,442386036;0,109866634;0,485669058;119,4616535;121,0233916;;;;;;;;;;;
4,495;0;0;0,094791382;0,092608832;0;22,92550432;59,65682309;0,146488845;0,441474175;0,109866634;0,484508135;119,4494461;121,0229703;;;;;;;;;;;
4,496;0;0;0,094757845;0,092577513;0;24,1706595;59,54380425;0,146488845;0,44056514;0,109866634;0,483350812;119,4128239;121,022512;;;;;;;;;;;
4,497;0;0;0,094757845;0,092577513;0;25,46464431;59,43504182;0,146488845;0,439658924;0,109866634;0,482197076;119,4250313;121,0219403;;;;;;;;;;;
4,498;0;0;0,094757845;0,092577513;0;26,79525132;59,33067578;0,146488845;0,438755517;0,109866634;0,481046917;119,4738609;121,0214086;;;;;;;;;;;
4,499;0;0;0,09472431;0,092546195;0;26,79525132;59,23080738;0,146488845;0,43785491;0,109866634;0,479900323;119,4738609;121,0210317;;;;;;;;;;;
4,5;0;0;0,094657241;0,092483558;0;28,15027314;59,13124858;0,158696249;0,436957095;0,109866634;0,478757283;119,4494461;121,020656;;;;;;;;;;;
4,501;0;0;0,094623708;0,092452239;0;29,54191717;59,03624912;0,146488845;0,436100358;0,109866634;0,477617788;119,4128239;121,0202049;;;;;;;;;;;
4,502;0;0;0,094623708;0,092452239;0;30,9213538;58,94590974;0,158696249;0,435207983;0,109866634;0,476481824;119,4982757;121,0196403;;;;;;;;;;;
4,503;0;0;0,094623708;0,092452239;0;32,32520524;58,86017771;0,146488845;0,434356668;0,109866634;0,475349382;119,4982757;121,0193455;;;;;;;;;;;
4,504;0;0;0,094623708;0,092452239;0;32,32520524;58,77911533;0,146488845;0,433469698;0,109866634;0,474220451;119,4982757;121,0190516;;;;;;;;;;;
4,505;0;0;0,094590177;0,092420921;0;33,76567888;58,69830424;0,146488845;0,432585477;0,109866634;0,473095019;119,4616535;121,0187586;;;;;;;;;;;
4,506;0;0;0,094590177;0,092420921;0;35,21835994;58,62226243;0,146488845;0,431703998;0,109866634;0,471973076;119,4982757;121,0183517;;;;;;;;;;;
4,507;0;0;0,094556646;0,092389602;0;36,65883358;58,55101341;0,134281442;0,430825251;0,109866634;0,470854611;119,5471053;121,0180609;;;;;;;;;;;
4,508;0;0;0,094556646;0,092389602;0;38,13592944;58,48450403;0,146488845;0,429910934;0,109866634;0,469739613;119,5471053;121,0179242;;;;;;;;;;;
4,509;0;0;0,094523116;0,092358284;0;38,13592944;58,42283448;0,146488845;0,429037745;0,109866634;0,468628072;119,5471053;121,0177879;;;;;;;;;;;
4,51;0;0;0,094489588;0,092326965;0;39,6008179;58,3613561;0,146488845;0,428167264;0,109866634;0,467519977;119,5348979;121,017652;;;;;;;;;;;
4,511;0;0;0,094489588;0,092326965;0;41,09012116;58,30466366;0,146488845;0,427299481;0,109866634;0,466415316;119,5837275;121,0174783;;;;;;;;;;;
4,512;0;0;0,094422534;0,092264328;0;42,62825404;58,25281892;0,134281442;0,426434388;0,109866634;0,465314081;119,5837275;121,0174582;;;;;;;;;;;
4,513;0;0;0,094422534;0,092264328;0;44,17859432;58,20596001;0,122074038;0,425533682;0,109866634;0,464216259;119,5104831;121,0174383;;;;;;;;;;;
4,514;0;0;0,094389009;0,09223301;0;44,17859432;58,16410979;0,122074038;0,424597474;0,109866634;0,46312184;119,5104831;121,0171886;;;;;;;;;;;
4,515;0;0;0,094355485;0,092201691;0;45,7167272;58,1223893;0,122074038;0,423664168;0,109866634;0,462030814;119,5593127;121,0169397;;;;;;;;;;;
4,516;0;0;0,094321962;0,092170373;0;47,27927488;58,08562326;0,122074038;0,422733756;0,109866634;0,46094317;119,6203497;121,0168447;;;;;;;;;;;
4,517;0;0;0,09428844;0,092139054;0;48,84182257;58,05387292;0,122074038;0,421806227;0,109866634;0,459858898;119,5959349;121,0169416;;;;;;;;;;;
4,518;0;0;0,09428844;0,092139054;0;50,41657765;58,02712271;0,122074038;0,420881574;0,109866634;0,458777987;119,5593127;121,0169615;;;;;;;;;;;
4,519;0;0;0,09428844;0,092139054;0;50,41657765;58,00539543;0,122074038;0,419959787;0,109866634;0,457700427;119,5593127;121,0168665;;;;;;;;;;;
4,52;0;0;0,094254919;0,092107736;0;51,97912534;57,98373551;0,122074038;0,419040858;0,109866634;0,456626207;119,5837275;121,0167717;;;;;;;;;;;
4,521;0;0;0,09418788;0,092045099;0;53,60271004;57,96704444;0,122074038;0,418124778;0,109866634;0,455555317;119,5959349;121,0167539;;;;;;;;;;;
4,522;0;0;0,094154362;0,09201378;0;55,23850215;57,95549831;0,122074038;0,417211537;0,109866634;0,454487747;119,5471053;121,0167744;;;;;;;;;;;
4,523;0;0;0,094154362;0,09201378;0;56,88650166;57,94911945;0,134281442;0,416301128;0,109866634;0,453423487;119,5471053;121,0166417;;;;;;;;;;;
4,524;0;0;0,094120845;0,091982462;0;56,88650166;57,94793013;0,134281442;0,415431835;0,109866634;0,452362526;119,5471053;121,0165094;;;;;;;;;;;
4,525;0;0;0,09408733;0,091951143;0;58,54670858;57,9467445;0,134281442;0,414565237;0,109866634;0,451304854;119,6325571;121,0163775;;;;;;;;;;;
4,526;0;0;0,094053815;0,091919825;0;60,20691549;57,95077062;0,134281442;0,413701326;0,109866634;0,45025046;119,6203497;121,016514;;;;;;;;;;;
4,527;0;0;0,094020301;0,091888506;0;61,85491501;57,95999232;0,134281442;0,412840093;0,109866634;0,449199335;119,5715201;121,0166119;;;;;;;;;;;
4,528;0;0;0,094020301;0,091888506;0;63,50291452;57,97435522;0,134281442;0,411981529;0,109866634;0,448151469;119,6203497;121,0165562;;;;;;;;;;;
4,529;0;0;0,094020301;0,091888506;0;63,50291452;57,99384336;0,134281442;0,411125628;0,109866634;0,447106851;119,6203497;121,0166539;;;;;;;;;;;
4,53;0;0;0,093986789;0,091857188;0;65,15091403;58,01327109;0,134281442;0,410272379;0,109866634;0,446065472;119,6447645;121,0167513;;;;;;;;;;;
4,531;0;0;0,093919767;0,091794551;0;66,81112094;58,03780836;0,146488845;0,409421776;0,109866634;0,44502732;119,5959349;121,016925;;;;;;;;;;;
4,532;0;0;0,093886258;0,091763232;0;68,45912046;58,06747764;0,146488845;0,408612104;0,109866634;0,443992387;119,5715201;121,016945;;;;;;;;;;;
4,533;0;0;0,093886258;0,091763232;0;70,13153478;58,10222472;0,158696249;0,407804942;0,109866634;0,442960662;119,6447645;121,0168884;;;;;;;;;;;
4,534;0;0;0,09385275;0,091731914;0;70,13153478;58,14211045;0,158696249;0,407038576;0,109866634;0,441932136;119,6447645;121,0170616;;;;;;;;;;;
4,535;0;0;0,09385275;0,091731914;0;71,8161565;58,18187253;0,158696249;0,406274587;0,109866634;0,440906798;119,6325571;121,0172344;;;;;;;;;;;
4,536;0;0;0,093819243;0,091700595;0;73,48857082;58,22679601;0,158696249;0,405512966;0,109866634;0,439884639;119,5837275;121,0173683;;;;;;;;;;;
4,537;0;0;0,093819243;0,091700595;0;75,16098514;58,27682659;0,158696249;0,404753706;0,09765923;0,438865648;119,6203497;121,0173486;;;;;;;;;;;
4,538;0;0;0,093819243;0,091700595;0;76,82119205;58,33194844;0,158696249;0,403996799;0,109866634;0,437811521;119,6813868;121,0174438;;;;;;;;;;;
4,539;0;0;0,093785737;0,091669277;0;76,82119205;58,39210748;0,158696249;0,403242239;0,109866634;0,436798957;119,6813868;121,0177303;;;;;;;;;;;
4,54;0;0;0,093785737;0,091669277;0;78,50581378;58,45208003;0,158696249;0,402490019;0,09765923;0,435789532;119,6203497;121,0180158;;;;;;;;;;;
4,541;0;0;0,093752232;0,091637958;0;80,16602069;58,51715131;0,158696249;0,40174013;0,09765923;0,434744942;119,5959349;121,018109;;;;;;;;;;;
4,542;0;0;0,093752232;0,091637958;0;81,7896054;58,58722895;0,146488845;0,400992565;0,109866634;0,433703589;119,6813868;121,0181253;;;;;;;;;;;
4,543;0;0;0,093752232;0,091637958;0;83,4253975;58,66218254;0,146488845;0,400209024;0,109866634;0,43270376;119,6691794;121,0184096;;;;;;;;;;;
4,544;0;0;0,093685225;0,091575321;0;83,4253975;58,74203524;0,146488845;0,399427912;0,109866634;0,43170703;119,6691794;121,0186548;;;;;;;;;;;
4,545;0;0;0,093685225;0,091575321;0;85,04898221;58,8216404;0,146488845;0,398649221;0,09765923;0,43071339;119,5959349;121,0188992;;;;;;;;;;;
4,546;0;0;0,093651723;0,091544003;0;86,66035951;58,90609198;0,146488845;0,397872943;0,09765923;0,429684535;119,6203497;121,018913;;;;;;;;;;;
4,547;0;0;0,093618222;0,091512684;0;88,27173681;58,99533664;0,146488845;0,397099073;0,09765923;0,42865887;119,6447645;121,0190034;;;;;;;;;;;
4,548;0;0;0,093618222;0,091512684;0;89,88311411;59,08935953;0,146488845;0,396327601;0,073244423;0,427636385;119,5959349;121,0191702;;;;;;;;;;;
4,549;0;0;0,093584723;0,091481365;0;89,88311411;59,18814585;0,146488845;0,395558521;0,073244423;0,426540479;119,5959349;121,0191832;;;;;;;;;;;
4,55;0;0;0,093584723;0,091481365;0;91,48228401;59,28662592;0,134281442;0,394791825;0,073244423;0,425447972;119,5837275;121,0191962;;;;;;;;;;;
4,551;0;0;0,093551224;0,091450047;0;93,0692465;59,38981731;0,134281442;0,393989212;0,073244423;0,424358851;119,656972;121,0191708;;;;;;;;;;;
4,552;0;0;0,093517727;0,091418728;0;94,61958678;59,4976671;0,134281442;0,393189086;0,09765923;0,423273106;119,6813868;121,0193753;;;;;;;;;;;
4,553;0;0;0,093517727;0,091418728;0;96,15771966;59,61004598;0,134281442;0,392391441;0,073244423;0,422267316;119,656972;121,0196557;;;;;;;;;;;
4,554;0;0;0,093517727;0,091418728;0;96,15771966;59,7269016;0,134281442;0,391596268;0,073244423;0,421188056;119,656972;121,0198587;;;;;;;;;;;
4,555;0;0;0,093450735;0,091356091;0;97,67143773;59,84339497;0,134281442;0,39080356;0,073244423;0,42011214;119,6691794;121,0200611;;;;;;;;;;;
4,556;0;0;0,093450735;0,091356091;0;99,1973632;59,96427575;0,134281442;0,39001331;0,073244423;0,41903956;119,7302164;121,0203011;;;;;;;;;;;
4,557;0;0;0,093417241;0,091324773;0;100,6988739;60,08956862;0,122074038;0,38922551;0,073244423;0,417970306;119,718009;121,0207319;;;;;;;;;;;
4,558;0;0;0,093417241;0,091324773;0;102,1881771;60,21918333;0,134281442;0,388401857;0,073244423;0,416904365;119,6691794;121,021123;;;;;;;;;;;
4,559;0;0;0,093417241;0,091324773;0;102,1881771;60,35306817;0,134281442;0,387619052;0,073244423;0,41584173;119,6691794;121,0213597;;;;;;;;;;;
4,56;0;0;0,093383748;0,091293454;0;103,6408582;60,48653797;0,134281442;0,386838674;0,073244423;0,414782388;119,779046;121,0215957;;;;;;;;;;;
4,561;0;0;0,093350256;0,091262136;0;105,117954;60,62415108;0,134281442;0,386060715;0,073244423;0,41372633;119,8278756;121,0221756;;;;;;;;;;;
4,562;0;0;0,093316764;0,091230817;0;106,5828425;60,76597123;0,146488845;0,385285168;0,073244423;0,412673546;119,779046;121,0229069;;;;;;;;;;;
4,563;0;0;0,093316764;0,091230817;0;108,0233161;60,91194709;0,146488845;0,384550319;0,09765923;0,411624026;119,8034608;121,0234828;;;;;;;;;;;
4,564;0;0;0,093283275;0,091199499;0;108,0233161;61,0619892;0,146488845;0,383817749;0,09765923;0,410654349;119,8034608;121,0241335;;;;;;;;;;;
4,565;0;0;0,093216298;0,091136862;0;109,4149602;61,21156618;0,146488845;0,383087449;0,09765923;0,409687677;119,8644978;121,0247821;;;;;;;;;;;
4,566;0;0;0,093216298;0,091136862;0;110,831019;61,36504505;0,134281442;0,382359414;0,09765923;0,408724002;119,8644978;121,0256202;;;;;;;;;;;
4,567;0;0;0,093216298;0,091136862;0;112,1860408;61,52249032;0,134281442;0,38159534;0,09765923;0,407763315;119,840083;121,0264557;;;;;;;;;;;
4,568;0;0;0,093216298;0,091136862;0;113,5288553;61,68369821;0,134281442;0,380833636;0,09765923;0,406805606;119,8644978;121,027212;;;;;;;;;;;
4,569;0;0;0,093182811;0,091105543;0;113,5288553;61,84861876;0,134281442;0,380074292;0,09765923;0,405850865;119,8644978;121,0280426;;;;;;;;;;;
4,57;0;0;0,093182811;0,091105543;0;114,8472549;62,01302806;0,134281442;0,379317303;0,073244423;0,404899085;119,90112;121,0288706;;;;;;;;;;;
4,571;0;0;0,093149325;0,091074225;0;116,1290323;62,18106352;0,146488845;0,37856266;0,073244423;0,403873665;119,840083;121,0298109;;;;;;;;;;;
4,572;0;0;0,093149325;0,091074225;0;117,3986023;62,35259899;0,146488845;0,377848651;0,073244423;0,402851425;119,8522904;121,0305569;;;;;;;;;;;
4,573;0;0;0,093149325;0,091074225;0;118,6437574;62,52758535;0,134281442;0,377136856;0,073244423;0,401832353;119,90112;121,0313388;;;;;;;;;;;
4,574;0;0;0,093115841;0,091042906;0;119,8889126;62,7059353;0,146488845;0,376388973;0,073244423;0,400816441;119,9133274;121,0322714;;;;;;;;;;;
4,575;0;0;0,093115841;0,091042906;0;119,8889126;62,88763842;0,146488845;0,375681702;0,073244423;0,399803677;119,9133274;121,0332395;;;;;;;;;;;
4,576;0;0;0,093082357;0,091011588;0;121,0608234;63,06877826;0,146488845;0,374976625;0,09765923;0,398794054;119,840083;121,0342046;;;;;;;;;;;
4,577;0;0;0,093048875;0,090980269;0;122,2205267;63,25303285;0,146488845;0,374273733;0,09765923;0,397864149;119,8889126;121,0349369;;;;;;;;;;;
4,578;0;0;0,093048875;0,090980269;0;123,3680227;63,44035424;0,146488845;0,373573019;0,109866634;0,396937127;119,9255348;121,0358201;;;;;;;;;;;
4,579;0;0;0,093015394;0,090948951;0;124,5033113;63,63069463;0,134281442;0,372874479;0,109866634;0,396051274;119,8889126;121,0368154;;;;;;;;;;;
4,58;0;0;0,093015394;0,090948951;0;124,5033113;63,82400637;0,134281442;0,372139809;0,109866634;0,395168166;119,8889126;121,0376928;;;;;;;;;;;
4,581;0;0;0,093015394;0,090948951;0;125,5653554;64,01671884;0,134281442;0,371407416;0,122074038;0,394287797;119,840083;121,0385675;;;;;;;;;;;
4,582;0;0;0,092948434;0,090886314;0;126,6029847;64,21216553;0,122074038;0,370677294;0,109866634;0,393448451;119,8889126;121,0392863;;;;;;;;;;;
4,583;0;0;0,092948434;0,090886314;0;127,6284066;64,41026138;0,122074038;0,369911141;0,109866634;0,392573412;119,90112;121,040156;;;;;;;;;;;
4,584;0;0;0,092948434;0,090886314;0;128,6172063;64,61095988;0,134281442;0,369147362;0,109866634;0,391701086;119,8522904;121,0410613;;;;;;;;;;;
4,585;0;0;0,092948434;0,090886314;0;128,6172063;64,81413808;0,134281442;0,368424246;0,109866634;0,390831465;119,8522904;121,0418107;;;;;;;;;;;
4,586;0;0;0,092914956;0,090854995;0;129,5815912;65,01668643;0,134281442;0,367703372;0,109866634;0,389964539;119,8889126;121,0425577;;;;;;;;;;;
4,587;0;0;0,092914956;0,090854995;0;130,5337687;65,22163215;0,146488845;0,366984733;0,109866634;0,3891003;119,9255348;121,0434173;;;;;;;;;;;
4,588;0;0;0,092914956;0,090854995;0;131,4249092;65,42892952;0,146488845;0,366306615;0,122074038;0,388238741;119,9377422;121,0443891;;;;;;;;;;;
4,589;0;0;0,092881479;0,090823677;0;132,3160497;65,63837978;0,146488845;0,3656306;0,122074038;0,387418147;119,90112;121,0453962;;;;;;;;;;;
4,59;0;0;0,092881479;0,090823677;0;132,3160497;65,84997625;0,146488845;0,364956681;0,122074038;0,386600097;119,90112;121,0462853;;;;;;;;;;;
4,591;0;0;0,092881479;0,090823677;0;133,1705679;66,06091677;0,146488845;0,364284851;0,122074038;0,385784583;119,9499496;121,0471716;;;;;;;;;;;
4,592;0;0;0,092848003;0,090792358;0;133,9762566;66,273884;0,134281442;0,363615103;0,122074038;0,384971597;119,9865719;121,0482084;;;;;;;;;;;
4,593;0;0;0,092848003;0,090792358;0;134,7575304;66,48871848;0,146488845;0,362909137;0,134281442;0,384161131;119,9133274;121,0493568;;;;;;;;;;;
4,594;0;0;0,092848003;0,090792358;0;135,4777673;66,70533783;0,146488845;0,362243655;0,122074038;0,383391473;119,90112;121,0502719;;;;;;;;;;;
4,595;0;0;0,092848003;0,090792358;0;135,4777673;66,92354503;0,146488845;0,361580235;0,122074038;0,382585906;119,90112;121,0511459;;;;;;;;;;;
4,596;0;0;0,092848003;0,090792358;0;136,2224189;67,1410758;0,146488845;0,360918872;0,122074038;0,381782835;119,9377422;121,0520171;;;;;;;;;;;
