Time;<fPistonPosition_G_OPCfPistonPosition>;<fSpoolPosition_G_OPCfSpoolPosition>
31,912;0,128141856172402;0
31,913;0,128107970089754;0
31,914;0,128107970089754;0
31,915;0,128107970089754;0
31,916;0,128141856172402;0
31,917;0,128141856172402;0
31,918;0,128175742584306;0
31,919;0,128277403793475;0
31,92;0,128345179575389;0
31,921;0,128345179575389;0
31,922;0,128345179575389;0
31,923;0,128412956669334;0
31,924;0,12854851478666;0
31,925;0,128616295806711;0
31,926;0,128684078132134;0
31,927;0,128751861761265;0
31,928;0,128819646692438;0
31,929;0,128921326526885;0
31,93;0,129056904181091;0
31,931;0,129124694950852;0
31,932;0,129192487013499;0
31,933;0,129294177527989;0
31,934;0,129361972815567;0
31,935;0,129429769390203;0
31,936;0,129531466661751;0
31,937;0,129633166819816;0
31,938;0,12973486985878;0
31,939;0,129768771510996;0
31,94;0,12980267348248;0
31,941;0,12980267348248;0
31,942;0,12980267348248;0
31,943;0,129836575773023;0
31,944;0,129870478382418;0
31,945;0,129904381310455;0
31,946;0,129972188121627;0
31,947;0,129972188121627;0
31,948;0,129904381310455;0
31,949;0,129836575773023;0
31,95;0,129768771510996;0
31,951;0,129667067512982;0
31,952;0,129599266446751;0
31,953;0,129497567250233;0
31,954;0,129361972815567;0
31,955;0,129328075010791;0
31,956;0,129260280367367;0
31,957;0,129158590820669;0
31,958;0,129090799404257;0
31,959;0,129056904181091;0
31,96;0,12898911470588;0
31,961;0,128887432923988;0
31,962;0,128819646692438;0
31,963;0,128751861761265;0
31,964;0,128650186806355;0
31,965;0,12854851478666;0
31,966;0,128514624766669;0
31,967;0,128446845707798;0
31,968;0,128379067958461;0
31,969;0,128345179575389;0
31,97;0,128277403793475;0
31,971;0,128311291520324;0
31,972;0,128209629325258;0
31,973;0,128277403793475;0
31,974;0,128209629325258;0
31,975;0,128209629325258;0
31,976;0,128209629325258;0
31,977;0,128209629325258;0
31,978;0,128277403793475;0
31,979;0,128345179575389;0
31,98;0,128412956669334;0
31,981;0,128412956669334;0
31,982;0,128446845707798;0
31,983;0,128514624766669;0
31,984;0,12858240513341;0
31,985;0,128684078132134;0
31,986;0,128819646692438;0
31,987;0,128921326526885;0
31,988;0,129056904181091;0
31,989;0,129124694950852;0
31,99;0,129192487013499;0
31,991;0,129294177527989;0
31,992;0,129328075010791;0
31,993;0,129361972815567;0
31,994;0,129429769390203;0
31,995;0,129565366393993;0
31,996;0,129633166819816;0
31,997;0,129667067512982;0
31,998;0,12973486985878;0
31,999;0,12980267348248;0
32;0,129870478382418;0
